"uid","laboratoryName","processedDate","batchID","lipidID","analysisStandardID","lotNumber","analyteKnownValue","analyteObservedValue","analyteUnits","extractEffStdID","extractEffStdUnits","analyteStandardQF","dataQF","publicationDate"
"f47b4a8b-fda3-4464-8d94-3a46e7d33f4d",NA,2020-09-03,"62","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.9,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"652764e5-4a82-42d0-9ee0-c182e4da93f0",NA,2020-09-03,"62","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.9,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"63589187-e31b-4829-8f83-b264da9409ec",NA,2020-09-03,"62","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.9,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"185a8b73-39b0-41dc-b435-c41fdd21952a",NA,2020-09-02,"48","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"e7eb6552-3c81-4c8b-8b40-1abd03f7c006",NA,2020-09-02,"48","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"dddc8915-7e2f-4df5-a853-69ffd90c8447",NA,2020-09-02,"48","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"7a371220-9a32-4c72-9627-1883a22f5e29",NA,2020-09-02,"59","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"f2cfc181-e6f1-407b-8886-95781ce51fd3",NA,2020-09-02,"59","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"dc02cd1d-e66b-4623-98b1-54356b4085ae",NA,2020-09-02,"59","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"0bd56971-e765-4ee4-a1dc-8d1265a23c00",NA,2020-09-02,"59","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"68727757-2946-4cf5-8679-96ab3fd02ca6",NA,2020-09-02,"59","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"61183b5f-db17-4d55-9cfe-4ff3e90de73f",NA,2020-08-21,"50","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"8c3069a9-fe09-4c38-a29b-27bfe9e8214d",NA,2020-08-21,"50","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"9bb5da79-8ba6-4c0b-b619-4c54801d53b9",NA,2020-08-21,"50","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"9fa11cc1-d0f7-40de-a1f9-f4724ece1df1",NA,2020-08-21,"50","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"c01fa24a-9a30-4b39-9a45-a540301d7561",NA,2020-08-21,"50","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"da9d9849-81e7-4d18-ac68-012cb1fc340e",NA,2020-08-21,"50","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"59553556-7b15-408c-87cd-3929c2f9726c",NA,2020-08-21,"52","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"8406d905-da02-4da2-b07b-8fccd0bf01c8",NA,2020-08-21,"52","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"26162fab-bbc0-4a77-9355-1b238dd0bb55",NA,2020-08-21,"52","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"fa50dbbd-1aa0-45f0-864c-1986dce89d0d",NA,2020-08-21,"52","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"ab68b86b-2542-44d6-8b3c-df454efe4242",NA,2020-08-21,"53","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"89775a82-87ee-46ce-bd0f-dc2851af3bc6",NA,2020-08-21,"53","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"ac10699a-8a96-4b87-ae32-3adcd183834e",NA,2020-08-21,"53","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"674f90fc-1f1c-479d-9e64-1b93e4278cb1",NA,2020-08-21,"49","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"ffeee944-6e9d-4683-929e-fb78a8771b47",NA,2020-08-21,"49","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"9f6cf636-b0ca-4e25-ae51-c19e49aeef31",NA,2020-08-21,"49","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.92,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"98b450ed-da59-4a46-8005-a7b658afaca4",NA,2020-07-16,"43","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.9,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"2eacb2b5-b34a-4a9f-8900-50dc6b2e6c95",NA,2020-07-16,"43","C20:0/C19:0 ratio","MIDI 1208","919201",1.91,1.9,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"69f338d2-b12d-4808-b016-de4b2258273b",NA,2020-01-27,"35","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"0d42e288-6b40-4673-be00-83860ebb6813",NA,2020-01-27,"35","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","unitless","0",NA,"20210123T023002Z"
"78892be9-1e3a-4738-bfbe-d0c161c47c25",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"dd074e09-1239-4ca1-a146-6784dc316e1f",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.92,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c561367e-5fd3-47bf-87b8-54d313f017cd",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"fba38a22-8a48-48b2-ab45-592c37da14d0",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"6c065aa2-d73a-441f-ad10-ee3f06324d14",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.92,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"51e3dc99-cd7d-4a03-a4e6-87ba0d87f3df",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f00251bb-0448-4ba6-80a9-6a215140106c",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8e4dbee9-16ac-4e09-8d24-ef530f167387",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"cb39e5aa-9839-4a52-a656-1c3b344c33be",NA,2019-12-20,"34","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"1bb26f39-a0ae-488f-9a5c-ca5a3a2cd7d4",NA,2019-12-19,"32","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"497a951b-1ac4-4a43-bdb6-5f23318af2c9",NA,2019-12-19,"32","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"a63eed9e-b0e9-4b25-b700-8f179a1301af",NA,2019-12-19,"32","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"d78d66ee-e937-45a9-bef1-b241f6152b52",NA,2019-12-19,"32","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"498b8fe7-96e5-4638-a237-0e9235e44c15",NA,2019-12-19,"32","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.92,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"26e5a3a7-3edd-4c81-adef-100939823228",NA,2019-12-19,"32","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"aaf5691d-2cc1-484d-aded-fb0fb8ddc943",NA,2019-12-19,"32","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"e90e8bd6-70d7-4568-beb1-f91f733466e4",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"24f023e8-1ccf-40e4-b733-d941e927a47e",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.92,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"bedef21d-32a4-4aa5-83a3-bd89acdfa0b4",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"2044380d-92b6-4367-9909-2ba3066b30e4",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f5d34d1f-6b2a-46dc-b73d-800f97d1c377",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"cf660b90-28b5-4e83-9338-a703cc3ca739",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.92,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"517c6dd4-83a4-497e-ae70-75549f30c242",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"e747ee08-a33e-475e-b5a4-4763373203f5",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"1daca84c-e759-43e7-a8a4-ce34d779ebea",NA,2019-12-20,"33","C20:0/C19:0 ratio","MIDI 1208","818211",1.91,1.91,"unitless","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c42e4508-f390-4ffa-9a72-8655e0c9892e",NA,2019-12-13,"27","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ec013860-5d3e-4170-8082-d68f0379c442",NA,2019-12-13,"27","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"058436d6-fa17-4243-8aa3-81ba866da0fb",NA,2019-12-13,"27","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"cf22442a-a01d-4224-acf6-8a55be2fcd32",NA,2019-12-13,"27","C20:0","MIDI 1208","818211",11.67,11.67,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4bf67dc7-66d3-4e46-b991-e39a3c9becd6",NA,2019-11-04,"26","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"17124b99-651a-46e7-a5f9-bfeac59de4f1",NA,2019-11-04,"26","C20:0","MIDI 1208","818211",11.67,11.59,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4a9b3e7a-9cc0-4a1c-a95f-635ec323214f",NA,2019-11-04,"26","C20:0","MIDI 1208","818211",11.67,11.68,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"bd81fe73-96a5-4c19-8ad4-c3f778c98a64",NA,2019-11-04,"26","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c6f35d17-1dbf-4abd-af27-0bd6cfc32002",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4dac2ae9-b479-4f67-9a10-065400085fac",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"3dd95896-5a83-4a05-9918-7e5c2f978b07",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8dfd1a3a-9b21-4b12-8f13-d85168902bd8",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"dcd4991a-7ed5-497c-ab89-0396c90ebea9",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4734a4ff-5dd2-4c42-b960-cd8233bae63c",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8f728c82-6528-431b-8223-ef46d727068b",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"80410bc8-f517-40d3-b228-1c34d1774e6d",NA,2019-10-18,"21","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"68969065-dc79-4db5-bac3-75d4eaa723af",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8cc836f6-1652-468d-b052-f419c8bf126d",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"36c4cca8-b603-4b0a-b704-a2e918a45dc5",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"7b3196de-ff13-4053-8fa7-58fed8b286f0",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"64f57d33-c635-4edf-9de8-94745c7f93b6",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"0fe196fe-a5c0-4177-96df-76d43604722f",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8e7c528f-db3e-4b46-a89c-b08226ae7aff",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"dcac0a94-d3c0-460e-b9d4-8b3d4ad66ead",NA,2019-10-18,"22","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4affc83d-ab90-4222-9111-b6cfcf4b8dc3",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"9ee689ea-ea6d-490c-9ef9-005596824205",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f53ea381-4b53-4f83-b27d-5f78140eb430",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"378a762c-108a-4e0a-8a59-ecd28585548a",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"af32f363-baf8-4b2c-a453-6ce1330daf64",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"19c6a4fc-247f-4ba1-a7a1-eb3ba77e6876",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"a0bcaee1-808d-4139-9b5a-27da5100e604",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"095122a0-fd23-4eb0-a4f1-a636828a56f1",NA,2019-10-18,"23","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"cd3aa83d-af50-429c-bb58-e9424b4775eb",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"fc43ba0e-7c2d-4d48-a02d-b34dc23d3979",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"e80bb253-e38e-44df-b065-cd8e3171a1d6",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"6b256b3f-f3d5-4301-9cb7-cbf3ebb32654",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"11d0f2de-2435-4bf4-bff5-6e5de727a2be",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"7f360fb7-5a6e-476d-aae2-566e28a75810",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"7cba84b6-9347-47c6-a0ef-6c01c4dac223",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"42a16809-2d40-4425-b50a-cf16281df584",NA,2019-10-18,"24","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"a9b1faa8-e68c-47dd-b66d-d1a32bb5cecd",NA,2019-09-18,"20","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f2ca987f-2df0-4b4a-b953-be06adf6a778",NA,2019-09-18,"20","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"58482b23-38d8-47f5-9b1c-8f65dbf85937",NA,2019-09-18,"20","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"94071e2b-6986-47e7-8cf3-324a099001de",NA,2019-09-18,"19","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ad779b73-c965-4378-8966-94195630e2b4",NA,2019-09-18,"19","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"47591d9a-af55-49ad-a494-ed9061880f53",NA,2019-09-18,"19","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"2a8ab794-4715-4991-9aee-97dd2ee95c0d",NA,2019-09-18,"19","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"b541cd84-5e18-4fba-9838-3f4063cba3b6",NA,2019-09-18,"19","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"9a50a867-a16e-42a0-8ea2-fb3b8db78d50",NA,2019-09-18,"19","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c7779cf1-b082-4736-b549-7d3dd5655043",NA,2019-09-12,"18","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"b33b7982-56fa-4876-ba59-ab022fc2d962",NA,2019-09-12,"18","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"368f9355-0036-477f-b0ba-d3b7c398599e",NA,2019-09-12,"18","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"a98c716a-7118-4ff0-80d4-4017e205b1e2",NA,2019-09-09,"17","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ce332c8c-e420-48ff-9a41-6ae0d4dda850",NA,2019-09-09,"17","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"b6ece633-edac-475e-bd55-6c85140c26e9",NA,2019-09-09,"17","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"e5e346e2-b618-4cb8-9e0d-721abe12d952",NA,2019-09-09,"17","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"12dbc6ec-ee19-476a-bd91-7b70e45ca913",NA,2019-09-09,"17","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"93ac817f-95fb-42d9-abc8-6950d26bef63",NA,2019-09-09,"17","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"59593e73-873b-44da-bb78-d6f19662b3a7",NA,2019-09-09,"17","C20:0","MIDI 1208","818211",11.67,11.58,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"60a9113a-882c-4d17-8f61-9d0e55646379",NA,2019-07-30,"14","C20:0","MIDI 1208","818211",11.67,11.67,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"3d6867f6-2f40-4319-afe5-c832d2e7213f",NA,2019-07-30,"14","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8c10bcef-ded2-4368-9445-e6e32e492a99",NA,2019-08-14,"15","C20:0","MIDI 1208","818211",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8b50d13e-2623-4b95-a8d8-327aa8429c2e",NA,2019-08-14,"15","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"2c5bd293-4577-4060-8bc0-8766d11d625c",NA,2019-08-14,"15","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"57e57959-6f88-426a-9407-823d37464c31",NA,2019-08-14,"16","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"10acef6f-12c4-4056-9896-97b0526defda",NA,2019-08-14,"16","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"2578bcb6-c3c6-4eb5-8e60-af3b746c399f",NA,2019-08-14,"16","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"fc08a40a-f639-4ad7-ba09-b4e8172c273a",NA,2019-08-14,"16","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8bfaae36-fe2a-443b-95d5-ae3ea6a0581b",NA,2019-07-30,"12","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"d157cdf0-5cc0-4489-9bd1-d7d49c6586da",NA,2019-07-30,"12","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"5215d69e-64eb-41c3-a290-395cc701466d",NA,2019-07-30,"12","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c66b8103-7e61-4100-9b8e-612237c75019",NA,2019-07-30,"13","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"87cc3195-a6a9-40d9-bacf-9e3deb323e56",NA,2019-07-30,"13","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"e448d690-f62b-47d5-bb35-da82334b5b35",NA,2019-07-30,"13","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c3b20df3-dcfb-42c1-8f0a-1d2960cbf320",NA,2019-07-30,"13","C20:0","MIDI 1208","818211",11.67,11.67,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"3f0e4ec3-4e70-4176-9056-811040578550",NA,2019-07-30,"13","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4c95875a-da81-4cb3-a029-2cd78dc9f2ee",NA,2019-07-30,"13","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"b7c8d12f-eac6-488c-a5f4-b0cabe2a3f54",NA,2019-07-05,"11","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c5ff4a58-6323-4f35-94c2-dc39d09fb9f8",NA,2019-07-05,"11","C20:0","MIDI 1208","818211",11.67,11.57,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"eb1e43a4-2d14-43bb-9c67-fdc035dda88f",NA,2019-07-05,"11","C20:0","MIDI 1208","818211",11.67,11.59,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"49f8004c-e4e9-49ce-bba9-35dd165d8391",NA,2019-07-05,"11","C20:0","MIDI 1208","818211",11.67,11.57,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
