"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","collectDate","processedDate","laboratoryName","sampleID","sampleCode","biomassID","internalLabID","batchID","testProtocolVersion","freshMass","freezeDryMass","c8To0Concentration","c10To0Concentration","c11To0Concentration","lipid2OH10To0Concentration","c12To0Concentration","c13To0Concentration","lipid2OH12To0Concentration","lipid3OH12To0Concentration","c14To1Concentration","c14To0Concentration","i14To0Concentration","i15To0Concentration","aC15To0Concentration","c15To0Concentration","c15To1Concentration","lipid2OH14To0Concentration","lipid3OH14To0Concentration","i16To0Concentration","cis16To1n9Concentration","c16To1Cis11Concentration","c16To0Concentration","lipid10Methyl16To0Concentration","i17To0Concentration","c17To1Concentration","cyclo17To0Concentration","c17To0Concentration","c17To0AnteisoConcentration","lipid2OH16To0Concentration","lipid10Methyl17To0Concentration","c18To3n6Concentration","cis18To2n912Concentration","cis18To1n9Concentration","trans18To1n9Concentration","trans18To2n912Concentration","c18To3n3Concentration","c18To1n11Concentration","c18To0Concentration","lipid10Methyl18To0Concentration","cyclo19To0Concentration","c19To0Concentration","c19To1Cis10Concentration","c20To4n6Concentration","c20To5n3Concentration","c20To3n6Concentration","c20To2Concentration","c20To1Concentration","c20To3n3Concentration","c20To0Concentration","c21To0Concentration","c22To2Concentration","c22To1n9Concentration","c22To0Concentration","c22To6CisConcentration","c23To0Concentration","c24To1Concentration","c24To0Concentration","totalLipidConcentration","extractionEfficiency","extractEffStdConc","processedBy","reviewedBy","remarks","analysisResultsQF","dataQF","publicationDate","release"
"0147ebde-5028-45a7-90e4-edc39cc67878","DSNY_004.basePlot.bgc","D03","DSNY",28.099732,-81.399974,"WGS84",20.1,18.8,0.1,"DSNY_004",2018-10-22 12:28:00,2019-12-06,"EcoCore_CSU","DSNY_004-M-23-39.5-20181022","A00000036714","DSNY_004-M-23-39.5-20181022-BM","B15-56","20191206 Set 15-2-2","EcoCore_PLFA_SOP_v2",1.91,1.53,0,0,0,0,0,0,0.19,0,0,0,0,1.69,0.25,0.02,0,0,0,2.35,0.12,0.25,3.81,0,0.39,0.01,0.24,0.18,0.09,0,1.06,0,2.87,3.49,0.44,0,0.06,0.99,3.29,0.29,0.5,NA,3.3,0.05,0,0,0,0,0.04,0.01,NA,0,0,0.11,0,0,0,0.14,26.21,29.76,28.27,"i5Sqb/E/lt+PX2YA7Vy14Q==","n1ZvJKzEEAM=",NA,"0",NA,"20201218T033115Z","RELEASE-2021"
"ace564ce-0eda-4b45-8c04-671062589362","DSNY_003.basePlot.bgc","D03","DSNY",28.074209,-81.425532,"WGS84",20.1,18.9,0.1,"DSNY_003",2018-10-22 19:46:00,2019-04-18,"EcoCore_CSU","DSNY_003-M-31-36-20181022","A00000036711","DSNY_003-M-31-36-20181022-BM","B7-14","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.59,1.31,0,0,0,0,0,0,0,0,0,0,0,1.32,0.49,0.07,0,0,0.4,1.68,0,0.27,2.31,0.14,0,0,0.16,0.17,0.19,0,0.97,0,1.18,2.05,0.34,0,0,0.51,0.7,0.32,0,NA,2.57,0.1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.3,16.25,10.88,10.34,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"f3886104-f373-47db-a2ae-cc081406dbba","DSNY_003.basePlot.bgc","D03","DSNY",28.074209,-81.425532,"WGS84",20.1,18.9,0.1,"DSNY_003",2018-10-22 20:03:00,2019-04-18,"EcoCore_CSU","DSNY_003-M-21.5-0-20181022","A00000036710","DSNY_003-M-21.5-0-20181022-BM","B7-1","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.57,1.39,0,0,0,0,0,0,0,0,0,0,0,0.91,0.42,0.04,0,0,0,0.83,0,0.24,1.85,0.06,0,0,0.12,0,0.13,0,0.5,0,0.88,1.45,0.37,0,0,0.59,0.55,0.21,0,NA,1.84,0.1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.23,11.3,20.65,19.61,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"844e6168-d087-4817-b257-1b9ea72cacde","DSNY_003.basePlot.bgc","D03","DSNY",28.074209,-81.425532,"WGS84",20.1,18.9,0.1,"DSNY_003",2018-10-22 20:20:00,2019-04-18,"EcoCore_CSU","DSNY_003-M-7.5-12-20181022","A00000036709","DSNY_003-M-7.5-12-20181022-BM","B7-2","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.67,1.49,0,0,0,0,0,0,0.21,0,0,0,0,0.87,0.37,0.05,0,0,0,1,0,0.22,1.99,0.07,0,0,0.11,0.1,0.1,0,0.57,0,1,1.67,0.34,0,0.23,0.51,0.53,0.23,0,NA,1.84,0.08,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.29,12.38,22.44,21.32,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"f3aecad7-1267-4a20-b734-64b5a0493ea2","DSNY_006.basePlot.bgc","D03","DSNY",28.092969,-81.399332,"WGS84",20.1,20.7,0.1,"DSNY_006",2018-10-22 20:38:00,2019-04-16,"EcoCore_CSU","DSNY_006-M-4-24.5-20181022","A00000036718","DSNY_006-M-4-24.5-20181022-BM","B6-91","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.68,1.59,0,0,0,0,0.78,0,0,0,0,0.67,0,0.93,0.56,0.44,0,0,0,1.17,0,0,2.27,0.39,0.48,0,0.4,0.43,0.39,0,0.68,0,0.76,1.64,0.54,0,0,0.68,0.91,0.43,0,NA,1.12,0.32,0,0,0,0,0,0.44,NA,0,0,0.69,0,0,0.39,0.61,18.09,15.96,15.17,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"b800c4e3-a086-4b6e-b1ce-cbecdb5d0db8","DSNY_009.basePlot.bgc","D03","DSNY",28.073118,-81.428559,"WGS84",20.1,19,0.1,"DSNY_009",2018-10-22 20:57:00,2019-04-18,"EcoCore_CSU","DSNY_009-M-33-9-20181022","A00000036697","DSNY_009-M-33-9-20181022-BM","B7-9","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.7,1.51,0,0,0,0,0,0,0,0,0,0,0,1.54,0.5,0.13,0,0,0.28,1.42,0,0.39,3.05,0.1,0,0,0.19,0.27,0.27,0,0.89,0,0.87,2.77,0.52,0,0,0.82,0.81,0.21,0,NA,3.28,0.11,0,0,0,0,0,0.01,NA,0,0,0,0,0,0.18,0.39,19,14.04,13.34,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"9c098f27-5708-49f2-a191-a9d9b1271ad2","DSNY_006.basePlot.bgc","D03","DSNY",28.092969,-81.399332,"WGS84",20.1,20.7,0.1,"DSNY_006",2018-10-22 21:05:00,2019-04-18,"EcoCore_CSU","DSNY_006-M-22-36-20181022","A00000036701","DSNY_006-M-22-36-20181022-BM","B7-11","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.81,1.72,0,0,0,0,0,0,0,0,0,0,0,0.56,0.18,0.04,0,0,0,0.46,0,0.14,1.36,0,0,0,0,0,0,0,0.27,0,1.58,0.82,0,0,0,0.53,0.38,0.09,0,NA,0.95,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.25,7.62,38.12,36.22,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"a06232eb-b195-4561-b9a3-ad5a336e05e1","DSNY_009.basePlot.bgc","D03","DSNY",28.073118,-81.428559,"WGS84",20.1,19,0.1,"DSNY_009",2018-10-22 21:10:00,2019-04-18,"EcoCore_CSU","DSNY_009-M-10-34.5-20181022","A00000036698","DSNY_009-M-10-34.5-20181022-BM","B7-10","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.57,1.42,0,0,0,0,0,0,0.35,0,0,0,0,1.68,0.58,0.15,0,0,0.38,1.55,0.76,0.35,3.02,0.08,0,0,0.19,0.28,0,0,0.86,0,1.38,2.47,0.56,0,0,0.98,0.76,0.29,0,NA,2.86,0.11,0,0,0,0,0,0,NA,0,0,0,0,0.04,0,0.4,20.08,25.99,24.69,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"55a0b2bd-eba2-4284-9f94-31e2ee8090e8","DSNY_009.basePlot.bgc","D03","DSNY",28.073118,-81.428559,"WGS84",20.1,19,0.1,"DSNY_009",2018-10-22 21:25:00,2019-04-16,"EcoCore_CSU","DSNY_009-M-25.5-35.5-20181022","A00000036699","DSNY_009-M-25.5-35.5-20181022-BM","B6-90","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.71,1.52,0,0,0,0,0.84,0,0,0,0,0.75,0,1.78,0.86,0.49,0,0,0.86,1.67,0.85,0,2.97,0.43,0.55,0.43,0.49,0.5,0.51,0,0.98,0,0.68,2.3,0.62,0,0.39,0.87,1.08,0.47,0,NA,2.08,0.33,0,0,0,0,0,0.45,NA,0,0,0,0,0,0.4,0.59,25.24,12.8,12.16,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"410a6c80-1364-4bd0-a806-1fef3f91b2ca","DSNY_006.basePlot.bgc","D03","DSNY",28.092969,-81.399332,"WGS84",20.1,20.7,0.1,"DSNY_006",2018-10-22 21:31:00,2019-04-18,"EcoCore_CSU","DSNY_006-M-34-17.5-20181022","A00000036700","DSNY_006-M-34-17.5-20181022-BM","B7-4","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.7,1.57,0,0,0,0,0,0,0,0,0,0,0,0.67,0.34,0.1,0,0,0,0.52,0,0.19,1.6,0,0,0,0.1,0.08,0.09,0,0.34,0,0.79,0.91,0.53,0,0,0.7,0.45,0.12,0,NA,1.19,0.1,0,0,0,0,0,0,NA,0,0,0,0,0,0.16,0.26,9.25,35.3,33.54,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"6770ceb2-ff6b-4f86-8095-52867ab9c5a9","DSNY_005.basePlot.bgc","D03","DSNY",28.039641,-81.393323,"WGS84",20.1,19.5,0.1,"DSNY_005",2018-10-22 21:32:00,2019-04-16,"EcoCore_CSU","DSNY_005-M-33.5-5-20181022","A00000036717","DSNY_005-M-33.5-5-20181022-BM","B6-94","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.96,1.81,0,0,0,0,0,0,0,0,0,0.61,0,0.74,0.45,0.38,0,0,0,0.95,0,0,1.79,0.33,0.41,0,0.34,0.33,0.32,0,0.63,0,0.72,1.33,0.52,0,0,0.56,0.72,0,0,NA,0.92,0.28,0,0,0,0,0,0.37,NA,0,0,0.57,0,0,0,0.5,13.76,10.97,10.42,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"8ce4fe02-83f0-43b1-962d-592282e29788","DSNY_005.basePlot.bgc","D03","DSNY",28.039641,-81.393323,"WGS84",20.1,19.5,0.1,"DSNY_005",2018-10-22 22:13:00,2019-04-18,"EcoCore_CSU","DSNY_005-M-33-26.5-20181022","A00000036716","DSNY_005-M-33-26.5-20181022-BM","B7-13","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.4,1.31,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.02,0,0,0.42,0.75,0.38,0.24,1.7,0.08,0,0,0.12,0,0.09,0,0.54,0,1.44,1.35,0.28,0,0,0.49,0.55,0.21,0,NA,1.34,0.12,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.27,11.52,32.41,30.79,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"69c1da51-e562-466d-a831-62de3560b80d","DSNY_005.basePlot.bgc","D03","DSNY",28.039641,-81.393323,"WGS84",20.1,19.5,0.1,"DSNY_005",2018-10-22 22:23:00,2019-04-18,"EcoCore_CSU","DSNY_005-M-4-30-20181022","A00000036715","DSNY_005-M-4-30-20181022-BM","B7-12","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.86,1.52,0,0,0,0,0,0,0,0,0,0,0,1.24,0.41,0,0,0,0,1.06,0.49,0.31,2.17,0.13,0,0,0.14,0,0.12,0,0.63,0,1.84,2.08,0.31,0,0,0.83,0.59,0.21,0,NA,1.38,0.1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.23,14.27,26.24,24.92,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"331fdcb7-8638-4e7d-8cf3-bac26690e896","DSNY_004.basePlot.bgc","D03","DSNY",28.099732,-81.399974,"WGS84",20.1,18.8,0.1,"DSNY_004",2018-10-22 22:44:00,2019-12-06,"EcoCore_CSU","DSNY_004-M-6.5-28.5-20181022","A00000036712","DSNY_004-M-6.5-28.5-20181022-BM","B15-55","20191206 Set 15-2-2","EcoCore_PLFA_SOP_v2",1.86,1.51,0,0,0,0,0,0,0.08,0,0,0,0,1.13,0.03,0,0,0,0,1.71,0,0.19,2.98,0,0.23,0,0.05,0.08,0.02,0,0.83,0,2.66,1.9,0.27,0,0.07,0.59,1.88,0.15,0,NA,2.35,0.05,0,0,0,0,0,0,NA,0,0,0.1,0,0,0,0.11,17.47,21.85,20.76,"i5Sqb/E/lt+PX2YA7Vy14Q==","n1ZvJKzEEAM=",NA,"0",NA,"20201218T033115Z","RELEASE-2021"
"64693f4c-7338-450d-94a9-5153079a386e","DSNY_001.basePlot.bgc","D03","DSNY",28.0967,-81.418579,"WGS84",20.1,20.7,0.1,"DSNY_001",2018-10-23 11:17:00,2019-04-16,"EcoCore_CSU","DSNY_001-M-29.5-8-20181023","A00000036708","DSNY_001-M-29.5-8-20181023-BM","B6-92","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.54,1.46,0,0,0,0,0.86,0,0.55,0,0,0.9,0,0.89,0.61,0.45,0,0,0,1.13,0,0,2.31,0.42,0.52,0,0,0.43,0,0,0.68,0,0.86,1.46,0.66,0,0,0.75,0.99,0.45,0,NA,1.08,0.35,0,0,0,0,0,0.47,NA,0,0,0.72,0,0,0.44,0.62,18.59,18.41,17.49,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"ae8bb90e-c884-4f9d-a825-6134fa355846","DSNY_001.basePlot.bgc","D03","DSNY",28.0967,-81.418579,"WGS84",20.1,20.7,0.1,"DSNY_001",2018-10-23 11:34:00,2019-04-18,"EcoCore_CSU","DSNY_001-M-34-25-20181023","A00000036706","DSNY_001-M-34-25-20181023-BM","B7-15","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.87,1.79,0,0,0,0,0,0,0,0,0,0,0,0.61,0.19,0.02,0,0,0,0.41,0.32,0.19,1.58,0,0,0,0.09,0.09,0.08,0,0.31,0,0.92,0.99,0.34,0,0,0.41,0.43,0.12,0.9,NA,0,0.09,0,0,0,0,0,0,NA,0,0,0,0,0,0.15,0.25,8.48,23.3,22.14,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"1e6c7f73-5685-4f17-b41d-05f9363d104b","DSNY_001.basePlot.bgc","D03","DSNY",28.0967,-81.418579,"WGS84",20.1,20.7,0.1,"DSNY_001",2018-10-23 12:06:00,2019-04-18,"EcoCore_CSU","DSNY_001-M-18-38.5-20181023","A00000036707","DSNY_001-M-18-38.5-20181023-BM","B7-3","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.78,1.69,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,0.03,0,0,0,0.74,0,0.22,1.54,0.06,0,0,0.09,0,0.08,0,0.5,0,0.59,0.97,0.36,0,0,0.62,0.43,0.24,0,NA,1.3,0.08,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.22,9.26,26.66,25.33,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"6d85918a-70af-49e1-a351-537a6681dc57","DSNY_042.basePlot.bgc","D03","DSNY",28.122132,-81.433949,"WGS84",20.1,19.8,0.1,"DSNY_042",2018-10-23 13:34:00,2019-04-18,"EcoCore_CSU","DSNY_042-M-2-6.5-20181023","A00000036691","DSNY_042-M-2-6.5-20181023-BM","B7-6","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.83,1.28,0,0,0,0,0,0,0.77,0,0,0,0,2.61,1.36,0.29,0,0,0.33,1.79,1.41,0.39,4.41,0.13,0,0,0.47,0.45,0.37,0,1.69,0,0.65,4.24,1.21,0,0,1.86,1.38,0.4,0,NA,7.05,0.11,0,0,0,0,0,0.06,NA,0,0,0,0,0,0,0.4,33.81,13.7,13.01,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"9d98b04d-333d-43f1-8206-d04584c46449","DSNY_042.basePlot.bgc","D03","DSNY",28.122132,-81.433949,"WGS84",20.1,19.8,0.1,"DSNY_042",2018-10-23 13:58:00,2019-04-18,"EcoCore_CSU","DSNY_042-M-37.5-16-20181023","A00000036692","DSNY_042-M-37.5-16-20181023-BM","B7-5","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.6,1.06,0,0,0,0,0,0,0.75,0,0,0,0,2.92,1.32,0.57,0,0,0.34,2.73,1.68,0.71,7.35,0.2,0,0,0.58,0.67,0.44,0,2.11,0.32,2.29,6.9,2.04,0,0,2.73,1.87,0.54,0,NA,7.13,0.17,0,0,0,0,0,0.02,NA,0,0,0,0,0,0,0.42,46.81,12.14,11.54,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"65e111d2-6e89-4308-86cc-83e6bdd76eb3","DSNY_042.basePlot.bgc","D03","DSNY",28.122132,-81.433949,"WGS84",20.1,19.8,0.1,"DSNY_042",2018-10-23 14:21:00,2019-04-16,"EcoCore_CSU","DSNY_042-M-35.5-29.5-20181023","A00000036693","DSNY_042-M-35.5-29.5-20181023-BM","B6-88","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.61,1.21,0,0,0,0,1.05,0,0,0,0,1.01,0,2.27,1.38,0.65,0,0,0.97,2,1.42,0,4.89,0.52,0,0.56,0.65,0.71,0.66,0,1.27,0,1.05,3.49,0.98,0,0,1.59,1.85,0.65,0,NA,3.37,0.46,0,0,0,0,0,0.59,NA,0,0,0.87,0,0,0.52,0.83,36.28,10.15,9.64,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"4ef4f626-c2a5-4f22-aa6f-4c884e7a01a5","DSNY_043.basePlot.bgc","D03","DSNY",28.1232,-81.43487,"WGS84",20.1,20.3,0.1,"DSNY_043",2018-10-23 15:15:00,2019-04-16,"EcoCore_CSU","DSNY_043-M-19-2.5-20181023","A00000036688","DSNY_043-M-19-2.5-20181023-BM","B6-87","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.51,1.28,0,0,0,0,0.99,0,0.79,0,0,0.93,0,2.11,1.08,0.6,0,0,0.89,1.98,0,0,3.85,0.53,0,0.53,0.63,0.64,0.64,0,1.39,0,1.02,3.44,0.89,0,0,1.25,1.52,0,0,NA,2.82,0.4,0,0,0,0,0,0.56,NA,0,0,0.81,0,0,0,0.74,31.02,11.81,11.22,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"1dab4705-98f3-40d6-9346-e89d5492beac","DSNY_043.basePlot.bgc","D03","DSNY",28.1232,-81.43487,"WGS84",20.1,20.3,0.1,"DSNY_043",2018-10-23 15:31:00,2019-12-06,"EcoCore_CSU","DSNY_043-M-25-0.5-20181023","A00000036690","DSNY_043-M-25-0.5-20181023-BM","B15-53","20191206 Set 15-2-2","EcoCore_PLFA_SOP_v2",1.81,1.58,0,0,0,0,0,0,0.05,0,0,0,0,0.95,0.12,0,0,0,0,1.07,0,0.25,2.33,0,0.24,0,0.03,0.1,0,0,0.59,0,2.12,1.39,0.48,0,0,0.54,1.78,0.07,0,NA,2.12,0.04,0,0,0,0,0,0.04,NA,0,0,0.12,0,0,0,0.18,14.63,30.9,29.36,"i5Sqb/E/lt+PX2YA7Vy14Q==","n1ZvJKzEEAM=",NA,"0",NA,"20201218T033115Z","RELEASE-2021"
"8f934c08-f3c0-4929-8637-dda43ca09042","DSNY_043.basePlot.bgc","D03","DSNY",28.1232,-81.43487,"WGS84",20.1,20.3,0.1,"DSNY_043",2018-10-23 15:31:00,2020-10-16,"Microbial ID, Inc","DSNY_043-M-25-0.5-20181023","A00000036690","DSNY_043-M-25-0.5-20181023-BM","MI200917-2210","76","Midi_PLFA_SOP_v1",4.66,4.03,NA,0,0,0,0,0,NA,NA,0,0.19,0,1.51,0.53,0.28,0,NA,NA,1.41,0.48,0.47,3.75,1.35,0.47,0,0.19,0.24,0.3,0,0.36,0,0.51,2.2,NA,NA,NA,0.78,NA,0.74,2.57,NA,NA,0,0,0,0,0,NA,0.47,0,0,0,0.28,0,0,0,0.5,19.56,59.96,6.1,"X3dKIAlqROSj6yvdqziKsQ==","R4/UGDekA77/irTWzC9I3x3ZBDsojeHY",NA,"0",NA,"20201218T033115Z","RELEASE-2021"
"31c3371f-af7c-45a5-ad75-6803b439ef63","DSNY_043.basePlot.bgc","D03","DSNY",28.1232,-81.43487,"WGS84",20.1,20.3,0.1,"DSNY_043",2018-10-23 15:57:00,2019-04-16,"EcoCore_CSU","DSNY_043-M-32-33-20181023","A00000036689","DSNY_043-M-32-33-20181023-BM","B6-85","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.79,1.58,0,0,0,0,0.87,0,0.63,0,0,0.71,0,1.41,0.84,0.49,0,0,0.83,1.42,0.96,0.63,2.92,0.41,0,0,0.47,0.49,0,0,0.94,0,1,1.71,0.76,0,0,1.12,1.18,0.47,0,NA,1.81,0.34,0,0,0,0,0,0.45,NA,0,0,0,0,0,0.41,0.63,23.89,15.91,15.11,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"a3228483-266b-48d2-b99f-5b0a31f5b6d3","DSNY_044.basePlot.bgc","D03","DSNY",28.126189,-81.433661,"WGS84",20.1,20.3,0.1,"DSNY_044",2018-10-23 19:07:00,2019-04-16,"EcoCore_CSU","DSNY_044-M-5-39-20181023","A00000036686","DSNY_044-M-5-39-20181023-BM","B6-82","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.59,1.29,0,0,0,0,1.04,0,0,0,0,0.85,0,1.4,0.98,0,0,0,0,1.36,0,0.69,3.5,0,0,0,0.53,0.59,0.54,0,1.07,0,1.21,2.65,0.81,0,0,1.09,1.27,0.56,0,NA,2.38,0.4,0,0,0,0,0,0.57,NA,0,0,0.82,0,0,0.49,0.78,25.57,14.86,14.12,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"c4a76970-0046-4b24-b9f9-807506fd3156","DSNY_044.basePlot.bgc","D03","DSNY",28.126189,-81.433661,"WGS84",20.1,20.3,0.1,"DSNY_044",2018-10-23 19:34:00,2019-04-16,"EcoCore_CSU","DSNY_044-M-36.5-23-20181023","A00000036687","DSNY_044-M-36.5-23-20181023-BM","B6-83","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.81,1.51,0,0,0,0,0.81,0,0,0,0,0.71,0,1.07,0.75,0.47,0,0,0.69,1.04,0,0.58,2.64,0,0,0,0.45,0.48,0.43,0,0.76,0,0.8,1.98,0.79,0,0,0.94,1.09,0.42,0,NA,1.73,0.33,0,0,0,0,0,0.47,NA,0,0,0.68,0,0,0.4,0.6,21.1,10.43,9.91,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"e7dd264d-f596-48ca-a987-aa3e2521aa6d","DSNY_044.basePlot.bgc","D03","DSNY",28.126189,-81.433661,"WGS84",20.1,20.3,0.1,"DSNY_044",2018-10-23 19:50:00,2019-04-16,"EcoCore_CSU","DSNY_044-M-36-5.5-20181023","A00000036685","DSNY_044-M-36-5.5-20181023-BM","B6-84","20190416 Set 6","EcoCore_PLFA_SOP_v2",1.68,1.43,0,0,0,0,0.88,0,0.58,0,0,0.75,0,1.28,0.74,0.49,0,0,0.86,1.07,0,0,2.48,0,0,0,0.47,0.47,0.47,0,0.84,0,0.92,1.61,0.73,0,0,1.07,1.05,0.45,0,NA,1.46,0.36,0,0,0,0,0,0.51,NA,0,0,0.73,0,0,0.45,0.65,21.38,13.73,13.04,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
"e5640d88-7458-49ba-9ec3-cb8ea5756e57","DSNY_041.basePlot.bgc","D03","DSNY",28.125082,-81.432746,"WGS84",20.1,20.5,0.1,"DSNY_041",2018-10-23 20:27:00,2019-04-18,"EcoCore_CSU","DSNY_041-M-33-29-20181023","A00000036695","DSNY_041-M-33-29-20181023-BM","B7-8","20190418 Set 7","EcoCore_PLFA_SOP_v2",1.73,1.57,0,0,0,0,0,0,0,0,0,0,0,0.8,0.23,0.04,0,0,0,0.45,0,0.31,1.69,0,0,0,0.11,0,0.11,0,0.44,0,0.81,0.97,0.3,0,0,0.81,0.47,0.14,0,NA,1.18,0.1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.23,9.19,30.97,29.42,"UUHyUZEFXsxB8sFGg5Hhww==","n1ZvJKzEEAM=","c19:0 and c21:0 are spiked internal standards","0",NA,"20201218T033115Z","RELEASE-2021"
