"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","bulkDensID","horizonName","setDate","collectDate","laboratoryName","labProjID","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensHorizonProportion","bulkDensSampleType","bulkDensExclCoarseFrag","remarks","publicationDate","release"
"96fc7ee3-f2c6-48e2-8553-c1289706172e","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_CR1","11_KLEMME_PIT1_20-30_BULKD_CR1","CR1",2013-02-19,2013-02-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USOK059",25,20,30,1,"Regular",1.5805,NA,"20201217T014431Z","RELEASE-2021"
"bb30be47-389c-4c12-8afa-1c198b9a09e6","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_BW","11_KLEMME_PIT1_9-19_BULKD_BW","Bw",2013-02-19,2013-02-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USOK059",14,9,19,1,"Regular",1.6081,NA,"20201217T014431Z","RELEASE-2021"
"93e430e9-a743-4d33-bbbd-859f868b50ad","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK4","12_YELL_PIT1_BULKD_166-171_BTK4","Btk4",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",168.5,166,171,1,"Regular",1.2438,NA,"20201218T134226Z","RELEASE-2021"
"7b617455-1e8d-4dd2-8252-251df409bdb9","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_A","12_YELL_PIT1_BULKD_0-4_A","A",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",2,0,4,1,"Regular",0.3117,NA,"20201218T134226Z","RELEASE-2021"
"936d1f5c-cb89-493b-a32a-9e5f8652d532","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BW","12_YELL_PIT1_BULKD_35-40_BW","Bw",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",37.5,35,40,1,"Regular",0.9868,NA,"20201218T134226Z","RELEASE-2021"
"f91e8de9-68b1-45ca-9dff-bab13fe275da","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK3","12_YELL_PIT1_BULKD_129-134_BTK3","Btk3",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",131.5,129,134,1,"Regular",1.3008,NA,"20201218T134226Z","RELEASE-2021"
"aa0b2fec-bc72-4a4f-8422-19a7d92bc7bb","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK2","12_YELL_PIT1_BULKD_106-111_BTK2","Btk2",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",108.5,106,111,1,"Regular",1.3377,NA,"20201218T134226Z","RELEASE-2021"
"9c7da9fb-f80a-4b66-ba68-f60ed32950d0","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BT2","12_YELL_PIT1_BULKD_48-53_BT2","Bt2",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",50.5,48,53,1,"Regular",1.1006,NA,"20201218T134226Z","RELEASE-2021"
"680062c5-0176-4686-829f-e777f1ea79a5","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BT1","12_YELL_PIT1_BULKD_14-19_BT1","Bt1",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",16.5,14,19,1,"Regular",0.9581,NA,"20201218T134226Z","RELEASE-2021"
"6f39dfa8-2d1d-46bd-ae11-4bb8dece5484","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK1","12_YELL_PIT1_BULKD_84-89_BTK1","Btk1",2018-07-11,2018-07-11,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018WY029100",86.5,84,89,1,"Regular",0.9361,NA,"20201218T134226Z","RELEASE-2021"
"2b7bd595-baa8-498a-9395-143463ff7440","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BW","13_MOAB_PIT1_BULKD_11_21_BW","Bw",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",16,11,21,1,"Regular",1.4818,NA,"20201217T040318Z","RELEASE-2021"
"be8e4d5c-8b3b-4cf3-968b-130453411616","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK2","13_MOAB_PIT1_BULKD_54_59_BK2","Bk2",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",56.5,54,59,1,"Regular",1.2388,"2 x 5 cm cores","20201217T040318Z","RELEASE-2021"
"70e7914c-58cf-45b9-b8ac-b37fc29e5824","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C2","13_MOAB_PIT1_BULKD_176_186_C2","C2",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",181,176,186,1,"Regular",2.0171,NA,"20201217T040318Z","RELEASE-2021"
"d2d05587-5cee-49d6-a664-8b713e24e397","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK1","13_MOAB_PIT1_BULKD_31_41_BK1","Bk1",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",36,31,41,1,"Regular",1.4488,NA,"20201217T040318Z","RELEASE-2021"
"44640673-e6b3-4e44-9e25-b75af0825b01","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C2","13_MOAB_PIT1_BULKD_BULK D_1","C2",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",181,176,186,1,"Audit",1.8679,NA,"20201217T040318Z","RELEASE-2021"
"8f036027-e36d-4b9a-8c20-d14cb3eae228","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C1","13_MOAB_PIT1_BULKD_126_129_C1","C1",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",127.5,126,129,1,"Regular",1.7462,"4 x 3 cm cores","20201217T040318Z","RELEASE-2021"
"3982f6b6-6255-473b-ac39-a8b16acea742","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK3","13_MOAB_PIT1_BULKD_65_68_BK3","Bk3",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",66.5,65,68,1,"Regular",1.6053,"4 x 3 cm cores","20201217T040318Z","RELEASE-2021"
"d7bb64ff-ba22-4fa8-b348-63fa2fa78764","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_CK","13_MOAB_PIT1_BULKD_90_93_CK","Ck",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",91.5,90,93,1,"Regular",1.4734,"4 x 3 cm cores","20201217T040318Z","RELEASE-2021"
"faa78643-021f-446b-b34a-88dce3976b86","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_A","13_MOAB_PIT1_BULKD_0_6_A","A",2014-02-24,2014-02-24,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT037",3,0,6,1,"Regular",1.5197,NA,"20201217T040318Z","RELEASE-2021"
"90fb5d5c-5186-4001-be35-e5b4a1c6f3f1","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_A1","13_NIWOT_PIT1_BULKD_0-10_A1","A1",2014-08-19,2014-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USCO078",5,0,10,1,"Regular",1.0231,NA,"20201217T043023Z","RELEASE-2021"
"35966e1f-9d98-4e54-a5ba-92697aabdb72","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_2C","13_NIWOT_PIT1_BULKD_84-87_2C","2C",2014-08-19,2014-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USCO078",85.5,84,87,1,"Regular",1.1038,"4 x 3cm cores","20201217T043023Z","RELEASE-2021"
"b032cb0d-5c0e-432f-b13f-0be51914cc1d","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_BW2","13_NIWOT_PIT1_BULKD_54-64_BW2","Bw2",2014-08-19,2014-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USCO078",59,54,64,1,"Regular",1.1995,NA,"20201217T043023Z","RELEASE-2021"
"e1944201-d975-4ebb-b987-7925a8fb7c3d","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_BW1","13_NIWOT_PIT1_BULKD_30-33_BW1","Bw1",2014-08-19,2014-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USCO078",31.5,30,33,1,"Regular",0.8922,"4 x 3cm cores. Gravel made it difficult to get the exact volume","20201217T043023Z","RELEASE-2021"
"a32ef697-671e-402d-9f3c-5a151190e078","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_2C/CR","13_NIWOT_PIT1_BULKD_125-128_2C/CR","2C/Cr",2014-08-19,2014-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USCO078",126.5,125,128,1,"Regular",1.1645,"4 x 3cm cores","20201217T043023Z","RELEASE-2021"
"a2a2d341-fdd1-4e18-a100-481611ba96ff","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_A2","13_NIWOT_PIT1_BULKD_19-29_A2","A2",2014-08-19,2014-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USCO078",24,19,29,1,"Regular",0.9196,NA,"20201217T043023Z","RELEASE-2021"
"90001eb8-0af2-4fe3-9624-f2d8644e3af0","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BKK2","14_JORNADA_PIT1_192-197_BULKD_BKK2","2Bkk2",2013-03-05,2013-03-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNM064",194.5,192,197,1,"Regular",1.6396,"2 cores (5 and 5 cm long)","20201217T033413Z","RELEASE-2021"
"66f1bcc0-3666-4f61-9183-a3f37b37c66f","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BK","14_JORNADA_PIT1_50-60_BULKD_BK","2Bk",2013-03-05,2013-03-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNM064",55,50,60,1,"Regular",1.6451,NA,"20201217T033413Z","RELEASE-2021"
"d72047bc-e862-457d-a53a-b13acf14ede7","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_A","14_JORNADA_PIT1_0-10_BULKD_A","A",2013-03-05,2013-03-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNM064",5,0,110,1,"Regular",1.4196,NA,"20201217T033413Z","RELEASE-2021"
"e523af3b-5bd9-4d79-bf62-07c08ce04f42","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BKK1","14_JORNADA_PIT1_150-153.5_BULKD_BKK1","2Bkk1",2013-03-05,2013-03-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNM064",151.8,150,153.5,1,"Regular",0.4485,"3 cores (3; 3.5; and 3.5 cm long)","20201217T033413Z","RELEASE-2021"
"80e73621-08d6-4344-8bfe-6218c8b7743e","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_BW","14_JORNADA_PIT1_23-33_BULKD_BW","Bw",2013-03-05,2013-03-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNM064",28,23,33,1,"Regular",0.9035,NA,"20201217T033413Z","RELEASE-2021"
"9191083a-0c1f-4dd4-a577-608d233e206f","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BKKM","14_JORNADA_PIT1_96-99.5_BULKD_BKKM","2Bkkm",2013-03-05,2013-03-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNM064",97.8,96,99.5,1,"Regular",0.8985,"3 cores (3; 3.5; and 3.5 cm long)","20201217T033413Z","RELEASE-2021"
"79ecfb8e-7938-407f-9922-1d50444da885","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_BK1","D14_SRER_PIT1_BULKD_66-76_BK","Bk1",2013-11-04,2013-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2014USAZ013",71,66,77,1,"Regular",1.7472,NA,"20201217T032302Z","RELEASE-2021"
"67d842ce-ff49-4a33-9449-12c451f148f0","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_A","D14_SRER_PIT1_BULKD_0-3_A","A",2013-11-04,2013-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2014USAZ013",1.5,0,3,1,"Regular",1.2887,"Sample taken 10m from Pit. Location chosen by NRCS staff","20201217T032302Z","RELEASE-2021"
"35cf12e0-7cc0-4f0c-8e28-ff5f71c5e68a","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_BW","D14_SRER_PIT1_BULKD_16-26_BW","Bw",2013-11-04,2013-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2014USAZ013",21,16,26,1,"Regular",1.3815,NA,"20201217T032302Z","RELEASE-2021"
"107593b8-0866-469e-91ab-46d78217efd6","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_2BK","D14_SRER_PIT1_BULKD_135-145_2BK","2Bk",2013-11-04,2013-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2014USAZ013",140,135,145,1,"Regular",1.5521,NA,"20201217T032302Z","RELEASE-2021"
"36f1acce-d64d-4baf-a4e6-cbf7fb2db67c","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_BK2","D14_SRER_PIT1_BULKD_90-105_BK2","Bk2",2013-11-04,2013-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2014USAZ013",97.5,90,105,1,"Regular",0.9541,"15x10X10 cm (L x W x D) sample taken because the horizon is too rocky for soil corer","20201217T032302Z","RELEASE-2021"
"f56c8460-ef12-4451-9f9d-4b89085c207f","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_BK","15_ONAQUI_PIT1_BULKD_94-104_CBK","Bk",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",99,94,104,1,"Regular",1.3029,NA,"20201217T033928Z","RELEASE-2021"
"6adfabf4-4c03-49cb-8094-5cbfffcecfb2","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_3CBK3","15_ONAQUI_PIT1_BULKD_196-199_3CBK","3CBk3",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",197.5,196,199,1,"Regular",0.9329,"4x3cm long","20201217T033928Z","RELEASE-2021"
"764ee8a8-761a-4aaa-bb1b-01d06fe61b34","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_BW","15_ONAQUI_PIT1_BULKD_25-35_BW","Bw",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",30,25,35,1,"Regular",1.3438,NA,"20201217T033928Z","RELEASE-2021"
"c8a17630-7dc1-43ff-ac96-ac58740c3fde","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_A1","15_ONAQUI_PIT1_BULKD_0-3_A1","A1",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",1.5,0,3,1,"Regular",1.2342,"4x3cm long","20201217T033928Z","RELEASE-2021"
"c79339f4-a756-4758-8d1e-8e98035171c0","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2CBK2","15_ONAQUI_PIT1_BULKD_173-176_2CBK3","2CBk2",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",174.5,173,176,1,"Regular",0.7966,"4x3cm long","20201217T033928Z","RELEASE-2021"
"22c2a7f3-9abc-4856-b98f-609b37a98bc4","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2CBK1","15_ONAQUI_PIT1_BULKD_157-162_CBK2","2CBk1",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",159.5,157,162,1,"Regular",0.9332,"2x5cm long","20201217T033928Z","RELEASE-2021"
"7f5932d6-784f-4401-9861-f4fdf4926932","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_A2","15_ONAQUI_PIT1_BULKD_5-10_A2","A2",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",7.5,5,10,1,"Regular",1.4092,"2x5cm long","20201217T033928Z","RELEASE-2021"
"45c0703a-e52e-4ace-bed9-b2b9b82f6615","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2BKM","15_ONAQUI_PIT1_BULKD_179-182_2BKM","2Bkm",2014-06-02,2014-06-02,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",180.5,179,182,1,"Regular",1.1494,"4x3cm long","20201217T033928Z","RELEASE-2021"
"c65e5594-b62e-42d1-a097-8c2b0839c4e4","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2C","D16_ABBY_PIT1_BULKD_142-147_2C","2C",2015-06-01,2015-06-01,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",144.5,142,147,1,"Regular",0.951,NA,"20201217T052720Z","RELEASE-2021"
"80690866-bbd4-4ee2-8470-f9d1bb095866","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_BW1","D16_ABBY_PIT1_BULKD_51-56_BW1","Bw1",2015-06-01,2015-06-01,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",53.5,51,56,1,"Regular",0.8913,NA,"20201217T052720Z","RELEASE-2021"
"82660024-f51b-4059-8870-03539a10b209","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2BW2","D16_ABBY_PIT1_BULKD_80-85_2BW2","2Bw2",2015-06-01,2015-06-01,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",82.5,80,85,1,"Regular",1.126,NA,"20201217T052720Z","RELEASE-2021"
"fead5906-da49-48ef-8cc8-9414b1c7d836","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_A","D16_ABBY_PIT1_BULKD_6-11_A","A",2015-06-01,2015-06-01,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",8.5,6,11,1,"Regular",0.3933,NA,"20201217T052720Z","RELEASE-2021"
"39a97750-ec0a-471a-8115-45164a8d2d31","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_AB","D16_ABBY_PIT1_BULKD_24-29_AB","AB",2015-06-01,2015-06-01,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",26.5,24,29,1,"Regular",0.8475,NA,"20201217T052720Z","RELEASE-2021"
"2f93f19f-51bd-4439-b93e-fb1132535f15","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2BC","D16_ABBY_PIT1_BULKD_109-114_2BC","2BC",2015-06-01,2015-06-01,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",111.5,109,114,1,"Regular",0.9698,NA,"20201217T052720Z","RELEASE-2021"
"423350bb-a09f-453d-8505-76bc76cec184","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_OI","D16_ABBY_PIT1_BULKD_0-3_OI","Oi",2015-06-01,2015-06-01,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",1.5,0,3,1,"Regular",0.1602,NA,"20201217T052720Z","RELEASE-2021"
"c1f58401-aa00-468b-8b17-5de7f039a7ea","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_2C1","D16_WREF_PIT1_BULKD_104-109_2C1","2C1",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",106.5,104,109,1,"Regular",0.9231,NA,"20201217T225924Z","RELEASE-2021"
"f007e8db-ad79-450b-975a-a3eccf9cc9a6","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC",NA,"Ac",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",NA,NA,NA,NA,NA,NA,NA,"20201217T225924Z","RELEASE-2021"
"5574347f-9573-4716-baae-9e8c5bbc905a","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_BW","D16_WREF_PIT1_BULKD_62-70_BW","Bw",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",64.5,62,70,1,"Regular",0.752,NA,"20201217T225924Z","RELEASE-2021"
"fe5680a6-a88f-4316-9ced-31219008238e","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC",NA,"Ac",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",NA,NA,NA,NA,NA,NA,NA,"20201217T225924Z","RELEASE-2021"
"3f4bbc30-7f8e-460c-abea-b1879006b4a7","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_2C2","D16_WREF_PIT1_BULKD_137-142_2C2","2C2",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",139.5,137,142,1,"Regular",0.9032,NA,"20201217T225924Z","RELEASE-2021"
"3dee25cf-2d64-460d-9e7f-945d29b5ae3f","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_OI","D16_WREF_PIT1_BULKD_0-3_OI","Oi",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",1.5,0,3,1,"Regular",0.065,NA,"20201217T225924Z","RELEASE-2021"
"5f42eba5-b24b-4c10-ac2d-b03ace95f626","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_BC","D16_WREF_PIT1_BULKD_84-89_BC","BC",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",88.5,84,89,1,"Regular",0.9868,NA,"20201217T225924Z","RELEASE-2021"
"d079785b-c525-4e53-94ac-7640308d9d41","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC",NA,"Ac",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",NA,NA,NA,NA,NA,NA,NA,"20201217T225924Z","RELEASE-2021"
"2ed32b1b-7e33-4ffa-9aa5-2e29c14af076","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC",NA,"Ac",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",NA,NA,NA,NA,NA,NA,NA,"20201217T225924Z","RELEASE-2021"
"52ff0eb2-a662-4600-858e-6b62caa7ba47","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC","D16_WREF_PIT1_BULKD_18-23_AC","Ac",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",20.5,18,23,1,"Regular",0.7998,NA,"20201217T225924Z","RELEASE-2021"
"b5ee40cf-70bd-46cf-8f92-aa3dd544bc9a","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_3AB","D16_WREF_PIT1_BULKD_168-173_3AB","3AB",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",170.5,168,173,1,"Regular",1.0425,NA,"20201217T225924Z","RELEASE-2021"
"7c6f3e03-65fc-42a6-a6cc-193a30b57952","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_OA","D16_WREF_PIT1_BULKD_3-6_OA","Oa",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",4.5,3,6,1,"Regular",0.1044,NA,"20201217T225924Z","RELEASE-2021"
"7e3ceab1-3e9f-45be-a9d5-f50cbd29a19f","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_3CG","D16_WREF_PIT1_BULKD_180-185_3CG","3Cg",2017-09-26,2017-09-26,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",182.5,180,185,1,"Regular",0.7918,NA,"20201217T225924Z","RELEASE-2021"
"160affb8-661c-401d-943d-29a9959851f8","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_BA","D17_SJER_PIT1_BULKD_51-56_BA","BA",2016-11-15,2016-11-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",53.5,51,56,1,"Regular",1.5478,NA,"20201217T173509Z","RELEASE-2021"
"3ac498f6-c446-4470-9cde-ca67927f220d","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_CR","D17_SJER_PIT1_BULKD_136-141_CR","Cr",2016-11-15,2016-11-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",138.5,136,141,1,"Regular",1.5563,NA,"20201217T173509Z","RELEASE-2021"
"49270adb-400b-46fe-85ee-46739fb054d4","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_R",NA,"R",2016-11-15,2016-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201217T173509Z","RELEASE-2021"
"ddcf2801-9c7b-4e0f-8196-e80fce734adc","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_A1","D17_SJER_PIT1_BULKD_1-6_A1","A1",2016-11-15,2016-11-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",3.5,1,6,1,"Regular",1.4125,NA,"20201217T173509Z","RELEASE-2021"
