"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","horizonName","setDate","collectDate","horizonTopDepth","horizonBottomDepth","nrcsDescriptionID","remarks","publicationDate","release"
"0f1ebe92-c51b-4e87-b72c-201b14be4655","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_AB","AB",2013-05-31,2013-05-31,10,33,"2013CO069001",NA,"20201217T032425Z","RELEASE-2021"
"bcfcbad5-e4b9-4ef3-9bce-36eee885f54a","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_CR","Cr",2013-05-31,2013-05-31,123,198,"2013CO069001",NA,"20201217T032425Z","RELEASE-2021"
"0a1d2605-6a8f-4949-b83f-ffa07ce27819","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_A","A",2013-05-31,2013-05-31,0,10,"2013CO069001",NA,"20201217T032425Z","RELEASE-2021"
"e9e464ef-8a2c-4bbd-b381-6e04b36c8c19","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_C1","C1",2013-04-08,2013-04-08,121,159,"S2013CO075001",NA,"20201217T014504Z","RELEASE-2021"
"456ec284-7e92-4d68-8df2-f4d9c21ae606","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_BT","Bt",2013-04-08,2013-04-08,28,70,"S2013CO075001",NA,"20201217T014504Z","RELEASE-2021"
"13ee66e5-3385-4400-b756-5e76b4088b87","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_AP2","Ap2",2013-04-08,2013-04-08,11,28,"S2013CO075001",NA,"20201217T014504Z","RELEASE-2021"
"a5f620e2-f13c-49c5-80a4-7cef9378ebca","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_BTK","Btk",2013-04-08,2013-04-08,70,121,"S2013CO075001",NA,"20201217T014504Z","RELEASE-2021"
"c58cf65f-0363-4e08-bb1e-9f9041f7664e","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_C2","C2",2013-04-08,2013-04-08,159,213,"S2013CO075001",NA,"20201217T014504Z","RELEASE-2021"
"c4f5e596-bd43-4ee2-8709-67144c3a18ea","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_AP1","Ap1",2013-04-08,2013-04-08,0,11,"S2013CO075001",NA,"20201217T014504Z","RELEASE-2021"
"8e25c32d-077a-430d-bc18-1a1a7e8caec5","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT1","Bt1",2016-05-09,2016-05-09,34,71,"S2016TX497001",NA,"20201217T154655Z","RELEASE-2021"
"dcce0117-2778-4760-8681-2f518518e3dc","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_E","E",2016-05-09,2016-05-09,21,34,"S2016TX497001",NA,"20201217T154655Z","RELEASE-2021"
"bbdecf1d-f19b-4c74-8705-0f64a948694e","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT3","Bt3",2016-05-09,2016-05-09,89,122,"S2016TX497001",NA,"20201217T154655Z","RELEASE-2021"
"6cd449d9-6eae-407c-bccb-43bb8c8a0a12","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_CD","Cd",2016-05-09,2016-05-09,122,147,"S2016TX497001","Wavy organic staining from ~135-143cm. Stopped digging at 147cm due to potential pit collapse.","20201217T154655Z","RELEASE-2021"
"b29c58af-bacc-473e-9b92-496674dcca2f","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_A","A",2016-05-09,2016-05-09,0,21,"S2016TX497001","Litter+duff layer present but <1cm thick","20201217T154655Z","RELEASE-2021"
"2763fb93-860b-454a-9d63-de54272f4ee1","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT2","Bt2",2016-05-09,2016-05-09,71,89,"S2016TX497001",NA,"20201217T154655Z","RELEASE-2021"
"78df3e00-770d-4b80-904b-45b997450093","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_R","R",2013-02-19,2013-02-19,46,46,"S2013OK149001",NA,"20201217T014431Z","RELEASE-2021"
"7cb842cd-6e8e-45ed-92e0-02f8d4c95995","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_CR1","CR1",2013-02-19,2013-02-19,20,31,"S2013OK149001",NA,"20201217T014431Z","RELEASE-2021"
"b9be1290-86f6-4390-a977-13d732bb0d60","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_BW","Bw",2013-02-19,2013-02-19,8,20,"S2013OK149001",NA,"20201217T014431Z","RELEASE-2021"
"4a034b95-ec92-4207-8ffb-74cd0c159676","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_CR2","CR2",2013-02-19,2013-02-19,31,46,"S2013OK149001",NA,"20201217T014431Z","RELEASE-2021"
"f510becd-5db1-4435-8b52-242cc7026ac8","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_A","A",2013-02-19,2013-02-19,0,8,"S2013OK149001",NA,"20201217T014431Z","RELEASE-2021"
"e5d1ae53-ffa9-49fa-88a1-57d51e1ae9a1","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK1","Btk1",2018-07-11,2018-07-11,67,98,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"c000fb89-65af-48ff-a165-b8facf40ad0f","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK3","Btk3",2018-07-11,2018-07-11,126,161,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"cb88ec42-dd51-4ad5-9533-a9b71a9099c9","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK2","Btk2",2018-07-11,2018-07-11,98,126,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"6fc9863a-1c8d-41e0-afa5-92d2906e5e17","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BT2","Bt2",2018-07-11,2018-07-11,45,67,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"3b6d02e9-71d7-4d70-9dd9-ebc028249aab","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BT1","Bt1",2018-07-11,2018-07-11,4,29,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"688e1504-0852-4cf8-8dff-a2fe8071156f","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BW","Bw",2018-07-11,2018-07-11,29,45,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"a9af707b-f808-463d-b0cc-d0bdb0cba4d9","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK4","Btk4",2018-07-11,2018-07-11,161,200,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"c4c1602c-37a0-4bdc-b9a4-1e5607676e0a","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_A","A",2018-07-11,2018-07-11,0,4,"S2018WY029001",NA,"20201218T134226Z","RELEASE-2021"
"05b66cd8-499d-4a3c-9ac5-d3523f28651d","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C1","C1",2014-02-24,2014-02-24,116,160,"S2014UT037001","Illuvial sediment deposits; rocks present.","20201217T040318Z","RELEASE-2021"
"ad7a9035-df2c-461f-ada3-529d8943a3d4","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_CK","Ck",2014-02-24,2014-02-24,82,116,"S2014UT037001","Calcium carbonate building up on the bottom of rocks.","20201217T040318Z","RELEASE-2021"
"03973b79-8348-4ce6-93ea-dfdf68855aab","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_A","A",2014-02-24,2014-02-24,0,6,"S2014UT037001",NA,"20201217T040318Z","RELEASE-2021"
"6e27a141-a93e-46a9-8774-187c28b0f09c","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK1","Bk1",2014-02-24,2014-02-24,31,47,"S2014UT037001","Calcium carbonate building up on the bottom of rocks.","20201217T040318Z","RELEASE-2021"
"4900a959-353d-45a4-8035-6a8ea2797841","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK3","Bk3",2014-02-24,2014-02-24,62,82,"S2014UT037001","Calcium carbonate building up on the bottom of rocks.","20201217T040318Z","RELEASE-2021"
"ffebd37f-a671-4986-8ef4-4e766683af9a","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C2","C2",2014-02-24,2014-02-24,160,200,"S2014UT037001","Eolian sediment; 0/few rocks","20201217T040318Z","RELEASE-2021"
"c0d93e7a-c253-419c-927a-3e3cbd843f19","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BW","Bw",2014-02-24,2014-02-24,6,31,"S2014UT037001",NA,"20201217T040318Z","RELEASE-2021"
"c012f873-4fcd-433d-bace-43763e3426dc","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK2","Bk2",2014-02-24,2014-02-24,47,62,"S2014UT037001","Calcium carbonate building up on the bottom of rocks.","20201217T040318Z","RELEASE-2021"
"ec00f066-f338-442c-98f1-b64f71a3430b","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_A2","A2",2014-08-19,2014-08-19,14,30,"2014CO013001",NA,"20201217T043023Z","RELEASE-2021"
"0d199345-4939-42f9-98c6-d8ddfdf4f510","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_2C/CR","2C/Cr",2014-08-19,2014-08-19,110,200,"2014CO013001",NA,"20201217T043023Z","RELEASE-2021"
"211d4a2d-e467-4885-a34b-6eb03c9589ee","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_BW1","Bw1",2014-08-19,2014-08-19,30,49,"2014CO013001",NA,"20201217T043023Z","RELEASE-2021"
"87a2ed37-b6db-473b-833a-bf87c48894d1","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_BW2","Bw2",2014-08-19,2014-08-19,49,79,"2014CO013001",NA,"20201217T043023Z","RELEASE-2021"
"7c8cc4a1-52c5-4de0-92f7-cdf34478dbc7","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_2C","2C",2014-08-19,2014-08-19,79,110,"2014CO013001",NA,"20201217T043023Z","RELEASE-2021"
"d7d6c071-e9a3-469d-be82-057aec0ada6f","D13","NIWO","MEGAPT100984","13_NIWOT_PIT1","13_NIWOT_PIT1_A1","A1",2014-08-19,2014-08-19,0,14,"2014CO013001",NA,"20201217T043023Z","RELEASE-2021"
"58a709ba-5555-4cc7-b7cf-b1fe9434968d","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BKKM","2Bkkm",2013-03-05,2013-03-05,78,110,"S2013NM0135000",NA,"20201217T033413Z","RELEASE-2021"
"15a78518-670e-4215-90d3-c096e037613c","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_A","A",2013-03-05,2013-03-05,0,18,"S2013NM0135000",NA,"20201217T033413Z","RELEASE-2021"
"8ab8374e-2516-4eee-8bab-4b59ae765670","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BKK1","2Bkk1",2013-03-05,2013-03-05,110,173,"S2013NM0135000",NA,"20201217T033413Z","RELEASE-2021"
"3c065342-ef36-4c84-bc37-c6108a79cfe4","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BKK2","2Bkk2",2013-03-05,2013-03-05,173,200,"S2013NM0135000",NA,"20201217T033413Z","RELEASE-2021"
"debfa2f6-381e-488e-b90b-946937bb3876","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_2BK","2Bk",2013-03-05,2013-03-05,46,78,"S2013NM0135000",NA,"20201217T033413Z","RELEASE-2021"
"dbfc0ef5-5c28-4b38-b11d-a56fc9d2f69f","D14","JORN","MEGAPT100976","14_JORNADA_PIT1","14_JORNADA_PIT1_BW","Bw",2013-03-05,2013-03-05,18,46,"S2013NM0135000",NA,"20201217T033413Z","RELEASE-2021"
"a69ebde2-522c-4556-8a6d-4b129fa21561","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_2BK","2Bk",2013-11-04,2013-11-04,132,203,"S2014AZ019001",NA,"20201217T032302Z","RELEASE-2021"
"abcb2031-e2e8-4d91-aadf-bb1f7d7cb38f","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_BW","Bw",2013-11-04,2013-11-04,5,41,"S2014AZ019001",NA,"20201217T032302Z","RELEASE-2021"
"e6f99665-222a-447b-b3b2-e25010c1640e","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_BK1","Bk1",2013-11-04,2013-11-04,41,79,"S2014AZ019001",NA,"20201217T032302Z","RELEASE-2021"
"46b97e7a-649d-4045-969e-e3efdded0ec0","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_A","A",2013-11-04,2013-11-04,0,5,"S2014AZ019001",NA,"20201217T032302Z","RELEASE-2021"
"7b884726-3cc4-4d45-93c1-4bedb654435d","D14","SRER","MEGAPT100995","D14_SRER_PIT1","D14_SRER_PIT1_BK2","Bk2",2013-11-04,2013-11-04,79,132,"S2014AZ019001","very rocky horizon; variably deposited across landscape","20201217T032302Z","RELEASE-2021"
"95d53e52-604d-4d04-a682-fd37a1c6fb97","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_BW","Bw",2014-06-02,2014-06-02,12,66,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"22c9e457-1ce5-4116-a497-d323f7e2fce7","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_A2","A2",2014-06-02,2014-06-02,4,12,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"b3ee3915-b7ce-414b-aea8-e8bc88103d49","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_3CBK3","3CBk3",2014-06-02,2014-06-02,196,200,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"9df79357-195e-4eab-8e98-fcffd89896a2","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2CBK1","2CBk1",2014-06-02,2014-06-02,156,165,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"1198bf53-9fd9-42cc-866f-babe0980e889","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_A1","A1",2014-06-02,2014-06-02,0,4,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"eaa79760-2998-4b79-b011-a00144052fc0","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2CBK2","2CBk2",2014-06-02,2014-06-02,165,178,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"8dec0574-1fe8-4067-9200-4bda8deff3fc","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2BKM","2Bkm",2014-06-02,2014-06-02,178,196,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"9f59d59a-fd4a-4d85-b37f-c2a31b1682da","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_BK","Bk",2014-06-02,2014-06-02,66,156,"14UT611001RJL",NA,"20201217T033928Z","RELEASE-2021"
"affc44f1-e8f9-4714-86cb-c2fa211c2185","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_BW1","Bw1",2015-06-01,2015-06-01,44,74,"2015WA011001",NA,"20201217T052720Z","RELEASE-2021"
"72d500cb-2359-40f6-a603-ea589f5fef60","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2BW2","2Bw2",2015-06-01,2015-06-01,74,103,"2015WA011001",NA,"20201217T052720Z","RELEASE-2021"
"0e2ef23a-3161-4273-8b77-be843c441adb","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_A","A",2015-06-01,2015-06-01,3,19,"2015WA011001",NA,"20201217T052720Z","RELEASE-2021"
"4c1389bd-c273-4d1f-b135-4688dc0744cc","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_AB","AB",2015-06-01,2015-06-01,19,44,"2015WA011001",NA,"20201217T052720Z","RELEASE-2021"
"d6f35d24-9f9f-4250-ac67-7d02b39d227f","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2BC","2BC",2015-06-01,2015-06-01,103,131,"2015WA011001",NA,"20201217T052720Z","RELEASE-2021"
"43c36488-cd9d-417b-a865-5ef68946ab67","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_OI","Oi",2015-06-01,2015-06-01,0,3,"2015WA011001",NA,"20201217T052720Z","RELEASE-2021"
"ffd822b5-cb90-4729-9595-d548f834e04c","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2C","2C",2015-06-01,2015-06-01,131,200,"2015WA011001",NA,"20201217T052720Z","RELEASE-2021"
"7dc59e15-a027-47f7-a8dd-28d31ea70812","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_2C1","2C1",2017-09-26,2017-09-26,94,136,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"80d47998-fa2c-4f43-967a-77179c040854","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_BW","Bw",2017-09-26,2017-09-26,50,80,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"c3ad3588-1dcb-4efa-ab92-532eeb08de92","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_OA","Oa",2017-09-26,2017-09-26,3,9,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"efa39da6-01fd-4a32-ba13-066144a858bf","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_2C2","2C2",2017-09-26,2017-09-26,136,162,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"bd00946c-742b-4a4a-aeae-717d99cc2589","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC","Ac",2017-09-26,2017-09-26,9,50,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"4ef2ecf7-342f-48b0-b74f-a69cfb1aa14e","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_3AB","3AB",2017-09-26,2017-09-26,162,178,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"ff262075-d13b-4ad4-a3c1-67c1e7296175","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_BC","BC",2017-09-26,2017-09-26,80,94,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"2103cd03-fa9c-4bfb-8344-b84eabf6c72f","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_OI","Oi",2017-09-26,2017-09-26,0,3,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"c549b45a-4637-425b-90e8-36e440f234ab","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_3CG","3Cg",2017-09-26,2017-09-26,178,200,"2017WA059001_MP",NA,"20201217T225924Z","RELEASE-2021"
"4750a787-3d4f-42dd-869f-948ddf40ff31","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_CR","Cr",2016-11-15,2016-11-15,129,170,"S2016CA019003",NA,"20201217T173509Z","RELEASE-2021"
"a5e7c980-bc35-4f62-b6a8-03747f34c9ce","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_R","R",2016-11-15,2016-11-15,170,185,"S2016CA019003",NA,"20201217T173509Z","RELEASE-2021"
"4cf2cb91-cdb7-4123-b43d-00d3d4632aec","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_A1","A1",2016-11-15,2016-11-15,0,8,"S2016CA019003",NA,"20201217T173509Z","RELEASE-2021"
"602fd9c2-a0cf-40ca-b5b2-eead88cb4943","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_BW","Bw",2016-11-15,2016-11-15,57,81,"S2016CA019003",NA,"20201217T173509Z","RELEASE-2021"
"976f9544-7374-4521-b71d-7f23bc62fc47","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_BA","BA",2016-11-15,2016-11-15,34,57,"S2016CA019003",NA,"20201217T173509Z","RELEASE-2021"
"89d3e2f2-852a-474a-adbf-9ea283a3d442","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_A2","A2",2016-11-15,2016-11-15,8,34,"S2016CA019003",NA,"20201217T173509Z","RELEASE-2021"
"36a2430c-bee5-47c9-b99b-5185b5bcbb78","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_C","C",2016-11-15,2016-11-15,81,129,"S2016CA019003",NA,"20201217T173509Z","RELEASE-2021"
"0451b94f-8ccd-4f32-ba4f-92cfe85d1e1e","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_A1","A1",2016-08-15,2016-08-15,4,18,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"779da28d-0b7f-41e9-9cf2-14832af5f8b2","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_2BT","2Bt3",2016-08-15,2016-08-15,136,213,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"8a96cb61-df7f-42db-945f-2d413946a361","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT1","AB",2016-08-15,2016-08-15,32,52,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"338d476f-c56e-4808-b281-d278d7c68d15","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_2C","2C",2016-08-15,2016-08-15,213,255,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"d2bf62f6-032f-4d58-a1a9-8dc7686b3127","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT3","Bt2",2016-08-15,2016-08-15,91,136,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"041481d5-7052-4168-a41a-15b09d72bef4","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_A2","A2",2016-08-15,2016-08-15,18,32,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"30cbf151-6dfd-4650-8182-7885603a1182","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_OI/OE","Oi",2016-08-15,2016-08-15,0,4,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"b83e8d40-6e71-4297-a025-72b359a0fe94","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT2","Bt1",2016-08-15,2016-08-15,52,91,"S2016CA019003",NA,"20201217T152845Z","RELEASE-2021"
"8379a7fe-4e12-48b8-8b96-3b1f67f8f40e","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_2C3","2AC",2016-08-09,2016-08-09,101,132,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"02244ae5-269b-46b2-a6bf-81aabece1f6e","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3C5","3C2",2016-08-09,2016-08-09,162,174,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"53cec3f2-1ba4-405e-a63d-9c0b56b30d00","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_C1","A2",2016-08-09,2016-08-09,19,67,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"df2d4ec4-c457-4d5d-8db9-d39268a6730d","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_A","A1",2016-08-09,2016-08-09,0,19,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"b61e044f-65f1-4721-94a0-759308eabb2c","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3CR","R",2016-08-09,2016-08-09,205,225,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"fd93f12d-3a76-4aa3-b5e3-a447317c70ed","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3C7","3C4",2016-08-09,2016-08-09,185,205,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"55dad152-8291-4ef3-abc1-3fac2217e113","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_C2","A3",2016-08-09,2016-08-09,67,101,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"25eef4f9-2b05-432a-b253-7eebc306bf5a","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3C6","3C3",2016-08-09,2016-08-09,174,185,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"f8aa2f77-9a44-4e86-9954-116ba59ce20d","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_2C4","2C1",2016-08-09,2016-08-09,132,162,"S2016CA016002",NA,"20201217T162251Z","RELEASE-2021"
"8ec78af6-81fe-4fe1-9c87-d546fd7bb529","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_CGJJ/OAJJ","Cgjj/Oajj",2016-05-14,2016-05-14,32,45,"S2016AK185002","Soil horizons described from intact frozen soil cores","20201217T145323Z","RELEASE-2021"
"abca85a6-49c6-450e-9c85-edeac39045e1","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_CGJJF2/OAJJF2","Cgjff/Oajjf",2016-05-14,2016-05-14,110,180,"S2016AK185002","Soil horizons described from intact frozen soil cores","20201217T145323Z","RELEASE-2021"
"c6c93a61-bc9e-45a6-98a7-75bafc9414e7","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OA","Oa",2016-05-14,2016-05-14,7,32,"S2016AK185002","Soil horizons described from intact frozen cores. Insufficient material collected for a bulk density sample","20201217T145323Z","RELEASE-2021"
"a78d914a-f564-4bd7-beb7-94675fb8ac80","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OE","Oe",2016-05-14,2016-05-14,0,7,"S2016AK185002","Soil horizons described from intact frozen cores. Insufficient material collected for a bulk density sample","20201217T145323Z","RELEASE-2021"
"86e8fb2a-e895-4661-ae7e-c2ab58dca97a","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OAJJF1/CGJJF1","Oaf/Cgjjf",2016-05-14,2016-05-14,58,110,"S2016AK185002","Soil horizons described from intact frozen soil cores","20201217T145323Z","RELEASE-2021"
