"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","horizonName","setDate","collectDate","archiveID","archiveLaboratoryName","archiveTopDepth","archiveBottomDepth","remarks","sampleMass","publicationDate","release"
"161deb20-6b76-4914-bd77-7e0dc2125c76","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_A1","A1",2013-04-29,2013-04-29,"8_DEADLAKE_PIT1_2-15_ARCHIVE_A1","NEON",2,15,NA,1199.9,"20201217T015523Z","RELEASE-2021"
"1fc25dfe-f77b-4724-8f73-85406e1af902","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_A2","A2",2013-04-29,2013-04-29,"8_DEADLAKE_PIT1_15-27_ARCHIVE_A2","NEON",15,27,NA,1200,"20201217T015523Z","RELEASE-2021"
"cee36549-8576-46d0-ad08-04afd56d3b14","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_BT4","Bt4",2013-04-29,2013-04-29,"8_DEADLAKE_PIT1_150-200_ARCHIVE_BT4","NEON",150,200,NA,1199.5,"20201217T015523Z","RELEASE-2021"
"7b04154c-eaa4-46bd-9e2c-8590be3032de","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_BT3","Bt3",2013-04-29,2013-04-29,"8_DEADLAKE_PIT1_79-150_ARCHIVE_BT3","NEON",79,150,NA,1201,"20201217T015523Z","RELEASE-2021"
"ec1af1df-e3ad-45b9-8564-dcb76770940a","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_BT2","Bt2",2013-04-29,2013-04-29,"8_DEADLAKE_PIT1_58-79_ARCHIVE_BT2","NEON",58,79,NA,1199.7,"20201217T015523Z","RELEASE-2021"
"275a2738-ac79-4a64-8814-4a426cc38f5a","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BW","Bw",2015-03-16,2015-03-16,"D08_LENOIR_PIT1_ARCHIVE_8-21_BW","NEON",8,21,NA,3600.7,"20201217T052600Z","RELEASE-2021"
"e4fe9c39-0956-4167-95bb-73f4353d37ab","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG1","Bg1",2015-03-16,2015-03-16,"D08_LENOIR_PIT1_ARCHIVE_21-58_BG1","NEON",21,58,NA,3599.9,"20201217T052600Z","RELEASE-2021"
"62fd5636-05fd-4c14-b4ec-db89a571f7b7","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_OI","Oi",2015-03-16,2015-03-16,"D08_LENOIR_PIT1_ARCHIVE_0-2_OI","NEON",0,2,NA,3600.7,"20201217T052600Z","RELEASE-2021"
"a38b123e-7680-44b1-99ed-ff33d19d799a","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG4","Bg4",2015-03-16,2015-03-16,"D08_LENOIR_PIT1_ARCHIVE_147-200_BG4","NEON",147,200,NA,3601.1,"20201217T052600Z","RELEASE-2021"
"56d3cfa2-3a07-42e6-a157-142235c6ae9b","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG2","Bg2",2015-03-16,2015-03-16,"D08_LENOIR_PIT1_ARCHIVE_58-102_BG2","NEON",58,102,NA,3601.1,"20201217T052600Z","RELEASE-2021"
"ab4f98b3-88b4-4c13-806f-09ebf67ceda6","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG3","Bg3",2015-03-16,2015-03-16,"D08_LENOIR_PIT1_ARCHIVE_102-147_BG3","NEON",102,147,NA,3602,"20201217T052600Z","RELEASE-2021"
"2f9e4190-ae3c-454f-a40a-ce2a279da490","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_A","A",2015-03-16,2015-03-16,"D08_LENOIR_PIT1_ARCHIVE_2-8_A","NEON",2,8,NA,3601,"20201217T052600Z","RELEASE-2021"
"8397ec3f-ce08-4398-84a9-4e896165e5f5","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_A1","A1",2014-01-13,2014-01-13,"D08_TALLADEGA_PIT1_ARCHIVE_0-10CM_A1","NEON",0,10,NA,3600.3,"20201217T034359Z","RELEASE-2021"
"9e4f3489-8053-4367-b0bf-9761d156dc13","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_C2","C2",2014-01-13,2014-01-13,"D08_TALLADEGA_PIT1_ARCHIVE_130-200_C2","NEON",130,200,NA,3600.7,"20201217T034359Z","RELEASE-2021"
"2ced697d-b6f8-4ed8-b04d-fbf57b764189","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BC","Bc",2014-01-13,2014-01-13,"D08_TALLADEGA_PIT1_ARCHIVE_75-93_BC","NEON",75,93,NA,3600.6,"20201217T034359Z","RELEASE-2021"
"ff7a4a01-6df8-4632-a0b6-97ba62dc281e","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BT","Bt",2014-01-13,2014-01-13,"D08_TALLADEGA_PIT1_ARCHIVE_37-75_BT","NEON",37,75,NA,3600,"20201217T034359Z","RELEASE-2021"
"78b655b5-f099-4f74-bf30-9c1271780b64","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BE","BE",2014-01-13,2014-01-13,"D08_TALLADEGA_PIT1_ARCHIVE_25-37_BE","NEON",25,37,NA,3601.6,"20201217T034359Z","RELEASE-2021"
"db150292-0604-422b-9160-6aa6d3d9e682","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_A2","A2",2014-01-13,2014-01-13,"D08_TALLADEGA_PIT1_ARCHIVE_10-25CM_A2","NEON",10,25,NA,3601,"20201217T034359Z","RELEASE-2021"
"4333ab4e-3aaf-4f18-be4a-3a0454b95866","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_C1","C1",2014-01-13,2014-01-13,"D08_TALLADEGA_PIT1_ARCHIVE_93-130_C1","NEON",93,130,NA,3600.1,"20201217T034359Z","RELEASE-2021"
"bf7af481-7de7-4c32-aa1e-6c9bb0614711","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_A1","A1",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_0-8_ARCHIVE_A1","NEON",0,8,NA,1200.1,"20201216T224005Z","RELEASE-2021"
"3a48f549-e842-48ba-9dc8-b2badcea9a60","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_C1","C1",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_110-148_ARCHIVE_C1","NEON",110,148,NA,1201.7,"20201216T224005Z","RELEASE-2021"
"6567b6b1-dfe9-415a-893a-4ef369e228f3","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_BK2","Bk2",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_55-92_ARCHIVE_BK2","NEON",55,92,NA,1201.3,"20201216T224005Z","RELEASE-2021"
"143b868d-a132-4ffa-bee4-a0c0b38c0a11","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_C2","C2",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_148-165_ARCHIVE_C2","NEON",148,165,NA,1202,"20201216T224005Z","RELEASE-2021"
"63f015c2-bce3-40c4-8f07-5dead7b99b3c","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_A2","A2",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_8-18_ARCHIVE_A2","NEON",8,18,NA,1199.7,"20201216T224005Z","RELEASE-2021"
"2c2d7bd7-7191-40fb-aee8-357181ab408b","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_C3","C3",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_165-200_ARCHIVE_C3","NEON",165,200,NA,1201.3,"20201216T224005Z","RELEASE-2021"
"a8fb84b9-e9db-4ebd-807e-dea0e2fcc536","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_BW","Bw",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_26-35_ARCHIVE_BW","NEON",26,35,NA,1199.6,"20201216T224005Z","RELEASE-2021"
"84fca63a-2705-433a-9bbc-62e346467c22","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_BK1","Bk1",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_35-55_ARCHIVE_BK1","NEON",35,55,NA,1200.1,"20201216T224005Z","RELEASE-2021"
"7f09eb49-a728-4dc6-bb5f-6e5bd26847d8","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_A3","A3",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_18-26_ARCHIVE_A3","NEON",18,26,NA,1200.1,"20201216T224005Z","RELEASE-2021"
"8d4206a4-add1-4ed0-a6de-dd36063a5c2e","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_BC","BC",2012-09-26,2012-09-26,"9_DAKOTAC_PIT1_92-110_ARCHIVE_BC","NEON",92,110,NA,1200.5,"20201216T224005Z","RELEASE-2021"
"7f3a96d4-28ff-4a67-b2af-9825c94a46c0","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_BTK1","Btk1",2013-07-08,2013-07-08,"9_NGPRL_PIT1_84-112_ARCHIVE_BTK1","NEON",84,112,NA,3605.6,"20201217T032643Z","RELEASE-2021"
"f4b1ddcc-2abd-4cc4-bd58-62442f616539","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_A3","A3",2013-07-08,2013-07-08,"9_NGPRL_PIT1_11-31_ARCHIVE_A3","NEON",11,31,NA,3604.7,"20201217T032643Z","RELEASE-2021"
"e1735c8d-1eb0-40f5-a93f-12e300f6ae73","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_BT1","Bt1",2013-07-08,2013-07-08,"9_NGPRL_PIT1_31-46_ARCHIVE_BT1","NEON",31,46,NA,3605.4,"20201217T032643Z","RELEASE-2021"
"d90cb357-a0bc-44f5-a737-9d1db1447c89","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_BT2","Bt2",2013-07-08,2013-07-08,"9_NGPRL_PIT1_46-64_ARCHIVE_BT2","NEON",46,64,NA,3393.4,"20201217T032643Z","RELEASE-2021"
"476cbc44-7bb8-4f2c-9714-f6b22b703a55","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_A1","A1",2013-07-08,2013-07-08,"9_NGPRL_PIT1_0-4_ARCHIVE_A1","NEON",0,4,NA,2133.3,"20201217T032643Z","RELEASE-2021"
"81a4c113-ca01-436b-b1ed-03617d1e532e","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_A2","A2",2013-07-08,2013-07-08,"9_NGPRL_PIT1_4-11_ARCHIVE_A2","NEON",4,11,NA,3071,"20201217T032643Z","RELEASE-2021"
"e0c423c5-9b7e-4124-86d1-5f709969c9d7","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_C","C",2013-07-08,2013-07-08,"9_NGPRL_PIT1_182-200_ARCHIVE_C","NEON",182,200,NA,3066.3,"20201217T032643Z","RELEASE-2021"
"ac692985-d72a-4297-b645-afa129b294c0","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_BT3","Bt3",2013-07-08,2013-07-08,"9_NGPRL_PIT1_64-84_ARCHIVE_BT3","NEON",64,84,NA,3398.1,"20201217T032643Z","RELEASE-2021"
"e594c973-bd51-4611-b819-63e3bdc2b67f","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_BTK2","Btk2",2013-07-08,2013-07-08,"9_NGPRL_PIT1_112-145_ARCHIVE_BTK2","NEON",112,145,NA,3604.3,"20201217T032643Z","RELEASE-2021"
"d2eef069-7e5e-4dca-9752-9edb487504d4","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_BK","Bk",2013-07-08,2013-07-08,"9_NGPRL_PIT1_145-182_ARCHIVE_BK","NEON",145,182,NA,2899.3,"20201217T032643Z","RELEASE-2021"
"00f40fa0-997c-41cc-8e7c-52471386e2ae","D09","NOGP","MEGAPT100985","9_NGPRL_PIT1","9_NGPRL_PIT1_C","C",2013-07-08,2013-07-08,NA,NA,NA,NA,NA,NA,"20201217T032643Z","RELEASE-2021"
"7d3218ff-9fdb-40e3-819c-39fe78db612f","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK1","2Bk1",2012-09-18,2012-09-18,"9_WOODWORTH_PIT1_32-58_ARCHIVE_2BK1","NEON",32,58,NA,1201.7,"20201216T234629Z","RELEASE-2021"
"27e4afd9-3f5f-4c6d-8b06-e5cf7be9c6e9","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2C","2C",2012-09-18,2012-09-18,"9_WOODWORTH_PIT1_133-200_ARCHIVE_2C","NEON",133,200,NA,1201.4,"20201216T234629Z","RELEASE-2021"
"fd6877cd-63f3-4793-af50-7740f5f0d470","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BCK","2BCk",2012-09-18,2012-09-18,"9_WOODWORTH_PIT1_92-133_ARCHIVE_2BCK","NEON",92,133,NA,1202.1,"20201216T234629Z","RELEASE-2021"
"7af84a16-97a8-4193-bf64-8534c73f6af3","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BW","2Bw",2012-09-18,2012-09-18,"9_WOODWORTH_PIT1_16-32_ARCHIVE_2BW","NEON",16,32,NA,1200.3,"20201216T234629Z","RELEASE-2021"
"107ae25b-5f9c-47f1-ad22-7bf9738353d4","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK2","2Bk2",2012-09-18,2012-09-18,"9_WOODWORTH_PIT1_58-92_ARCHIVE_2BK2","NEON",58,92,NA,1202.2,"20201216T234629Z","RELEASE-2021"
"07449273-13c9-4447-aae5-ac34b8e07055","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AP","Ap",2012-09-18,2012-09-18,"9_WOODWORTH_PIT1_6-16_ARCHIVE_AP","NEON",6,16,NA,1200.3,"20201216T234629Z","RELEASE-2021"
"ab2b2991-77dd-47bd-94dc-0ec07c7f7cb5","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AO","AO",2012-09-18,2012-09-18,"9_WOODWORTH_PIT1_0-6_ARCHIVE_AO","NEON",0,6,NA,1200.3,"20201216T234629Z","RELEASE-2021"
"537badfd-7d90-466b-8c67-12ca5ac0f29e","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_A","A",2012-08-13,2012-08-13,"10_CPER_PIT1_0-10_ARCHIVE_A","NEON",0,10,NA,1201.2,"20201216T233943Z","RELEASE-2021"
"6980fc44-624e-4a51-9544-b560cab8ec1c","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BK1","Bk1",2012-08-13,2012-08-13,"10_CPER_PIT1_81-137_ARCHIVE_BK1","NEON",81,137,NA,1201.7,"20201216T233943Z","RELEASE-2021"
"0f419fec-cfd3-4826-b14d-5e30abaad08f","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_2C","2C",2012-08-13,2012-08-13,"10_CPER_PIT1_181-200_ARCHIVE_2C","NEON",181,200,NA,1202.3,"20201216T233943Z","RELEASE-2021"
"02bd1a99-2d82-4acb-b992-f1a91aaed8e3","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BA","BA",2012-08-13,2012-08-13,"10_CPER_PIT1_10-30_ARCHIVE_BA","NEON",10,30,NA,1201.2,"20201216T233943Z","RELEASE-2021"
"1d22cbb0-c16f-4a3a-8281-c2848b8a14c8","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BK2","Bk2",2012-08-13,2012-08-13,"10_CPER_PIT1_137-181_ARCHIVE_BK2","NEON",137,181,NA,1202,"20201216T233943Z","RELEASE-2021"
"7ada1bea-107c-49ec-9281-59b1d63a6ab8","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BT2","Bt2",2012-08-13,2012-08-13,"10_CPER_PIT1_54-81_ARCHIVE_BT2","NEON",54,81,NA,1202.2,"20201216T233943Z","RELEASE-2021"
"154b145f-9a6b-47fe-865d-7b8ac6ddc472","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BT1","Bt1",2012-08-13,2012-08-13,"10_CPER_PIT1_30-54_ARCHIVE_BT1","NEON",30,54,NA,1200.5,"20201216T233943Z","RELEASE-2021"
"be874c30-7006-415f-8dc6-01cc7f616341","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_A","A",2013-05-31,2013-05-31,"10_CASTNET_PIT1_0-10_ARCHIVE_A","NEON",0,10,NA,1200.9,"20201217T032425Z","RELEASE-2021"
"ac978dbf-c735-4a19-9418-94d30acb4a73","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_C","C",2013-05-31,2013-05-31,"10_CASTNET_PIT1_84-123_ARCHIVE_C","NEON",84,123,NA,1200.5,"20201217T032425Z","RELEASE-2021"
"a3155874-ac77-4e86-a158-08747bc58edf","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_C/B","C/B",2013-05-31,2013-05-31,"10_CASTNET_PIT1_33-84_ARCHIVE_C/B_C MATERIAL","NEON",33,84,NA,1201.3,"20201217T032425Z","RELEASE-2021"
"74f48e42-ccd3-4984-97e9-59ddcda591c9","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_AB","AB",2013-05-31,2013-05-31,"10_CASTNET_PIT1_10-33_ARCHIVE_AB","NEON",10,33,NA,1200.8,"20201217T032425Z","RELEASE-2021"
"efccfdb8-a3bf-46f7-9c4c-069be5f053c7","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_R","R",2013-05-31,2013-05-31,"10_CASTNET_PIT1_198-202_ARCHIVE_R","NEON",198,202,NA,1072.9,"20201217T032425Z","RELEASE-2021"
"92200f46-3a7c-489b-a640-2b2efc31c275","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_C/B","C/B",2013-05-31,2013-05-31,"10_CASTNET_PIT1_33-84_ARCHIVE_C/B_B MATERIAL","NEON",33,84,NA,1200.6,"20201217T032425Z","RELEASE-2021"
"c5182445-8d70-430a-a0df-b078238acd8d","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_CR","Cr",2013-05-31,2013-05-31,"10_CASTNET_PIT1_123-198_ARCHIVE_CR","NEON",123,160,NA,2402,"20201217T032425Z","RELEASE-2021"
"6d39c4b5-ab93-4116-a2ff-81e794fde1e9","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_C2","C2",2013-04-08,2013-04-08,"10_STERLING_PIT1_159-200_ARCHIVE_C2","NEON",159,200,NA,1202,"20201217T014504Z","RELEASE-2021"
"2054617e-647c-429e-9487-cfd0320c3426","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_AP2","Ap2",2013-04-08,2013-04-08,"10_STERLING_PIT1_11-28_ARCHIVE_AP2","NEON",11,28,NA,1200.5,"20201217T014504Z","RELEASE-2021"
"5a665054-81dc-4929-b025-06b5bd9d39a9","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_AP1","Ap1",2013-04-08,2013-04-08,"10_STERLING_PIT1_0-11_ARCHIVE_AP1","NEON",0,11,NA,1202.4,"20201217T014504Z","RELEASE-2021"
"00800b5a-32d9-47bb-863f-685dc51c57ee","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_C1","C1",2013-04-08,2013-04-08,"10_STERLING_PIT1_121-159_ARCHIVE_C1","NEON",121,159,NA,1202.3,"20201217T014504Z","RELEASE-2021"
"9a83f0b5-7be3-4254-89fa-c83e12666a49","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_BTK","Btk",2013-04-08,2013-04-08,"10_STERLING_PIT1_70-121_ARCHIVE_BTK","NEON",70,121,NA,1202.1,"20201217T014504Z","RELEASE-2021"
"c76aec3b-3c27-4028-b523-e146b7aad30c","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_BT","Bt",2013-04-08,2013-04-08,"10_STERLING_PIT1_28-70_ARCHIVE_BT","NEON",28,70,NA,1201.7,"20201217T014504Z","RELEASE-2021"
"0e8dc458-ebe9-4cec-918e-529c6282a941","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT2","Bt2",2016-05-09,2016-05-09,"11_CLBJ_PIT1_ARCHIVE_71-89_BT2","NEON",89,89,NA,3600.6,"20201217T154655Z","RELEASE-2021"
"5e4bc501-9c8b-4803-9d79-390dbd29c463","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_A","A",2016-05-09,2016-05-09,"11_CLBJ_PIT1_ARCHIVE_0-21_A","NEON",0,21,NA,3600.3,"20201217T154655Z","RELEASE-2021"
"e1cceeec-19f2-4f3e-b342-4688b7a23f5a","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_E","E",2016-05-09,2016-05-09,"11_CLBJ_PIT1_ARCHIVE_21-34_E","NEON",21,34,NA,3600.5,"20201217T154655Z","RELEASE-2021"
"fbfff002-74a5-4788-a31b-d641b5193a9a","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_CD","Cd",2016-05-09,2016-05-09,"11_CLBJ_PIT1_ARCHIVE_122_147_CD","NEON",147,147,NA,3600.4,"20201217T154655Z","RELEASE-2021"
"74d2ccad-37c2-4735-bdd2-12e05d048f72","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT1","Bt1",2016-05-09,2016-05-09,"11_CLBJ_PIT1_ARCHIVE_34-71_BT1","NEON",34,71,NA,3600.2,"20201217T154655Z","RELEASE-2021"
"bb9ec8f9-1fee-4ebb-93cc-009bea83b7a0","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT3","Bt3",2016-05-09,2016-05-09,"11_CLBJ_PIT1_ARCHIVE_89-122_BT3","NEON",122,122,NA,3600.2,"20201217T154655Z","RELEASE-2021"
"6196d0d0-4c9e-44ca-af4b-bc8786b2bdb6","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_BW","Bw",2013-02-19,2013-02-19,"11_KLEMME_PIT1_8-20_ARCHIVE_BW","NEON",8,20,NA,1201.6,"20201217T014431Z","RELEASE-2021"
"fa5f65a0-ddda-4f02-9435-ffe4c207a168","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_R","R",2013-02-19,2013-02-19,"11_KLEMME_PIT1_46-50_ARCHIVE_R","NEON",46,50,NA,1200,"20201217T014431Z","RELEASE-2021"
"7628c462-554c-4d41-8a24-204e58f794f1","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_CR2","CR2",2013-02-19,2013-02-19,"11_KLEMME_PIT1_31-46_ARCHIVE_CR2","NEON",31,46,NA,2399.8,"20201217T014431Z","RELEASE-2021"
"b08483b0-8071-438b-9a11-bec04b5c44de","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_CR1","CR1",2013-02-19,2013-02-19,"11_KLEMME_PIT1_20-31_ARCHIVE_CR1","NEON",20,31,NA,1997.1,"20201217T014431Z","RELEASE-2021"
"550520a7-9feb-43cb-acf5-ca690c8e07c9","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_A","A",2013-02-19,2013-02-19,"11_KLEMME_PIT1_0-8_ARCHIVE_A","NEON",0,8,NA,1200.8,"20201217T014431Z","RELEASE-2021"
"9bf1dafc-3fcb-4204-935f-24ed423165c5","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK3","Btk3",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_126-161_BTK3","NEON",126,161,NA,3598.4,"20201218T134226Z","RELEASE-2021"
"5b7b3c41-6bf6-4dbc-8d47-cc588e0a732f","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_A","A",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_0-4_A","NEON",0,4,NA,3623.3,"20201218T134226Z","RELEASE-2021"
"a59c89ce-8d1a-4add-88f4-f34bbf8ab414","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK2","Btk2",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_98-126_BTK2","NEON",98,126,NA,3599.6,"20201218T134226Z","RELEASE-2021"
"d0fa34d4-26f0-4b5c-b0cd-4126871308c7","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BT2","Bt2",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_45-67_BT2","NEON",45,67,NA,3600.9,"20201218T134226Z","RELEASE-2021"
"2b0ba2d2-0120-495d-99af-f7de331ca522","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK4","Btk4",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_161-200_BTK4","NEON",161,200,NA,3607.5,"20201218T134226Z","RELEASE-2021"
"dd0e8cc2-77a0-420e-8418-8217f4c9efd1","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BW","Bw",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_29-45_BW","NEON",29,45,NA,3600.7,"20201218T134226Z","RELEASE-2021"
"9886f91d-4565-479a-bb8b-5fe6c28aaa18","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BTK1","Btk1",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_67-98_BTK1","NEON",67,98,NA,3598.8,"20201218T134226Z","RELEASE-2021"
"b5359403-53ca-4eea-95cc-8b8629f82e3e","D12","YELL","MEGAPT101003","12_YELL_PIT1","12_YELL_PIT1_BT1","Bt1",2018-07-11,2018-07-11,"12_YELL_PIT1_ARCHIVE_4-29_BT1","NEON",4,29,NA,3599.1,"20201218T134226Z","RELEASE-2021"
"12f4e074-1026-4636-899f-f4a118e75f1c","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C2","C2",2014-02-24,2014-02-24,"13_MOAB_PIT1_ARCHIVE_160_200_C2","NEON",160,200,NA,3600.2,"20201217T040318Z","RELEASE-2021"
"6325ce41-fdb4-4fc2-8366-a6448a498f7d","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_CK","Ck",2014-02-24,2014-02-24,"13_MOAB_PIT1_ARCHIVE_82_116_CK","NEON",82,116,NA,3601.3,"20201217T040318Z","RELEASE-2021"
