,dnaSampleID,collectDate,long,lat,spi30d,spi90d,spi180d,spi270d,spi1y,spi2y,spi5y,spei30d,spei90d,spei180d,spei270d,spei1y,spei2y,spei5y,test
16,DSNY_004-O-20160713-COMP-DNA3,2016-07-13,-81.399974,28.099732,-0.10000000149011612,1.1299999952316284,2.0899999141693115,1.4500000476837158,1.4500000476837158,1.690000057220459,2.0899999141693115,-0.46000000834465027,0.800000011920929,1.2799999713897705,1.2799999713897705,0.8999999761581421,1.0099999904632568,2.0899999141693115,-81.399974
17,SCBI_003-M-2.5-0.5-20151113-GEN-DNA2,2015-11-13,-78.120371,38.883308,-0.17000000178813934,-0.029999999329447746,1.0099999904632568,1.0099999904632568,0.5400000214576721,0.4699999988079071,0.23999999463558197,-0.17000000178813934,-0.10000000149011612,0.8999999761581421,0.8999999761581421,0.6299999952316284,0.4699999988079071,-0.3199999928474426,-78.120371
18,MLBS_061-M-20180612-COMP-DNA1,2018-06-12,-80.5198,37.376631,0.6299999952316284,1.690000057220459,1.1299999952316284,0.7099999785423279,0.800000011920929,0.800000011920929,0.6299999952316284,0.7099999785423279,1.690000057220459,1.1299999952316284,0.7099999785423279,0.7099999785423279,0.6299999952316284,0.5400000214576721,-80.5198
19,ONAQ_012-M-20160728-COMP-DNA1,2016-07-28,-112.529543,40.184944,-0.8999999761581421,-0.029999999329447746,-0.38999998569488525,0.029999999329447746,0.10000000149011612,0.10000000149011612,-0.7099999785423279,-0.7099999785423279,-0.029999999329447746,-0.5400000214576721,0.029999999329447746,0.029999999329447746,0.17000000178813934,-0.8999999761581421,-112.529543
20,GRSM_002-O-20160718-COMP-DNA1,2016-07-18,-83.587378,35.670427,-0.3199999928474426,-0.8999999761581421,-1.1299999952316284,-0.5400000214576721,-1.0099999904632568,-0.6200000047683716,2.0899999141693115,-0.3199999928474426,-0.800000011920929,-1.1299999952316284,-0.7099999785423279,-0.8999999761581421,-0.5400000214576721,-0.46000000834465027,-83.587378
21,WOOD_044-O-20170711-COMP-DNA1,2017-07-11,-99.243528,47.12829,0.17000000178813934,-0.7099999785423279,-1.0099999904632568,0.10000000149011612,0.17000000178813934,-0.3199999928474426,-0.23999999463558197,-0.3199999928474426,-0.8999999761581421,-0.8999999761581421,-0.3199999928474426,-0.10000000149011612,-0.5400000214576721,-0.800000011920929,-99.243528
22,BART_004-M-12-7-20140520-GEN-DNA2,2014-05-20,-71.28692,44.041571,-1.1299999952316284,-0.38999998569488525,0.38999998569488525,-0.46000000834465027,0.23999999463558197,0.10000000149011612,2.0899999141693115,-1.0099999904632568,-0.17000000178813934,0.4699999988079071,-0.38999998569488525,0.3199999928474426,0.029999999329447746,-0.8999999761581421,-71.28692
23,CPER_048-M-20170710-COMP-DNA1,2017-07-10,-104.748858,40.818931,-1.0099999904632568,0.8999999761581421,0.7099999785423279,0.5400000214576721,-0.23999999463558197,0.029999999329447746,1.4500000476837158,-0.46000000834465027,0.800000011920929,-0.10000000149011612,-0.3199999928474426,-0.7099999785423279,-0.46000000834465027,0.3199999928474426,-104.748858
24,TALL_007-O-20170612-COMP-DNA1,2017-06-12,-87.42694,32.974426,0.029999999329447746,0.3199999928474426,0.029999999329447746,-0.8999999761581421,-0.5400000214576721,-0.46000000834465027,2.0899999141693115,0.17000000178813934,0.17000000178813934,-0.38999998569488525,-1.2799999713897705,-0.8999999761581421,-1.4500000476837158,0.10000000149011612,-87.42694
25,SRER_002-M-20170815-COMP-DNA1,2017-08-15,-110.856598,31.870334,0.6299999952316284,1.0099999904632568,-0.10000000149011612,-0.029999999329447746,-0.3199999928474426,0.23999999463558197,-0.3199999928474426,1.1299999952316284,0.800000011920929,-0.3199999928474426,-0.029999999329447746,-0.38999998569488525,-0.029999999329447746,-0.3199999928474426,-110.856598
26,ORNL_001-M-20170619-COMP-DNA1,2017-06-19,-84.270109,35.930248,0.23999999463558197,1.0099999904632568,0.7099999785423279,0.38999998569488525,-0.23999999463558197,0.3199999928474426,2.0899999141693115,0.10000000149011612,0.6299999952316284,0.4699999988079071,-0.17000000178813934,-0.8999999761581421,-0.23999999463558197,-0.7099999785423279,-84.270109
27,DELA_003-M-20160824-COMP-DNA1,2016-08-24,-87.815024,32.534942,0.3199999928474426,-0.8999999761581421,0.10000000149011612,0.029999999329447746,-0.23999999463558197,-0.800000011920929,2.0899999141693115,0.17000000178813934,-1.0099999904632568,-0.029999999329447746,-0.10000000149011612,-0.10000000149011612,-0.800000011920929,0.10000000149011612,-87.815024
28,STER_027-M-20160817-COMP-DNA1,2016-08-17,-103.018821,40.480827,-0.3199999928474426,-0.029999999329447746,0.029999999329447746,0.23999999463558197,-0.3199999928474426,0.7099999785423279,0.029999999329447746,-0.23999999463558197,-0.17000000178813934,-0.029999999329447746,0.029999999329447746,-0.46000000834465027,0.7099999785423279,-0.23999999463558197,-103.018821
29,STEI_008-O-20160721-COMP-DNA1,2016-07-21,-90.062109,45.802505,0.23999999463558197,0.7099999785423279,0.6299999952316284,2.0899999141693115,1.0099999904632568,1.0099999904632568,1.1299999952316284,0.17000000178813934,0.7099999785423279,0.4699999988079071,2.0899999141693115,0.6299999952316284,1.1299999952316284,-0.17000000178813934,-90.062109
30,TALL_044-M-20180618-COMP-DNA1,2018-06-18,-87.397606,32.952869,1.690000057220459,1.0099999904632568,0.8999999761581421,0.10000000149011612,1.1299999952316284,0.38999998569488525,2.0899999141693115,1.690000057220459,0.800000011920929,0.4699999988079071,-0.23999999463558197,0.800000011920929,0.029999999329447746,0.10000000149011612,-87.397606
31,UKFS_031-M-20160718-COMP-DNA1,2016-07-18,-95.192035,39.036615,0.029999999329447746,0.5400000214576721,-0.17000000178813934,0.800000011920929,0.4699999988079071,0.6299999952316284,-1.0099999904632568,0.029999999329447746,0.5400000214576721,-0.38999998569488525,0.029999999329447746,0.029999999329447746,0.4699999988079071,-1.2799999713897705,-95.192035
32,NIWO_006-O-20180730-COMP-DNA1,2018-07-30,-105.561551,40.055052,-0.5400000214576721,-0.7099999785423279,-0.7099999785423279,-0.3199999928474426,-0.10000000149011612,0.4699999988079071,1.2799999713897705,-0.6200000047683716,-1.1299999952316284,-0.8999999761581421,-1.1299999952316284,-0.8999999761581421,-0.17000000178813934,0.6299999952316284,-105.561551
33,TALL_001-M-20170612-COMP-DNA1,2017-06-12,-87.432705,32.977665,0.029999999329447746,0.3199999928474426,0.029999999329447746,-0.8999999761581421,-0.5400000214576721,-0.46000000834465027,2.0899999141693115,0.17000000178813934,0.17000000178813934,-0.38999998569488525,-1.2799999713897705,-0.8999999761581421,-1.4500000476837158,0.10000000149011612,-87.432705
34,LENO_005-M-20160830-COMP-DNA1,2016-08-30,-88.181484,31.82786,-0.38999998569488525,0.23999999463558197,0.4699999988079071,0.8999999761581421,0.5400000214576721,0.4699999988079071,2.0899999141693115,-0.17000000178813934,-0.029999999329447746,0.3199999928474426,0.800000011920929,0.4699999988079071,0.17000000178813934,2.0899999141693115,-88.181484
35,UNDE_038-M-20180726-COMP-DNA1,2018-07-26,-89.534573,46.232249,0.38999998569488525,0.800000011920929,0.38999998569488525,0.17000000178813934,0.8999999761581421,2.0899999141693115,1.690000057220459,0.3199999928474426,0.17000000178813934,0.3199999928474426,0.17000000178813934,0.800000011920929,2.0899999141693115,1.690000057220459,-89.534573
36,HEAL_048-O-20170725-COMP-DNA1,2017-07-25,-149.210438,63.875088,,,,,,,,,,,,,,,-149.210438
37,CPER_004-M-20170710-COMP-DNA1,2017-07-10,-104.696873,40.81275,-1.1299999952316284,0.8999999761581421,0.6299999952316284,0.3199999928474426,-0.23999999463558197,0.3199999928474426,1.4500000476837158,-0.6200000047683716,0.800000011920929,-0.10000000149011612,-0.38999998569488525,-0.7099999785423279,-0.38999998569488525,0.3199999928474426,-104.696873
38,LENO_061-M-20160830-COMP-DNA1,2016-08-30,-88.163277,31.857544,0.10000000149011612,0.17000000178813934,0.38999998569488525,0.8999999761581421,0.5400000214576721,0.5400000214576721,2.0899999141693115,0.029999999329447746,-0.3199999928474426,0.17000000178813934,0.7099999785423279,0.4699999988079071,0.17000000178813934,2.0899999141693115,-88.163277
39,SJER_003-M-20180219-COMP-DNA1,2018-02-19,-119.730379,37.116632,-1.4500000476837158,-2.0899999141693115,-1.690000057220459,-2.0899999141693115,-1.690000057220459,0.6299999952316284,-1.2799999713897705,-2.0899999141693115,-2.0899999141693115,-1.690000057220459,-2.0899999141693115,-1.4500000476837158,0.23999999463558197,-1.2799999713897705,-119.730379
40,NIWO_043-O-20160828-COMP-DNA1,2016-08-28,-105.586515,40.05465,-0.3199999928474426,-2.0899999141693115,-0.5400000214576721,-0.5400000214576721,-0.6200000047683716,0.4699999988079071,0.3199999928474426,-0.23999999463558197,-1.690000057220459,-0.7099999785423279,-0.7099999785423279,-1.0099999904632568,0.3199999928474426,0.029999999329447746,-105.586515
41,MLBS_063-O-20180612-COMP-DNA1,2018-06-12,-80.527932,37.377486,0.6299999952316284,1.690000057220459,1.1299999952316284,0.7099999785423279,0.800000011920929,0.800000011920929,0.6299999952316284,0.7099999785423279,1.690000057220459,1.1299999952316284,0.7099999785423279,0.7099999785423279,0.6299999952316284,0.5400000214576721,-80.527932
42,UNDE_037-O-20160810-COMP-DNA1,2016-08-10,-89.541941,46.231276,2.0899999141693115,1.690000057220459,2.0899999141693115,2.0899999141693115,1.690000057220459,2.0899999141693115,1.2799999713897705,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.690000057220459,1.690000057220459,-0.10000000149011612,-89.541941
43,RMNP_005-O-20170808-COMP-DNA1,2017-08-08,-105.526306,40.167943,0.23999999463558197,0.6299999952316284,0.23999999463558197,1.2799999713897705,0.8999999761581421,0.23999999463558197,1.4500000476837158,0.23999999463558197,0.6299999952316284,-0.23999999463558197,0.8999999761581421,0.23999999463558197,-0.3199999928474426,0.3199999928474426,-105.526306
44,CLBJ_031-M-20160815-COMP-DNA1,2016-08-15,-97.595151,33.375278,0.6299999952316284,1.0099999904632568,1.1299999952316284,1.690000057220459,1.4500000476837158,2.0899999141693115,1.0099999904632568,0.10000000149011612,0.800000011920929,1.0099999904632568,1.4500000476837158,1.2799999713897705,2.0899999141693115,1.0099999904632568,-97.595151
45,ORNL_029-O-20160727-COMP-DNA1,2016-07-27,-84.261838,35.957646,-1.0099999904632568,-0.7099999785423279,-0.46000000834465027,0.3199999928474426,-0.029999999329447746,0.10000000149011612,2.0899999141693115,-1.4500000476837158,-0.8999999761581421,-0.8999999761581421,-0.17000000178813934,-0.46000000834465027,-0.10000000149011612,-0.5400000214576721,-84.261838
46,UNDE_013-M-20160728-COMP-DNA1,2016-07-28,-89.53713,46.227897,1.4500000476837158,1.690000057220459,1.690000057220459,2.0899999141693115,2.0899999141693115,1.690000057220459,1.2799999713897705,1.1299999952316284,1.690000057220459,2.0899999141693115,2.0899999141693115,1.4500000476837158,1.4500000476837158,-0.10000000149011612,-89.53713
47,ORNL_021-O-20160727-COMP-DNA1,2016-07-27,-84.221347,35.955641,-1.0099999904632568,-0.7099999785423279,-0.46000000834465027,0.3199999928474426,-0.029999999329447746,0.10000000149011612,2.0899999141693115,-1.4500000476837158,-1.0099999904632568,-0.8999999761581421,-0.17000000178813934,-0.38999998569488525,-0.029999999329447746,-0.5400000214576721,-84.221347
48,ONAQ_003-M-20160725-COMP-DNA1,2016-07-25,-112.430276,40.205921,-0.6200000047683716,-0.17000000178813934,-0.3199999928474426,0.029999999329447746,-0.23999999463558197,0.23999999463558197,0.029999999329447746,-0.7099999785423279,-0.17000000178813934,-0.3199999928474426,0.10000000149011612,-0.029999999329447746,0.38999998569488525,-0.23999999463558197,-112.430276
49,HEAL_047-O-20170725-COMP-DNA1,2017-07-25,-149.220657,63.872772,,,,,,,,,,,,,,,-149.220657
50,TOOL_043-M-20170719-COMP-DNA1,2017-07-19,-149.375519,68.665514,,,,,,,,,,,,,,,-149.375519
51,GRSM_060-O-20170718-COMP-DNA1,2017-07-18,-83.503985,35.68601,0.23999999463558197,0.800000011920929,0.7099999785423279,-0.029999999329447746,-0.5400000214576721,-0.6200000047683716,2.0899999141693115,0.4699999988079071,1.0099999904632568,0.800000011920929,-0.10000000149011612,-0.7099999785423279,-0.6200000047683716,0.8999999761581421,-83.503985
52,TALL_044-M-20170614-COMP-DNA1,2017-06-14,-87.397606,32.952869,0.38999998569488525,0.6299999952316284,0.10000000149011612,-0.46000000834465027,-0.3199999928474426,-0.23999999463558197,2.0899999141693115,0.3199999928474426,0.23999999463558197,-0.23999999463558197,-1.1299999952316284,-0.8999999761581421,-1.2799999713897705,0.10000000149011612,-87.397606
53,UNDE_014-M-20160802-COMP-DNA1,2016-08-02,-89.513299,46.22596,1.690000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.2799999713897705,1.690000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.690000057220459,1.690000057220459,-0.029999999329447746,-89.513299
54,LAJA_001-M-20160920-COMP-DNA2,2016-09-20,-67.076837,18.024533,,,,,,,,,,,,,,,-67.076837
55,BARR_002-O-20170808-COMP-DNA1,2017-08-09,-156.599236,71.273924,,,,,,,,,,,,,,,-156.599236
56,CPER_003-M-20170710-COMP-DNA1,2017-07-10,-104.707164,40.818451,-1.1299999952316284,0.8999999761581421,0.6299999952316284,0.3199999928474426,-0.23999999463558197,0.3199999928474426,1.4500000476837158,-0.6200000047683716,0.800000011920929,-0.10000000149011612,-0.38999998569488525,-0.7099999785423279,-0.38999998569488525,0.3199999928474426,-104.707164
57,HARV_001-O-20180710-COMP-DNA1,2018-07-10,-72.258285,42.424246,0.7099999785423279,-0.10000000149011612,0.4699999988079071,0.800000011920929,0.10000000149011612,-0.17000000178813934,-1.0099999904632568,0.38999998569488525,-0.46000000834465027,0.17000000178813934,0.4699999988079071,-0.38999998569488525,-0.5400000214576721,-1.690000057220459,-72.258285
58,TOOL_004-O-20170726-COMP-DNA1,2017-07-26,-149.629355,68.616768,,,,,,,,,,,,,,,-149.629355
59,HARV_013-O-20180712-COMP-DNA1,2018-07-12,-72.254598,42.392282,0.4699999988079071,-0.38999998569488525,0.38999998569488525,0.6299999952316284,-0.10000000149011612,-0.23999999463558197,-1.1299999952316284,0.23999999463558197,-0.5400000214576721,0.029999999329447746,0.4699999988079071,-0.3199999928474426,-0.6200000047683716,-1.690000057220459,-72.254598
60,HEAL_004-O-20160802-COMP-DNA1,2016-09-06,-149.273634,63.863602,,,,,,,,,,,,,,,-149.273634
61,TREE_006-M-20170707-COMP-DNA1,2017-07-10,-89.551228,45.491627,1.4500000476837158,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.690000057220459,1.4500000476837158,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.4500000476837158,-89.551228
62,WOOD_044-M-20170711-COMP-DNA1,2017-07-11,-99.243528,47.12829,0.17000000178813934,-0.7099999785423279,-1.0099999904632568,0.10000000149011612,0.17000000178813934,-0.3199999928474426,-0.23999999463558197,-0.3199999928474426,-0.8999999761581421,-0.8999999761581421,-0.3199999928474426,-0.10000000149011612,-0.5400000214576721,-0.800000011920929,-99.243528
63,UKFS_032-M-20160720-COMP-DNA1,2016-07-20,-95.19703,39.041659,0.3199999928474426,0.38999998569488525,-0.23999999463558197,0.800000011920929,-0.029999999329447746,0.7099999785423279,-0.8999999761581421,0.38999998569488525,0.38999998569488525,-0.38999998569488525,0.23999999463558197,-0.17000000178813934,0.4699999988079071,-1.1299999952316284,-95.19703
64,STER_005-M-20160816-COMP-DNA1,2016-08-16,-103.033324,40.460659,-0.3199999928474426,-0.029999999329447746,0.029999999329447746,0.23999999463558197,-0.3199999928474426,0.7099999785423279,0.029999999329447746,-0.23999999463558197,-0.17000000178813934,-0.029999999329447746,0.029999999329447746,-0.46000000834465027,0.7099999785423279,-0.23999999463558197,-103.033324
65,NIWO_042-M-20160828-COMP-DNA1,2016-08-28,-105.584355,40.04845,-0.3199999928474426,-2.0899999141693115,-0.5400000214576721,-0.5400000214576721,-0.6200000047683716,0.4699999988079071,0.3199999928474426,-0.23999999463558197,-1.690000057220459,-0.7099999785423279,-0.7099999785423279,-1.0099999904632568,0.3199999928474426,0.029999999329447746,-105.584355
66,ORNL_001-O-20170619-COMP-DNA1,2017-06-19,-84.270109,35.930248,0.23999999463558197,1.0099999904632568,0.7099999785423279,0.38999998569488525,-0.23999999463558197,0.3199999928474426,2.0899999141693115,0.10000000149011612,0.6299999952316284,0.4699999988079071,-0.17000000178813934,-0.8999999761581421,-0.23999999463558197,-0.7099999785423279,-84.270109
67,HARV_002-O-20170801-COMP-DNA2,2017-08-01,-72.259572,42.478565,-0.17000000178813934,0.4699999988079071,0.23999999463558197,0.029999999329447746,-0.3199999928474426,-1.2799999713897705,-1.2799999713897705,-0.029999999329447746,0.5400000214576721,0.23999999463558197,-0.029999999329447746,-0.7099999785423279,-2.0899999141693115,-2.0899999141693115,-72.259572
68,TALL_047-M-20180618-COMP-DNA1,2018-06-18,-87.398914,32.951498,1.690000057220459,1.0099999904632568,0.8999999761581421,0.10000000149011612,1.1299999952316284,0.38999998569488525,2.0899999141693115,1.690000057220459,0.800000011920929,0.4699999988079071,-0.23999999463558197,0.800000011920929,0.029999999329447746,0.10000000149011612,-87.398914
69,SRER_043-M-20170815-COMP-DNA1,2017-08-15,-110.837175,31.910099,-0.17000000178813934,-0.10000000149011612,-1.0099999904632568,-0.800000011920929,-0.8999999761581421,0.029999999329447746,-0.3199999928474426,0.800000011920929,0.10000000149011612,-0.46000000834465027,-0.5400000214576721,-0.7099999785423279,-0.10000000149011612,-0.3199999928474426,-110.837175
70,GUAN_006-M-20171109-COMP-DNA1,2017-11-09,-66.875667,17.963818,,,,,,,,,,,,,,,-66.875667
71,SJER_002-M-20170314-COMP-DNA1,2017-03-14,-119.743324,37.082813,-0.17000000178813934,2.0899999141693115,1.690000057220459,1.690000057220459,1.690000057220459,1.0099999904632568,-0.7099999785423279,0.10000000149011612,2.0899999141693115,1.690000057220459,1.690000057220459,1.4500000476837158,0.7099999785423279,-0.7099999785423279,-119.743324
72,KONA_002-M-20170808-COMP-DNA1,2017-08-08,-96.638463,39.115597,-0.800000011920929,-1.2799999713897705,-0.38999998569488525,-0.38999998569488525,0.17000000178813934,0.8999999761581421,0.17000000178813934,-0.6200000047683716,-1.0099999904632568,-0.6200000047683716,-0.6200000047683716,-0.029999999329447746,-0.10000000149011612,-0.029999999329447746,-96.638463
73,GRSM_059-O-20170718-COMP-DNA1,2017-07-18,-83.506609,35.686509,0.23999999463558197,0.800000011920929,0.7099999785423279,-0.029999999329447746,-0.5400000214576721,-0.6200000047683716,2.0899999141693115,0.4699999988079071,1.0099999904632568,0.800000011920929,-0.10000000149011612,-0.7099999785423279,-0.6200000047683716,0.8999999761581421,-83.506609
74,UKFS_044-M-20160718-COMP-DNA1,2016-07-18,-95.187902,39.038041,0.029999999329447746,0.5400000214576721,-0.17000000178813934,0.800000011920929,0.4699999988079071,0.6299999952316284,-1.0099999904632568,0.029999999329447746,0.5400000214576721,-0.38999998569488525,0.029999999329447746,0.029999999329447746,0.4699999988079071,-1.2799999713897705,-95.187902
75,NIWO_005-O-20180801-COMP-DNA1,2018-08-01,-105.569904,40.043663,-0.5400000214576721,-0.7099999785423279,-0.7099999785423279,-0.3199999928474426,-0.10000000149011612,0.4699999988079071,1.2799999713897705,-0.6200000047683716,-1.1299999952316284,-0.8999999761581421,-1.1299999952316284,-0.8999999761581421,-0.17000000178813934,0.6299999952316284,-105.569904
76,UNDE_003-M-20180723-COMP-DNA1,2018-07-23,-89.53609,46.256247,-0.029999999329447746,0.23999999463558197,0.3199999928474426,0.4699999988079071,1.2799999713897705,2.0899999141693115,1.690000057220459,-0.23999999463558197,-0.10000000149011612,0.23999999463558197,0.3199999928474426,1.0099999904632568,2.0899999141693115,1.690000057220459,-89.53609
77,TOOL_001-O-20170721-COMP-DNA1,2017-07-22,-149.54318,68.585776,,,,,,,,,,,,,,,-149.54318
78,LENO_063-M-20160829-COMP-DNA1,2016-08-29,-88.160393,31.855414,0.10000000149011612,0.17000000178813934,0.38999998569488525,0.8999999761581421,0.5400000214576721,0.5400000214576721,2.0899999141693115,0.029999999329447746,-0.3199999928474426,0.17000000178813934,0.7099999785423279,0.4699999988079071,0.17000000178813934,2.0899999141693115,-88.160393
79,ONAQ_042-M-20160727-COMP-DNA1,2016-07-27,-112.456785,40.176674,-0.6200000047683716,-0.17000000178813934,-0.3199999928474426,-0.029999999329447746,-0.23999999463558197,0.23999999463558197,0.029999999329447746,-0.7099999785423279,-0.17000000178813934,-0.38999998569488525,0.029999999329447746,-0.10000000149011612,0.38999998569488525,0.029999999329447746,-112.456785
80,BART_001-O-20170612-COMP-DNA1,2017-06-12,-71.306661,44.047079,1.2799999713897705,1.4500000476837158,1.4500000476837158,0.5400000214576721,-0.17000000178813934,-0.5400000214576721,2.0899999141693115,1.2799999713897705,1.690000057220459,1.4500000476837158,0.7099999785423279,-0.23999999463558197,-0.7099999785423279,-0.38999998569488525,-71.306661
81,WOOD_043-M-20170711-COMP-DNA1,2017-07-11,-99.242763,47.131002,0.17000000178813934,-0.7099999785423279,-1.0099999904632568,0.10000000149011612,0.17000000178813934,-0.3199999928474426,-0.23999999463558197,-0.3199999928474426,-0.8999999761581421,-0.8999999761581421,-0.3199999928474426,-0.10000000149011612,-0.5400000214576721,-0.800000011920929,-99.242763
82,OSBS_027-M-20180710-COMP-DNA1,2018-07-10,-81.992063,29.691969,1.2799999713897705,1.690000057220459,1.690000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.1299999952316284,2.0899999141693115,1.690000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,-81.992063
83,CPER_045-M-20180702-COMP-DNA1,2018-07-02,-104.750288,40.817292,-0.6200000047683716,0.3199999928474426,0.6299999952316284,0.23999999463558197,0.38999998569488525,0.10000000149011612,2.0899999141693115,-0.7099999785423279,-0.23999999463558197,-0.17000000178813934,-0.6200000047683716,-0.23999999463558197,-0.5400000214576721,1.1299999952316284,-104.750288
84,KONZ_045-M-20170712-COMP-DNA1,2017-07-12,-96.561811,39.103827,-1.2799999713897705,-0.7099999785423279,0.029999999329447746,-0.17000000178813934,0.7099999785423279,0.8999999761581421,0.4699999988079071,-0.800000011920929,-0.7099999785423279,-0.029999999329447746,-0.46000000834465027,0.4699999988079071,0.38999998569488525,0.029999999329447746,-96.561811
85,STEI_060-O-20160726-COMP-DNA1,2016-07-26,-89.58706,45.506757,1.2799999713897705,0.8999999761581421,1.0099999904632568,2.0899999141693115,1.0099999904632568,1.4500000476837158,0.8999999761581421,0.8999999761581421,0.7099999785423279,0.5400000214576721,1.690000057220459,0.7099999785423279,1.2799999713897705,-0.23999999463558197,-89.58706
86,DSNY_043-M-20170830-COMP-DNA1,2017-08-30,-81.43487,28.1232,1.0099999904632568,2.0899999141693115,0.8999999761581421,0.5400000214576721,0.7099999785423279,1.1299999952316284,2.0899999141693115,0.6299999952316284,2.0899999141693115,0.23999999463558197,-0.029999999329447746,0.17000000178813934,0.3199999928474426,2.0899999141693115,-81.43487
87,WOOD_045-M-20170711-COMP-DNA1,2017-07-11,-99.246302,47.127465,0.38999998569488525,-0.6200000047683716,-0.8999999761581421,0.38999998569488525,0.17000000178813934,-0.46000000834465027,-0.3199999928474426,-0.23999999463558197,-0.8999999761581421,-0.7099999785423279,-0.3199999928474426,-0.10000000149011612,-0.5400000214576721,-0.800000011920929,-99.246302
88,ORNL_027-O-20160727-COMP-DNA1,2016-07-27,-84.263286,35.916313,-0.5400000214576721,-0.5400000214576721,-0.23999999463558197,0.3199999928474426,0.17000000178813934,0.3199999928474426,2.0899999141693115,-1.4500000476837158,-0.8999999761581421,-0.7099999785423279,0.10000000149011612,-0.23999999463558197,-0.029999999329447746,-0.3199999928474426,-84.263286
89,TALL_002-O-20160823-COMP-DNA1,2016-08-23,-87.428895,32.922166,1.4500000476837158,1.0099999904632568,0.7099999785423279,0.6299999952316284,0.3199999928474426,0.10000000149011612,2.0899999141693115,1.4500000476837158,0.800000011920929,0.3199999928474426,0.23999999463558197,-0.029999999329447746,-0.23999999463558197,0.17000000178813934,-87.428895
90,GUAN_002-M-20160927-COMP-DNA1,2016-09-27,-66.824633,17.970294,,,,,,,,,,,,,,,-66.824633
91,TOOL_043-O-20170719-COMP-DNA1,2017-07-19,-149.375519,68.665514,,,,,,,,,,,,,,,-149.375519
92,TALL_054-M-20160823-COMP-DNA1,2016-08-23,-87.397268,32.948795,0.6299999952316284,1.0099999904632568,0.5400000214576721,0.3199999928474426,0.10000000149011612,0.17000000178813934,2.0899999141693115,0.7099999785423279,0.4699999988079071,0.3199999928474426,0.17000000178813934,-0.10000000149011612,-0.029999999329447746,0.10000000149011612,-87.397268
93,ORNL_002-O-20160727-COMP-DNA1,2016-07-27,-84.212753,35.982199,-1.1299999952316284,-0.800000011920929,-0.46000000834465027,0.17000000178813934,-0.029999999329447746,0.029999999329447746,2.0899999141693115,-1.4500000476837158,-0.8999999761581421,-1.0099999904632568,-0.38999998569488525,-0.46000000834465027,-0.029999999329447746,-0.5400000214576721,-84.212753
94,UNDE_001-O-20180723-COMP-DNA1,2018-07-23,-89.560771,46.234625,-0.10000000149011612,0.38999998569488525,0.38999998569488525,0.6299999952316284,1.2799999713897705,2.0899999141693115,1.690000057220459,-0.23999999463558197,0.17000000178813934,0.23999999463558197,0.3199999928474426,1.0099999904632568,2.0899999141693115,1.690000057220459,-89.560771
95,UNDE_044-O-20180724-COMP-DNA1,2018-07-24,-89.53264,46.231744,0.029999999329447746,0.23999999463558197,0.3199999928474426,0.5400000214576721,1.2799999713897705,2.0899999141693115,1.690000057220459,-0.23999999463558197,-0.17000000178813934,0.23999999463558197,0.17000000178813934,1.0099999904632568,2.0899999141693115,1.690000057220459,-89.53264
96,RMNP_013-O-20170807-COMP-DNA1,2017-08-07,-105.486722,40.196781,0.3199999928474426,1.0099999904632568,0.6299999952316284,1.1299999952316284,0.4699999988079071,-0.10000000149011612,1.4500000476837158,0.38999998569488525,0.8999999761581421,0.029999999329447746,0.5400000214576721,-0.46000000834465027,-0.8999999761581421,0.3199999928474426,-105.486722
97,TOOL_006-O-20170721-COMP-DNA1,2017-07-21,-149.280182,68.622127,,,,,,,,,,,,,,,-149.280182
98,TOOL_002-O-20170721-COMP-DNA1,2017-07-22,-149.347229,68.627943,,,,,,,,,,,,,,,-149.347229
99,STEI_060-O-20170706-COMP-DNA1,2017-07-06,-89.58706,45.506757,1.690000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.690000057220459,1.4500000476837158,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.4500000476837158,-89.58706
100,TALL_054-M-20170614-COMP-DNA1,2017-06-14,-87.397268,32.948795,0.4699999988079071,0.6299999952316284,0.3199999928474426,-0.38999998569488525,-0.23999999463558197,-0.10000000149011612,2.0899999141693115,0.6299999952316284,0.17000000178813934,0.029999999329447746,-0.800000011920929,-0.800000011920929,-0.7099999785423279,0.10000000149011612,-87.397268
101,GRSM_055-O-20170718-COMP-DNA1,2017-07-18,-83.502232,35.685523,0.23999999463558197,0.800000011920929,0.7099999785423279,-0.029999999329447746,-0.5400000214576721,-0.6200000047683716,2.0899999141693115,0.4699999988079071,1.0099999904632568,0.800000011920929,-0.10000000149011612,-0.7099999785423279,-0.6200000047683716,0.8999999761581421,-83.502232
