"","soilID","domainID","plotID","collectDate","mean_cn","mean_OrgC","mean_Org13C","mean_15n","mean_N"
"607","STEI_003-M","D05","STEI_003",2017-07-05,15.1666666666667,1.94666666666667,-26.2,4,0.126666666666667
"608","STEI_004-M","D05","STEI_004",2015-07-27,14.2333333333333,2.69,-25.9666666666667,3.73333333333333,0.186666666666667
"609","STEI_004-M","D05","STEI_004",2017-07-05,14.5333333333333,2.32333333333333,-26,3.9,0.163333333333333
"610","STEI_008-M","D05","STEI_008",2015-07-27,15.7666666666667,1.97333333333333,-25.7666666666667,5.2,0.123333333333333
"611","STEI_008-M","D05","STEI_008",2017-07-05,16.4,1.46,-25.8666666666667,4.9,0.09
"612","STEI_021-M","D05","STEI_021",2015-07-28,20.8666666666667,21.51,-25.1333333333333,2.76666666666667,1.03333333333333
"613","STEI_021-M","D05","STEI_021",2017-07-05,17.8666666666667,31.7666666666667,-28.4333333333333,1.13333333333333,1.74
"614","STEI_021-O","D05","STEI_021",2015-07-28,15.55,38.47,-26.85,0.9,2.48
"615","STEI_021-O","D05","STEI_021",2017-07-05,17.85,42.685,-27.45,0.6,2.405
"616","STEI_047-M","D05","STEI_047",2015-07-28,17.1333333333333,2.39,-26.5666666666667,2.2,0.14
"617","STEI_047-M","D05","STEI_047",2017-07-06,15.075,1.89,-26.625,2.875,0.1275
"618","STEI_053-M","D05","STEI_053",2015-07-28,15.5666666666667,1.74666666666667,-26.5666666666667,2.3,0.113333333333333
"619","STEI_053-M","D05","STEI_053",2017-07-06,16.2,2.67,-26.5666666666667,2.76666666666667,0.173333333333333
"620","STEI_059-M","D05","STEI_059",2015-07-28,15.4333333333333,2.73,-26.2333333333333,3.5,0.176666666666667
"621","STEI_059-M","D05","STEI_059",2017-07-06,18.7666666666667,2.45333333333333,-26.2666666666667,4.23333333333333,0.133333333333333
"622","STEI_060-M","D05","STEI_060",2015-07-28,21.9666666666667,2.82333333333333,-26.1666666666667,3.26666666666667,0.126666666666667
"623","STEI_060-M","D05","STEI_060",2017-07-06,24,8.745,-26.375,2.925,0.35
"624","STEI_060-O","D05","STEI_060",2017-07-06,23.3,22.77,-27.75,0.55,1.06
"625","STER_006-M","D10","STER_006",2017-06-06,NA,0.65,-18.4,7.3,0.103333333333333
"626","STER_007-M","D10","STER_007",2014-07-24,NA,1.89333333333333,-20.5333333333333,7.63333333333333,0.116666666666667
"627","STER_010-M","D10","STER_010",2017-06-06,NA,0.743333333333333,-18.6333333333333,6.36666666666667,0.103333333333333
"628","STER_011-M","D10","STER_011",2017-06-06,NA,0.895,-18.9,6.825,0.0975
"629","STER_012-M","D10","STER_012",2017-06-06,NA,1.02333333333333,-18.6,7.46666666666667,0.116666666666667
"630","STER_016-M","D10","STER_016",2017-06-06,NA,0.56,-18,6.96666666666667,0.09
"631","STER_026-M","D10","STER_026",2014-07-22,NA,1.53,-18.75,8.15,0.105
"632","STER_026-M","D10","STER_026",2014-07-23,NA,1.62,-18.5,8.1,0.1
"633","STER_026-M","D10","STER_026",2017-06-05,NA,0.9,-17.8,7.26666666666667,0.103333333333333
"634","STER_027-M","D10","STER_027",2014-07-23,NA,1.30666666666667,-19.7333333333333,7.63333333333333,0.1
"635","STER_027-M","D10","STER_027",2017-06-05,NA,0.926666666666667,-19.1,7.16666666666667,0.09
"636","STER_028-M","D10","STER_028",2014-07-22,NA,1.07,-19.2333333333333,6.96666666666667,0.0966666666666667
"637","STER_028-M","D10","STER_028",2017-06-05,NA,0.686666666666667,-19.0333333333333,7.03333333333333,0.0933333333333333
"638","STER_029-M","D10","STER_029",2014-07-24,NA,1.13333333333333,-20,7.3,0.09
"639","STER_029-M","D10","STER_029",2017-06-05,NA,0.47,-18.2,7.2,0.08
"640","STER_031-M","D10","STER_031",2014-07-23,NA,1.06666666666667,-19.5666666666667,7.66666666666667,0.0933333333333333
"641","STER_031-M","D10","STER_031",2017-06-05,NA,0.655,-18.75,7.4,0.085
"642","STER_032-M","D10","STER_032",2014-07-24,NA,1.28333333333333,-19.9333333333333,7.6,0.103333333333333
"643","STER_033-M","D10","STER_033",2014-07-23,NA,1.00333333333333,-19.7,7.06666666666667,0.0833333333333333
"644","STER_034-M","D10","STER_034",2014-07-23,NA,1.25,-20.2666666666667,6.06666666666667,0.0833333333333333
"645","STER_035-M","D10","STER_035",2014-07-23,NA,0.75,-19.3333333333333,6.26666666666667,0.08
"646","TALL_001-M","D08","TALL_001",2014-07-08,35.2,4.14333333333333,-27.3666666666667,4.96666666666667,0.12
"647","TALL_001-M","D08","TALL_001",2017-06-12,21.3,1.98,-26.7,6.2,0.09
"648","TALL_001-O","D08","TALL_001",2014-07-08,27.6,9.69666666666667,-28.1333333333333,2.16666666666667,0.356666666666667
"649","TALL_001-O","D08","TALL_001",2017-06-12,25.65,6.71,-27.95,3.925,0.2625
"650","TALL_002-M","D08","TALL_002",2014-07-08,26.9666666666667,1.88,-27.4333333333333,3.73333333333333,0.0733333333333333
"651","TALL_002-M","D08","TALL_002",2017-06-12,22.6666666666667,1.25333333333333,-27.0333333333333,4.9,0.0533333333333333
"652","TALL_002-O","D08","TALL_002",2014-07-08,31.4,5.63,-28.4,1.1,0.18
"653","TALL_003-M","D08","TALL_003",2014-07-07,20.7333333333333,2.11333333333333,-27.8333333333333,2.93333333333333,0.106666666666667
"654","TALL_003-M","D08","TALL_003",2017-06-12,23.1333333333333,1.38333333333333,-27.2666666666667,3.66666666666667,0.0566666666666667
"655","TALL_003-O","D08","TALL_003",2014-07-07,21.9,4.8,-29,0.3,0.22
"656","TALL_004-M","D08","TALL_004",2014-07-08,28.2,0.915,-26.675,4.625,0.0325
"657","TALL_004-M","D08","TALL_004",2017-06-12,27.2,1.08666666666667,-26.5333333333333,3.4,0.0366666666666667
"658","TALL_006-M","D08","TALL_006",2014-07-07,25.7666666666667,2.13666666666667,-26.9,4.3,0.08
"659","TALL_006-M","D08","TALL_006",2017-06-12,27.1,1.28333333333333,-27.0333333333333,4,0.0466666666666667
"660","TALL_006-O","D08","TALL_006",2014-07-07,26.75,8.735,-27.8,1.1,0.315
"661","TALL_007-M","D08","TALL_007",2014-07-08,19.7333333333333,0.866666666666667,-27.6,4.26666666666667,0.0433333333333333
"662","TALL_007-M","D08","TALL_007",2017-06-12,19.9666666666667,1.22,-27.1,3.33333333333333,0.0566666666666667
"663","TALL_007-O","D08","TALL_007",2017-06-12,22.2,8.88,-27.35,2.9,0.3
"664","TALL_009-M","D08","TALL_009",2014-07-07,28.0666666666667,2.66666666666667,-26.6,4.86666666666667,0.09
"665","TALL_009-O","D08","TALL_009",2014-07-07,22.5,7.27,-27.9,1.15,0.325
"666","TALL_044-M","D08","TALL_044",2014-07-07,26.3,1.13,-27.6333333333333,4,0.0433333333333333
"667","TALL_044-M","D08","TALL_044",2017-06-14,24.8,1.0575,-27.35,3.8,0.0425
"668","TALL_047-M","D08","TALL_047",2017-06-14,32.2666666666667,2.39333333333333,-26.8333333333333,4.76666666666667,0.07
"669","TALL_051-M","D08","TALL_051",2014-07-07,33.475,2.05,-27.35,3.45,0.06
"670","TALL_051-M","D08","TALL_051",2017-06-14,31.1,1.63666666666667,-26.9,3.8,0.0533333333333333
"671","TALL_054-M","D08","TALL_054",2014-07-07,32.8666666666667,1.38,-27.1333333333333,4.2,0.04
"672","TALL_054-M","D08","TALL_054",2017-06-14,32.95,1.4825,-26.7,4.625,0.0425
"673","TOOL_001-M","D18","TOOL_001",2017-07-21,23.3,29.65,-27.2,1.4,1.27
"674","TOOL_001-M","D18","TOOL_001",2017-07-22,24.7,3.35,-27.5,-1,0.14
"675","TOOL_001-O","D18","TOOL_001",2017-07-21,22.4,34.17,-26.05,1.45,1.55
"676","TOOL_001-O","D18","TOOL_001",2017-07-22,27.6,21.38,-26.3,1.9,0.78
"677","TOOL_002-M","D18","TOOL_002",2017-07-21,18.7,5.34,-27.2,3,0.29
"678","TOOL_002-M","D18","TOOL_002",2017-07-22,15.9,7.59,-26,4.2,0.48
"679","TOOL_002-O","D18","TOOL_002",2017-07-21,17.8,40.43,-26.5,3.2,2.28
"680","TOOL_002-O","D18","TOOL_002",2017-07-22,18.0333333333333,34.37,-26.1333333333333,3.1,1.90333333333333
"681","TOOL_003-O","D18","TOOL_003",2017-07-26,16.3666666666667,32.05,-26.8,2,1.97
"682","TOOL_004-M","D18","TOOL_004",2017-07-26,19.4,3.5,-27.3,2.55,0.18
"683","TOOL_004-M","D18","TOOL_004",2017-07-27,19.8,3.58,-27.3,1.9,0.18
"684","TOOL_004-O","D18","TOOL_004",2017-07-26,20.45,30.075,-26.35,1.65,1.47
"685","TOOL_005-M","D18","TOOL_005",2017-07-21,20.9,7.4525,-27.025,3.15,0.3725
"686","TOOL_005-O","D18","TOOL_005",2017-07-21,29.2666666666667,38.9766666666667,-26.3,2.6,1.33
"687","TOOL_006-M","D18","TOOL_006",2017-07-21,17.8,5.73,-26.55,1.2,0.32
"688","TOOL_006-O","D18","TOOL_006",2017-07-21,19.2666666666667,35.86,-25.6666666666667,1.7,1.87333333333333
"689","TOOL_041-M","D18","TOOL_041",2017-07-19,20.7,3.09,-26.1,3,0.15
"690","TOOL_041-O","D18","TOOL_041",2017-07-19,32.6,37.1475,-26.475,0.3,1.1875
"691","TOOL_042-M","D18","TOOL_042",2017-07-19,23.95,4.12,-27.3,3.15,0.17
"692","TOOL_042-M","D18","TOOL_042",2017-07-20,20.6,5.65,-26.6,3.3,0.27
"693","TOOL_042-O","D18","TOOL_042",2017-07-19,24.15,28.235,-25.8,1.85,1.18
"694","TOOL_042-O","D18","TOOL_042",2017-07-20,37.5,40.32,-25.7,2.1,1.07
"695","TOOL_043-M","D18","TOOL_043",2017-07-19,21.6,2.59,-27.5,2.4,0.12
"696","TOOL_043-O","D18","TOOL_043",2017-07-19,36.6333333333333,37.49,-26.0333333333333,3.1,1.19
"697","TOOL_044-M","D18","TOOL_044",2017-07-20,18.5333333333333,3.93666666666667,-26.4666666666667,2.93333333333333,0.2
"698","TOOL_044-O","D18","TOOL_044",2017-07-19,31.9,40.6,-27.2,0.4,1.27
"699","TOOL_044-O","D18","TOOL_044",2017-07-20,20.3,27.785,-26.25,2.2,1.375
"700","TREE_001-M","D05","TREE_001",2015-07-22,18.85,1.5675,-25.975,3.6,0.09
"701","TREE_002-M","D05","TREE_002",2015-07-22,25.8666666666667,6.64333333333333,-26.0333333333333,3.06666666666667,0.293333333333333
"702","TREE_002-O","D05","TREE_002",2015-07-22,26.0333333333333,40.4466666666667,-27.3666666666667,-2.46666666666667,1.58333333333333
"703","TREE_003-M","D05","TREE_003",2015-07-22,16.6333333333333,1.59,-26.5333333333333,2,0.0966666666666667
"704","TREE_006-M","D05","TREE_006",2015-07-22,15.9333333333333,1.28333333333333,-26.6666666666667,2.16666666666667,0.08
"705","TREE_014-M","D05","TREE_014",2015-07-21,15.95,1.24,-26,3.3,0.075
"706","TREE_014-M","D05","TREE_014",2015-07-22,19.9,2.78,-26.9,0.7,0.14
"707","TREE_041-M","D05","TREE_041",2015-07-21,15.1333333333333,1.8,-26.0333333333333,3.83333333333333,0.12
"708","TREE_046-M","D05","TREE_046",2015-07-21,15.125,2.65,-26.275,4.15,0.17
"709","TREE_049-M","D05","TREE_049",2015-07-21,18.6,2.23333333333333,-26.2,3.13333333333333,0.123333333333333
"710","TREE_050-M","D05","TREE_050",2015-07-21,16.3333333333333,1.87666666666667,-26.1333333333333,3.9,0.116666666666667
"711","UKFS_001-M","D06","UKFS_001",2015-08-25,12.5,5.12333333333333,-21.6,2.7,0.413333333333333
"712","UKFS_001-M","D06","UKFS_001",2018-08-13,11.4,4.26333333333333,-22.3333333333333,3.93333333333333,0.38
"713","UKFS_001-O","D06","UKFS_001",2015-08-25,15.1,25.51,-26.9,-0.6,1.69
"714","UKFS_002-M","D06","UKFS_002",2015-08-26,11.0666666666667,4.65666666666667,-21.6666666666667,5.3,0.423333333333333
"715","UKFS_002-M","D06","UKFS_002",2018-08-15,12.3,4.71666666666667,-20.8666666666667,4.73333333333333,0.386666666666667
"716","UKFS_003-M","D06","UKFS_003",2015-08-27,11.7666666666667,3.13666666666667,-22.0333333333333,4.63333333333333,0.266666666666667
"717","UKFS_003-M","D06","UKFS_003",2018-08-14,11.5333333333333,2.69666666666667,-21.6,5.1,0.233333333333333
"718","UKFS_004-M","D06","UKFS_004",2015-08-26,10.8333333333333,2.84,-19.7666666666667,5.76666666666667,0.263333333333333
"719","UKFS_004-M","D06","UKFS_004",2018-08-15,10.775,3.0875,-21.35,4.875,0.2875
"720","UKFS_005-M","D06","UKFS_005",2015-08-27,11.9666666666667,4.40333333333333,-24.1333333333333,3.4,0.363333333333333
"721","UKFS_005-M","D06","UKFS_005",2018-08-14,11.8666666666667,3.46,-24.5333333333333,3.16666666666667,0.286666666666667
"722","UKFS_005-O","D06","UKFS_005",2015-08-27,14,14.98,-26.1,1.1,1.07
"723","UKFS_009-M","D06","UKFS_009",2015-08-26,13.8,1.79333333333333,-20.4666666666667,3.13333333333333,0.13
"724","UKFS_009-M","D06","UKFS_009",2018-08-14,14.0666666666667,2.07666666666667,-20.4,1.26666666666667,0.15
"725","UKFS_031-M","D06","UKFS_031",2015-08-25,11.05,3.2975,-23.7,3.975,0.2975
"726","UKFS_031-M","D06","UKFS_031",2018-08-13,11.1666666666667,3.66333333333333,-23.1,4.13333333333333,0.323333333333333
"727","UKFS_031-O","D06","UKFS_031",2015-08-25,13.8,21.05,-27.3,1.5,1.52
"728","UKFS_032-M","D06","UKFS_032",2015-08-27,11.4333333333333,4.15,-23.8,2.9,0.36
"729","UKFS_032-M","D06","UKFS_032",2018-08-14,11.5,3.52666666666667,-24.8,2.43333333333333,0.3
"730","UKFS_043-M","D06","UKFS_043",2015-08-25,11.775,4.4675,-24.225,3.05,0.38
"731","UKFS_043-M","D06","UKFS_043",2018-08-13,13.35,3.715,-25.5,2.675,0.29
"732","UKFS_043-O","D06","UKFS_043",2015-08-25,15.2,29.17,-26.5,1.3,1.93
"733","UKFS_044-M","D06","UKFS_044",2015-08-25,11.9333333333333,4.66,-28.2,3.96666666666667,0.393333333333333
"734","UKFS_044-M","D06","UKFS_044",2018-08-13,11.9,4.13666666666667,-25,3.86666666666667,0.346666666666667
"735","UKFS_044-O","D06","UKFS_044",2015-08-25,17.2666666666667,20.8633333333333,-26.9666666666667,0.1,1.20666666666667
"736","UNDE_001-M","D05","UNDE_001",2014-07-08,NA,3.71666666666667,-26.8333333333333,5.16666666666667,0.173333333333333
"737","UNDE_001-M","D05","UNDE_001",2019-07-15,17.1333333333333,2.4,-27.2333333333333,2.66666666666667,0.14
"738","UNDE_001-O","D05","UNDE_001",2014-07-08,NA,27.0525,-29.375,-1.05,1.8875
"739","UNDE_001-O","D05","UNDE_001",2019-07-15,21.4666666666667,38.1433333333333,-28.2333333333333,-0.433333333333333,1.95
"740","UNDE_002-O","D05","UNDE_002",2019-07-15,25.9666666666667,47.7133333333333,-27.5,-0.8,1.84333333333333
"741","UNDE_003-M","D05","UNDE_003",2019-07-15,17,1.53,-26.3,1.8,0.09
"742","UNDE_003-O","D05","UNDE_003",2019-07-15,19.5,38.67,-26.15,4.4,1.985
"743","UNDE_006-M","D05","UNDE_006",2014-07-07,NA,2.40333333333333,-26.2666666666667,4.53333333333333,0.17
"744","UNDE_006-M","D05","UNDE_006",2019-07-15,13.9333333333333,2.22666666666667,-25.6666666666667,4.3,0.16
"745","UNDE_007-M","D05","UNDE_007",2014-07-10,NA,3.01666666666667,-27.0666666666667,4.66666666666667,0.21
"746","UNDE_007-O","D05","UNDE_007",2014-07-10,NA,8.22,-27.7,1.8,0.83
"747","UNDE_008-M","D05","UNDE_008",2014-07-07,NA,1.51333333333333,-26.9,3.56666666666667,0.123333333333333
"748","UNDE_008-M","D05","UNDE_008",2019-07-15,16.9,2.79,-25.6333333333333,3.2,0.166666666666667
"749","UNDE_010-M","D05","UNDE_010",2019-07-15,25.1,7.53,-26.9,-0.5,0.3
"750","UNDE_010-O","D05","UNDE_010",2019-07-15,23.1,45.275,-25.7,2.05,2
"751","UNDE_013-M","D05","UNDE_013",2014-07-08,NA,1.37,-26,4.66666666666667,0.12
"752","UNDE_014-M","D05","UNDE_014",2014-07-11,NA,1.51333333333333,-26.1,6.16666666666667,0.15
"753","UNDE_017-M","D05","UNDE_017",2014-07-07,NA,3.645,-26.95,3.475,0.175
"754","UNDE_019-M","D05","UNDE_019",2014-07-08,NA,2.14,-26.7333333333333,3.83333333333333,0.163333333333333
"755","UNDE_027-M","D05","UNDE_027",2014-07-08,NA,1.26333333333333,-25.9,5.1,0.116666666666667
"756","UNDE_032-M","D05","UNDE_032",2014-07-08,NA,2.8425,-26.7,3.725,0.195
"757","UNDE_034-M","D05","UNDE_034",2014-07-15,NA,1.31666666666667,-26.4666666666667,4.56666666666667,0.156666666666667
"758","UNDE_035-M","D05","UNDE_035",2014-07-15,NA,1.90666666666667,-26.2,5.6,0.14
"759","UNDE_035-O","D05","UNDE_035",2014-07-15,NA,18.505,-26.85,1.35,1.005
"760","UNDE_037-M","D05","UNDE_037",2014-07-10,NA,2.99,-26.4333333333333,5.23333333333333,0.176666666666667
"761","UNDE_037-M","D05","UNDE_037",2019-07-17,23.2,3.655,-28,0.4,0.16
"762","UNDE_037-O","D05","UNDE_037",2014-07-10,NA,16.31,-27.4,2.63333333333333,0.9
"763","UNDE_037-O","D05","UNDE_037",2019-07-17,22.0333333333333,39.7166666666667,-27.0333333333333,1.23333333333333,1.8
"764","UNDE_038-M","D05","UNDE_038",2019-07-17,26.6,6.38,-27.7,-1.8,0.24
"765","UNDE_038-O","D05","UNDE_038",2019-07-17,25.8666666666667,39.9,-26.8333333333333,1.9,1.55333333333333
"766","UNDE_043-M","D05","UNDE_043",2014-07-10,NA,2.24333333333333,-27.0333333333333,3.8,0.176666666666667
"767","UNDE_043-M","D05","UNDE_043",2019-07-17,15.8333333333333,2.35333333333333,-27.9,-1.73333333333333,0.143333333333333
"768","UNDE_044-M","D05","UNDE_044",2014-07-18,NA,3.865,-26.2,4.3,0.265
"769","UNDE_044-M","D05","UNDE_044",2019-07-17,17.625,3.3525,-26.35,3.05,0.1825
"770","UNDE_044-O","D05","UNDE_044",2014-07-18,NA,22.92,-27.45,-0.15,1.86
"771","UNDE_044-O","D05","UNDE_044",2019-07-17,16,14.61,-27.4,-0.5,0.92
"772","WOOD_001-M","D09","WOOD_001",2014-08-28,NA,4.21666666666667,-22.8,6.53333333333333,0.443333333333333
"773","WOOD_002-M","D09","WOOD_002",2014-08-28,NA,4.66333333333333,-22.3666666666667,7.3,0.44
"774","WOOD_003-M","D09","WOOD_003",2014-08-25,NA,2.9825,-22.175,7.175,0.3725
"775","WOOD_004-M","D09","WOOD_004",2014-08-28,NA,3.15,-23.2666666666667,7.03333333333333,0.353333333333333
"776","WOOD_005-M","D09","WOOD_005",2014-08-27,NA,2.42333333333333,-22.2,6.56666666666667,0.27
"777","WOOD_022-M","D09","WOOD_022",2014-08-28,NA,6.37333333333333,-24.2333333333333,6.33333333333333,0.6
"778","WOOD_024-M","D09","WOOD_024",2014-08-26,NA,5.105,-21.45,6.9,0.6
"779","WOOD_024-M","D09","WOOD_024",2014-08-27,NA,2.8,-22,7.5,0.52
"780","WOOD_042-M","D09","WOOD_042",2014-08-28,NA,3.375,-24.85,6.6,0.3325
"781","WOOD_043-M","D09","WOOD_043",2014-08-28,NA,2.95333333333333,-22.5333333333333,6.86666666666667,0.36
"782","WOOD_044-M","D09","WOOD_044",2014-08-29,NA,2.42666666666667,-22.9333333333333,6.63333333333333,0.316666666666667
"783","WREF_001-M","D16","WREF_001",2019-06-19,39.2,4.28,-26.625,4.1,0.11
"784","WREF_001-O","D16","WREF_001",2019-06-19,63.25,40.785,-27.5,-1.1,0.67
"785","WREF_003-M","D16","WREF_003",2019-06-20,27.9,2.85,-26.8,4.93333333333333,0.106666666666667
"786","WREF_003-O","D16","WREF_003",2019-06-20,46.6,33.09,-27.8,0.3,0.71
"787","WREF_004-M","D16","WREF_004",2019-06-19,25.2333333333333,3.81,-26.3333333333333,3.96666666666667,0.15
"788","WREF_004-O","D16","WREF_004",2019-06-19,33.8,21.4,-27.5,-0.2,0.63
"789","WREF_005-M","D16","WREF_005",2019-06-19,33.5,2.38,-26.25,4.175,0.07
"790","WREF_007-M","D16","WREF_007",2019-06-20,34.2666666666667,2.8,-27,3.7,0.0833333333333333
"791","WREF_007-O","D16","WREF_007",2019-06-20,41.3,29.26,-28.2,0.2,0.71
"792","WREF_008-M","D16","WREF_008",2019-06-20,25.65,2.7375,-26.325,4.1,0.105
"793","WREF_008-O","D16","WREF_008",2019-06-20,43.8,48.34,-28.2,-1.8,1.1
"794","WREF_070-M","D16","WREF_070",2019-06-18,30.8666666666667,3.94,-27.3333333333333,4.8,0.13
"795","WREF_070-O","D16","WREF_070",2019-06-18,50.1,46.28,-27.8,-0.2,0.92
"796","WREF_071-M","D16","WREF_071",2019-06-17,27.7,3.31666666666667,-26.7333333333333,3.5,0.12
"797","WREF_071-O","D16","WREF_071",2019-06-17,41.95,30.53,-27.1,-0.45,0.725
"798","WREF_072-M","D16","WREF_072",2019-06-18,21.1666666666667,2.62,-26.5,4.43333333333333,0.126666666666667
"799","WREF_072-O","D16","WREF_072",2019-06-18,39.3,30.46,-27.7,-0.75,0.775
"800","WREF_073-M","D16","WREF_073",2019-06-18,30.7666666666667,3.45666666666667,-26.6666666666667,2.66666666666667,0.11
"801","WREF_073-O","D16","WREF_073",2019-06-18,57,41.8,-27,0.2,0.73
