"","verticalPosition","VSWC_ann_mean","VSWC_ann_var","VSWC_max","VSWC_min","VSWC_median","VSWC_range","VSIC_ann_mean","VSIC_ann_var","VSIC_max","VSIC_min","VSIC_median","VSIC_range","days","siteID","horizon"
"12","508",0.194024981149855,0.0202605128783207,0.266544444444444,0.148509463568105,0.19367357834315,0.11803498087634,1666.12102197795,179.956022482468,2689.42607986682,1476.199378259,1617.7406105235,1213.22670160783,342.5,"CPER","NA"
"13","502",0.193077422342486,0.0655483317444781,0.310502617821473,0.0869135416666667,0.207184109042553,0.223589076154806,1021.4577092499,173.696380351679,1539.53722247567,714.80714893617,1115.94371387579,824.730073539499,335,"DEJU","M"
"14","503",0.0961360355245453,0.0400875749869562,0.257828645833333,0,0.1132978125,0.257828645833333,1009.22520697459,159.558161514184,1272.10291428571,487.895,1062.53196041667,784.207914285714,300,"DEJU","NA"
"15","504",0.121588339414711,0.0617350417513296,0.297548787548727,0.007425,0.119512825217997,0.290123787548727,997.090379031256,179.64440787093,1385.21005882353,408.3495,989.910127264513,976.860558823529,256.5,"DEJU","NA"
"16","505",0.11990363843961,0.0800828691282576,0.342919919217687,0.00235,0.103120550986842,0.340569919217687,1055.16421002267,194.072290436188,1840.90900347222,437.50471875,1069.62321959698,1403.40428472222,262.5,"DEJU","NA"
"17","506",0.195309320285969,0.121525221142764,0.399428947368421,0.0443,0.16137356678487,0.355128947368421,1150.71219871264,160.98596668722,1592.598,742.768,1193.04242226678,849.83,266,"DEJU","NA"
"18","501",0.169638521266991,0.0405251456852281,0.24439792532779,0.0681140923659674,0.171713098516949,0.176283832961823,1191.08458979795,52.9847492416981,1497.85306189694,1086.472921875,1187.53312708333,411.380140021944,345.5,"GRSM","O"
"19","502",0.176930335563186,0.0282198780379062,0.231246727924697,0.108597916666667,0.175984664992011,0.122648811258031,1214.22313331319,32.5846451087334,1355.97074668962,1139.62627074468,1214.60843343358,216.344475944938,345.5,"GRSM","M"
"20","503",0.194233813741264,0.0240073540948616,0.254177984913793,0.126904513888889,0.188000347222222,0.127273471024904,1218.31193729512,49.3348303291581,1305.61528125,1095.73554253472,1224.22023307292,209.879738715278,345.5,"GRSM","NA"
"21","504",0.0713716127867373,0.0284408904838051,0.164957291666667,0.0327072916666667,0.0731207589285714,0.13225,1436.06857277782,153.806782183236,1754.8029375,1081.42889583333,1453.01159375,673.374041666667,340.5,"GRSM","NA"
"22","505",0.142483646372376,0.0522346132062642,0.278992329545455,0.0661416666666667,0.144247033514493,0.212850662878788,1174.52174843114,115.455769711641,1398.61415625,829.752232142857,1215.06699612145,568.861924107143,345.5,"GRSM","NA"
"23","506",0.091309681927017,0.033267558894792,0.145173958333333,0.0470229166666667,0.0974036458333333,0.0981510416666667,1426.22772336791,77.0636844867496,1610.36320687984,1260.28160615171,1434.672015625,350.081600728134,345.5,"GRSM","NA"
"24","507",0.0508692065870285,0.00674718739654577,0.0773104166666667,0.0355604166666667,0.0519604166666667,0.04175,1194.56503326833,54.5441267397426,1285.96132291667,1059.58080208333,1203.59482291667,226.380520833333,345,"GRSM","NA"
"25","508",0.0171059357554818,0.0184867196458248,0.266216666666667,0.0119291666666667,0.0163041666666667,0.2542875,797.804802740571,91.2660502563436,1434.30758333333,676.646880952381,768.9383125,757.660702380952,299,"GRSM","NA"
"26","501",0.145055152743657,0.0893245586291342,0.396721052631579,0.00661666666666667,0.1096,0.390104385964912,1627.32145090467,251.940477493351,2387.847675,1190.753,1577.01795152311,1197.094675,284,"WOOD","O"
"27","502",0.166668553968964,0.0876132452441342,0.3495625,0.0168,0.12906875,0.3327625,1649.48950335783,275.333650585549,3598.07053896104,894.53,1632.51553125,2703.54053896104,302,"WOOD","M"
"28","503",0.110305851760719,0.0366303735297944,0.183110416666667,0.01695,0.113333333333333,0.166160416666667,1634.13275989327,219.961207644924,2310.0071125,868.726166666667,1611.41264872788,1441.28094583333,286.5,"WOOD","NA"
"29","504",0.0805943754827432,0.0465961560687621,0.218725112612613,0.00055,0.0706430989583333,0.218175112612613,1267.01454917594,187.869929386571,1876.86571428571,348.7865,1262.74459988547,1528.07921428571,294.5,"WOOD","NA"
"30","505",0.0962809531865714,0.0307329533280501,0.167235763888889,0.0104166666666667,0.0959995476598174,0.156819097222222,1286.94776713829,163.294827410255,1724.22798268398,557.8605,1313.4898410859,1166.36748268398,298.5,"WOOD","NA"
"31","506",0.107297854035163,0.0492813984971835,0.205909722222222,0.0345828125,0.0907588020833333,0.171326909722222,1434.34775720842,112.542963860873,1661.2883359375,1172.75134841785,1446.98001916389,488.536987519654,349,"WOOD","NA"
"32","507",0.0878063283950175,0.0311374686328888,0.149549652777778,0.0471310704110704,0.0744490120646483,0.102418582366707,1639.023840853,127.426940993636,1888.21869103721,1395.86901303657,1643.25339632263,492.349678000644,349,"WOOD","NA"
"33","508",0.114218819674068,0.0461334724069691,0.200347692457665,0.0617599126514511,0.0850534854529532,0.138587779806214,1385.16710301365,77.9271444947917,1555.55351045631,1213.77409417604,1397.34420833333,341.779416280273,349,"WOOD","NA"
"34","501",0.130740082060459,0.0541807744663867,0.216439368872549,0.0356375,0.133259270833333,0.180801868872549,1274.42232038671,81.1573826659971,1453.18720138889,1137.60352531028,1260.30345425347,315.583676078605,342.5,"JERC","O"
"35","502",0.0991051259342423,0.0435979263428811,0.179942289361702,0.0225323643410853,0.1097109375,0.157409925020617,1245.50535008843,108.255250075628,1473.26698096348,1018.63919812956,1237.24847569444,454.627782833919,342.5,"JERC","M"
"36","503",0.109625550397124,0.0466320898636684,0.205659047619048,0.0309225694444444,0.115483506944444,0.174736478174603,1283.85248776164,86.6581868880381,1592.69899411232,1096.87252759197,1274.895775,495.826466520346,342.5,"JERC","NA"
"37","504",0.104616058025258,0.0429625451167471,0.192104282215784,0.0388524305555556,0.102460633680556,0.153251851660228,1239.03209943448,69.1573064362341,1444.74284604851,1102.65931008107,1248.2102000591,342.083535967446,342.5,"JERC","NA"
"38","505",0.0640697116698636,0.025273062235753,0.115306510416667,0.0282475694444444,0.0668990141369048,0.0870589409722222,1149.58453456674,46.9590957835959,1269.99028125,1030.5052077152,1145.66279187207,239.485073534799,342.5,"JERC","NA"
"39","506",0.0623592693599083,0.0214827089322005,0.108302304388422,0.0312732638888889,0.063294537399773,0.0770290404995331,1264.55345259915,56.1278464952402,1590.75228853524,1149.13118624962,1259.83950530723,441.621102285616,342,"JERC","NA"
"40","507",0.0690561697432544,0.0297519777182814,0.1346046875,0.0299618055555556,0.0765975977585079,0.104642881944444,1166.59042420618,49.7284167101497,1286.39274475154,1087.51925396127,1168.66789900362,198.873490790273,342.5,"JERC","NA"
"41","508",0.0928636409916268,0.0498755289749658,0.237384161793372,0.0235192653508772,0.111698949579832,0.213864896442495,1092.29947871282,111.694813072005,2058.27644874031,1003.93607160328,1058.85560889292,1054.34037713703,342.5,"JERC","NA"
"42","501",0.208935127329976,0.0600489321067101,0.305905686936937,0.0690022073970037,0.233281530987395,0.236903479539933,1331.32776542859,82.038165318232,1679.95389792863,1176.09014264849,1322.09838472514,503.863755280137,349,"MLBS","O"
"43","502",0.179438684620228,0.0374415464150227,0.289502993782879,0.111601458333333,0.185888020833333,0.177901535449546,1172.816191446,61.3237404876648,1774.51415560772,1066.36235052083,1167.53765845404,708.151805086884,349,"MLBS","M"
"44","503",0.132135061653315,0.041443979874114,0.297728624295113,0.0685099038461539,0.133601973064854,0.229218720448959,1157.43070957443,154.399005682614,2062.55177529412,962.792411560191,1104.74059203586,1099.75936373393,349,"MLBS","NA"
"45","504",0.132850302751407,0.0501550820199446,0.33444921875,0.0512823401162791,0.125108726498984,0.283166878633721,1107.3162451047,162.970232573786,2091.16098397381,845.720597098257,1078.49705868554,1245.44038687556,349,"MLBS","NA"
"46","505",0.141436587179204,0.0603549473438529,0.366073860047998,0.0460718487394958,0.13624317485119,0.320002011308502,1086.89092541526,118.655948958443,1570.23069854651,898.34643442029,1066.52941386125,671.884264126222,349,"MLBS","NA"
"47","506",0.219450991245958,0.0898823150573533,0.360018256578947,0.0367964409722222,0.231773025444042,0.323221815606725,1173.87902433634,148.914698473487,1832.21310485495,985.925510231433,1140.36672730131,846.287594623512,349,"MLBS","NA"
"48","507",0.252124790226613,0.120007082948411,0.372413020833333,0.0412173076923077,0.304396468288656,0.331195713141026,1179.29878717415,131.599808518162,2034.44752536232,965.66096031746,1170.38498571047,1068.78656504486,349,"MLBS","NA"
"49","508",0.295982445347135,0.0576593629665446,0.343976116071429,0.1207984375,0.318046101400067,0.223177678571429,1113.47817562763,122.523764320869,1692.85107291667,853.551649803322,1140.60313664465,839.299423113345,349,"MLBS","NA"
"50","501",0.0605316373893564,0.0505121321715645,0.252175694444444,0.0053,0.0476825731497418,0.246875694444444,1133.80206060506,372.787372044828,3241.29801136364,262.71025,1130.30592834341,2978.58776136364,303,"TOOL","O"
"51","503",0.178821791366077,0.100807720168617,0.374253741496599,0.0270204545454545,0.161352337962963,0.347233286951144,1348.68442525922,125.938289960388,1582.94243345274,899.278964285714,1386.49488399831,683.663469167028,276,"TOOL","NA"
"52","504",0.130266397859126,0.0918623722182899,0.326533333333333,0.0262,0.0832299591836735,0.300333333333333,1253.59211814754,109.450808961669,1681.74910416667,1042.45763636364,1227.73716666667,639.29146780303,274,"TOOL","NA"
"53","506",0.210554685405041,0.134513685575694,0.381751041666667,0.0529208333333333,0.196888888888889,0.328830208333333,1313.25032046207,116.150946787719,1505.80346875,1040.35712962963,1287.74078846154,465.446339120371,307,"TOOL","NA"
"54","501",0.176315811752907,0.0693496464385819,0.364487467105263,0.0322071875,0.174967708333333,0.332280279605263,1896.00251802182,308.469237168031,2894.49799861111,1249.23152552083,1834.44716395168,1645.26647309028,339,"KONA","O"
"55","502",0.234497355079578,0.0618589754948995,0.367902856714628,0.101576105442177,0.248224692730126,0.266326751272451,1498.7821641093,85.5184318960179,1808.35521041667,1375.63539375,1477.47502227386,432.719816666667,340,"KONA","M"
"56","503",0.266227644696617,0.056846215085204,0.375305104166667,0.14911,0.28318541968599,0.226195104166667,1432.39159252376,34.3703724197615,1559.87775707547,1333.84786875,1433.04511407753,226.029888325472,340.5,"KONA","NA"
"57","504",0.176067996272928,0.0739702844775981,0.366569791666667,0.0303909722222222,0.197111273734177,0.336178819444444,1356.57554840046,53.5601457248767,1581.917890625,1275.41955208333,1341.56150440416,306.498338541666,334,"KONA","NA"
"58","505",0.283046306216644,0.0731670198484964,0.389904166666667,0.122855416666667,0.30211699960712,0.26704875,1391.81737956128,75.0593595555451,1601.44983189655,1255.46021848739,1366.34981017044,345.989613409157,334,"KONA","NA"
"59","506",0.311938145807102,0.0582807118176127,0.376762146892655,0.166074025974026,0.326570223367698,0.210688120918629,1428.81344358553,59.8578382159821,1645.83941201717,1309.70121818182,1407.72456733474,336.138193835349,334,"KONA","NA"
"60","507",0.294923513631721,0.034722829793129,0.343203645833333,0.205922916666667,0.299284282309322,0.137280729166667,1418.27702467192,52.0698231062129,1516.87632773109,1358.63948958333,1396.27659228254,158.236838147759,334,"KONA","NA"
"61","508",0.227831480593108,0.0172986264423143,0.274276215277778,0.157604513888889,0.229795077764376,0.116671701388889,1405.06257227164,75.7866850064868,1911.6560073605,1294.41077588378,1386.3916043512,617.245231476715,342,"KONA","NA"
"62","501",0.180622811365979,0.0807483365792562,0.365806163194444,0.0464079861111111,0.165680380703846,0.319398177083333,2241.33245200863,472.645558992269,3499.58842123227,1524.24210625,2069.91847389319,1975.34631498227,339,"STER","O"
"63","502",0.251536402347111,0.0516432175572562,0.372676041666667,0.1415,0.265061764705882,0.231176041666667,1619.51122398509,133.072742849961,2050.86398369565,1342.703,1574.4161,708.160983695652,321,"STER","M"
"64","503",0.227033435619654,0.0611974712760565,0.337975,0.103333333333333,0.234124791666667,0.234641666666667,1533.3848459128,52.0375021091138,1946.406,1394.5015,1524.04299791667,551.9045,326,"STER","NA"
"65","504",0.0999587862100073,0.0387059991467955,0.1817484375,0.0365141666666667,0.0982375,0.145234270833333,1488.26523666254,52.6867663948195,1587.09597083333,1337.91965463362,1487.66998177083,249.176316199713,346,"STER","NA"
"66","505",0.106108243337825,0.03024003111195,0.167551388888889,0.0561497916666667,0.10566984375,0.111401597222222,1744.30964883222,102.461682309009,1904.46053958333,1460.93272175732,1772.95816666667,443.527817826011,348,"STER","NA"
"67","506",0.117774788558058,0.0143559561433346,0.178565241666667,0.0843925347222222,0.116936805555556,0.0941727069444444,2443.91605148966,431.99234891747,3088.25806145833,1810.047925,2693.1010015625,1278.21013645833,348,"STER","NA"
"68","507",0.178745486122662,0.0347898626883707,0.26302641590389,0.116871838061466,0.168905696341036,0.146154577842424,2641.9216780543,757.970292179705,3978.96638027108,1529.20889811256,3004.08781608496,2449.75748215852,348,"STER","NA"
"69","508",0.145773077902276,0.0249165481956687,0.190674979166667,0.0924467555147059,0.147720981240981,0.0982282236519608,2144.68041580696,363.685692935351,2701.53716875,1610.2395998245,2323.71841492616,1091.2975689255,348,"STER","NA"
"70","501",0.100029711467199,0.0452705474108011,0.211565727459016,0.01724265625,0.1012053125,0.194323071209016,1008.82826644615,112.244262057844,1154.96038541667,699.053544597716,1048.91438125,455.90684081895,348.5,"OSBS","O"
"71","502",0.102359601756218,0.0392420542298923,0.192485328014184,0.0257608198221757,0.108574166666667,0.166724508192009,945.045898099325,101.510305999842,1216.82700287162,678.385436919181,970.36135625,538.441565952441,348.5,"OSBS","M"
"72","503",0.0880333737812016,0.0358882972900122,0.166136537447257,0.0230730257417103,0.0976597135416667,0.143063511705547,885.026652822647,86.8893530738953,1006.3081484375,658.796644168008,910.0657734375,347.511504269492,348.5,"OSBS","NA"
"73","504",0.137015507199448,0.059163190781273,0.221090625,0.0321434755927476,0.162507578125,0.188947149407252,883.378475104678,75.6193452611826,1007.9820021164,693.344921450272,908.644298321979,314.63708066613,348.5,"OSBS","NA"
"74","505",0.115957323967446,0.0487225471108306,0.185676982743205,0.0298908919543236,0.135446052631579,0.155786090788881,848.557587873679,70.5047591172562,978.02528265056,702.818915744536,862.820241682489,275.206366906025,348.5,"OSBS","NA"
"75","506",0.108555674449783,0.0444661432190634,0.178152152317881,0.0258038201708508,0.127061180555556,0.15234833214703,769.139494147021,58.5036756687005,886.8233625,651.643325150027,779.300836045811,235.180037349973,348.5,"OSBS","NA"
"76","507",0.142124929233736,0.0661503262005126,0.235104851190476,0.0374039977477477,0.164789791666667,0.197700853442728,799.677502965442,70.4254089105182,972.27724957188,665.646007090336,792.195617826548,306.631242481544,315.5,"OSBS","NA"
"77","508",0.108706498739645,0.0443150077794581,0.233357467105263,0.0279787316849817,0.121576028462441,0.205378735420281,750.168352408527,63.352784725624,894.166950520833,607.558535784314,751.280541112093,286.60841473652,348,"OSBS","NA"
"78","501",0.217513244679744,0.0970941977881628,0.379994262295082,0.0551191489361702,0.22427625,0.324875113358912,1621.86949649945,216.02589096228,2626.83619148936,1455.78266666667,1535.30049305556,1171.05352482269,331,"LENO","O"
"79","502",0.2179905194247,0.0797785760616282,0.37812311827957,0.091771875,0.215438541666667,0.28635124327957,1415.34163501095,52.6782031705335,1595.43310502283,1307.00625,1406.89871945701,288.426855022831,331,"LENO","M"
"80","503",0.26582402007798,0.0694992744811416,0.388713368983957,0.154720833333333,0.269107638888889,0.233992535650624,1486.79918750971,71.398311669356,1703.80697083333,1412.27911111111,1465.91334722222,291.527859722222,331,"LENO","NA"
"81","504",0.300486895004492,0.0657096542641472,0.386079679144385,0.171979166666667,0.320227777777778,0.214100512477718,1591.24444604034,217.197197870385,3175.46048913043,1400.20665972222,1535.18442608696,1775.25382940821,331,"LENO","NA"
"82","505",0.288245251302236,0.0575005779142538,0.375455555555556,0.1910625,0.296793055555556,0.184393055555556,1491.9405888018,90.6964266735276,1664.16994791667,1391.63279166667,1449.02241489362,272.53715625,331,"LENO","NA"
"83","506",0.264487486837863,0.0639766847514907,0.378132638888889,0.149849253731343,0.262190972222222,0.228283385157546,1504.03626328012,118.777817018138,1723.98795833333,1368.38158914729,1460.22059027778,355.606369186047,331,"LENO","NA"
"84","507",0.289625700038815,0.0610150857338843,0.36644375,0.187465625,0.2974125,0.178978125,1573.33672655542,145.207554820591,1899.85172340426,1425.11592708333,1494.06622916667,474.735796320922,331,"LENO","NA"
"85","508",0.288381668570044,0.0722107755808649,0.386588541666667,0.178973958333333,0.288533333333333,0.207614583333333,1665.80556513225,301.209543147659,3359.01672527473,1307.38739583333,1522.34042748092,2051.62932944139,331,"LENO","NA"
"86","501",0.233543869539843,0.0653273351770685,0.327743125,0.0995925,0.247196167996454,0.228150625,1678.57567918024,213.14252213868,2428.81912916667,1474.95490160256,1576.32472083333,953.864227564103,343.5,"UKFS","O"
"87","502",0.251491744372441,0.0501842830459051,0.334450960365854,0.0989583333333333,0.273834791666667,0.23549262703252,1447.03569382352,56.911390854125,1809.24593137692,1340.51806638418,1443.30228793705,468.72786499274,349.5,"UKFS","M"
"88","503",0.257735581975426,0.0483692217497661,0.350569911504425,0.169051458333333,0.274321639492754,0.181518453171091,1493.93091674201,94.0501258705562,2423.94626428571,1403.71706458333,1473.10999922821,1020.22919970238,331.5,"UKFS","NA"
"89","504",0.252331182983422,0.0576670278037902,0.3441703125,0.152921875,0.26865078125,0.1912484375,1461.73557337749,64.9656730456005,1774.29938172993,1385.87261053484,1435.53647027418,388.426771195091,348,"UKFS","NA"
"90","505",0.259531789561987,0.0488734708528577,0.329794593867671,0.1609346875,0.276946614583333,0.168859906367671,1561.82298976268,139.988331882833,2268.91384322034,1351.01248697246,1504.96987248445,917.901356247878,349,"UKFS","NA"
"91","506",0.288730632544763,0.0401227274777619,0.348320833333333,0.206728958333333,0.294962890625,0.141591875,1847.12407677816,145.750459881834,2529.56372553932,1513.21848132184,1857.07527515225,1016.34524421748,346.5,"UKFS","NA"
"92","507",0.22345966720447,0.0648113961546015,0.348101388888889,0.0930585774058577,0.24742734375,0.255042811483031,1885.07341408836,362.834151786744,3224.06086432161,1426.90272277228,1759.86566404074,1797.15814154933,334,"UKFS","NA"
"93","508",0.263411709295378,0.0323073349664328,0.324549402101466,0.155247218245228,0.273117048611111,0.169302183856239,1696.8476126489,91.2318035019046,2087.41774412794,1519.5810809457,1694.83565590566,567.836663182234,349.5,"UKFS","NA"
"94","501",0.205542150274565,0.100053016302799,0.377865364583333,0.047421875,0.187989270833333,0.330443489583333,1194.59534255838,97.05771365861,1662.48028730823,952.985708865248,1188.15182415534,709.49457844298,303,"DSNY","O"
"95","502",0.203223120300601,0.102058102216673,0.376482916666667,0.00851833333333333,0.186208037622388,0.367964583333333,1082.98018145702,95.8422168647146,1243.88482003199,836.296646888186,1066.76423958333,407.588173143806,300.5,"DSNY","M"
"96","503",0.169987855111446,0.118057611544583,0.349159217877095,0.0177025,0.128934791666667,0.331456717877095,1070.39455713867,141.279812786474,1249.56346111111,669.611367256637,1065.11687663288,579.952093854474,334,"DSNY","NA"
"97","504",0.184834190908097,0.0979582453695996,0.306590950226244,0.0337316666666667,0.18400539893617,0.272859283559578,1099.00998285948,56.7936762821683,1179.46717837838,992.228969827586,1102.07319841102,187.238208550792,334,"DSNY","NA"
"98","505",0.23237223550119,0.0813196572008981,0.327728078817734,0.0885370833333333,0.2696,0.239190995484401,1168.82289622237,34.7411815047421,1517.98322362869,1103.95412916667,1172.21571875,414.029094462025,334,"DSNY","NA"
"99","506",0.273147612979912,0.00622564011306581,0.284997916666667,0.249129487179487,0.27461342594724,0.0358684294871795,1134.19117857892,69.0681792046596,1682.47559111111,1080.5263625,1123.42052708333,601.949228611111,334,"DSNY","NA"
"100","507",0.300086735115311,0.00291343614761882,0.310508333333333,0.289021465968586,0.299877834302326,0.0214868673647469,1167.80587645235,12.2135634308533,1194.16403157895,1148.60296666667,1163.93704504045,45.5610649122807,334,"DSNY","NA"
"101","508",0.321666285256684,0.00256356468473243,0.331404166666667,0.310771328671329,0.321437663908188,0.020632837995338,1182.77067011772,10.9503862621852,1209.38163157895,1163.8408625,1180.72326584789,45.5407690789475,334,"DSNY","NA"
"102","501",0.296034302888684,0.0406588282740081,0.370645767195767,0.111633072916667,0.301489800347222,0.259012694279101,1537.22732044322,106.557731735099,1803.77336041667,1314.7250923682,1523.50601042299,489.048268048469,317,"SCBI","O"
"103","502",0.258692113860197,0.0438422955677133,0.373531597222222,0.121683680555556,0.25935192917864,0.251847916666667,1374.11647498264,87.5130692476805,1893.66390146199,1263.18428694737,1359.24045983212,630.47961451462,305,"SCBI","M"
"104","503",0.225951890009951,0.0356529250972343,0.323385069444444,0.135129977984344,0.223845520833333,0.1882550914601,1432.43845249675,79.1637578773393,1804.56351439394,1233.64961954114,1429.0972382174,570.9138948528,330.5,"SCBI","NA"
"105","504",0.250108426513619,0.0421210021050261,0.370131944444444,0.16351234375,0.24567153125,0.206619600694444,1572.18067744238,296.827176043064,3988.25949361511,1283.44750347222,1526.58990320618,2704.81199014289,330.5,"SCBI","NA"
"106","505",0.277247282638243,0.046150925861425,0.381282291666667,0.164900605842912,0.28473671875,0.216381685823755,1624.74635996161,390.886421904208,3807.10838627451,1345.54911967292,1499.36109957627,2461.55926660159,300.5,"SCBI","NA"
"107","506",0.309292040339481,0.0333787792813269,0.374049324324324,0.239553125,0.300357776162791,0.134496199324324,1651.83693874515,347.417564474562,3645.96693370166,955.624411458333,1534.63188580247,2690.34252224332,322,"SCBI","NA"
"108","507",0.322955462609318,0.0392445256304002,0.390684183673469,0.210179947916667,0.33103930372807,0.180504235756803,1767.8639562443,248.045970083169,3062.26563455497,1369.14152317177,1659.28645208862,1693.12411138321,291,"SCBI","NA"
"109","508",0.342327514161963,0.0267018196928306,0.394279166666667,0.249866666666667,0.346802083333333,0.1444125,1978.12683911126,330.423273685292,3080.00202521008,1562.35523611111,1884.92407908153,1517.64678909897,322,"SCBI","NA"
"110","501",0.11795896738734,0.0656812597056979,0.256896706081081,0.0291963541666667,0.101999221184653,0.227700351914414,2011.76581304921,445.393452364883,3106.56384010417,1383.1727286798,1868.23297135417,1723.39111142436,349,"ONAQ","O"
"111","502",0.166345691780258,0.0504525966318246,0.273875479166667,0.05043203125,0.16051939525463,0.223443447916667,2199.00905142642,277.446985048165,2791.21703645833,1576.38655855175,2220.98204622883,1214.83047790659,349,"ONAQ","M"
"112","503",0.166384975486879,0.046062687099642,0.25366375,0.0660600408548083,0.167769680669399,0.187603709145192,2265.55953759339,271.459885207635,2943.00074608452,1740.74966875,2318.52538046025,1202.25107733452,349,"ONAQ","NA"
"113","504",0.178009431316609,0.0384788401262721,0.247571041666667,0.0652815104166667,0.179827473958333,0.18228953125,2415.38783702603,222.627125127602,3147.58448326715,2076.37951041667,2380.01416784438,1071.20497285048,349,"ONAQ","NA"
"114","505",0.187149993686977,0.0310962343655789,0.254907604166667,0.112348766163793,0.190299371245839,0.142558838002874,1717.74495474441,75.6594079832222,2138.76803418541,1591.70074332751,1714.62677054634,547.067290857903,349,"ONAQ","NA"
"115","506",0.128922615410574,0.0254171290898551,0.221249652777778,0.0734728622631848,0.129368923611111,0.147776790514593,1678.13677817763,111.638353464962,2424.16308374493,1396.70651503011,1702.19727171562,1027.45656871483,349,"ONAQ","NA"
"116","507",0.17006616592514,0.0387806038728398,0.250317708333333,0.078878125,0.17850284841954,0.171439583333333,1486.87531936401,56.8427719309223,2133.82594312057,1361.85760416667,1485.84291145833,771.968338953901,348.5,"ONAQ","NA"
"117","508",0.188783245521181,0.0383738094993788,0.26908985745614,0.0675020833333333,0.196795138888889,0.201587774122807,1402.50342297401,42.0294969726332,1533.44558956345,1263.2742752193,1415.05602853749,270.171314344152,348,"ONAQ","NA"
"118","501",0.124759881012683,0.0368686472540362,0.209294471153846,0.0666967948717949,0.131941517857143,0.142597676282051,1132.54000530122,99.9847069115703,1736.38031262626,990.353465277778,1096.70611565778,746.026847348485,311.5,"BART","O"
"119","502",0.130760225090989,0.0642326290696582,0.285011113886114,0.0477217757936508,0.130068229166667,0.237289338092463,1156.57872747878,136.533143401245,2159.8449816343,977.356005208333,1140.34258506944,1182.48897642597,310.5,"BART","M"
"120","503",0.173193448589243,0.0439119692549022,0.290213888888889,0.0922229166666667,0.158448871527778,0.197990972222222,1113.60499153986,36.3319756742794,1241.98386319631,999.138557894737,1109.91694097222,242.845305301575,311,"BART","NA"
"121","504",0.199903341064192,0.0577828470400857,0.355492708333333,0.101361882648601,0.198228479770531,0.254130825684732,1223.8633270542,331.286952671684,2666.03823,896.615387839147,1063.50963163565,1769.42284216085,311.5,"BART","NA"
"122","505",0.20251755650798,0.019505801655795,0.240229861111111,0.139291145833333,0.206240023474178,0.100938715277778,1158.99122599611,201.687238101488,2218.23526219512,884.643109375,1081.25728657222,1333.59215282012,270,"BART","NA"
"123","506",0.226582565045651,0.0157242151395511,0.290664705882353,0.150163020833333,0.226838304093567,0.14050168504902,1148.95732328428,189.498479403499,3609.55292173913,1010.29266666667,1128.33340057292,2599.26025507246,268,"BART","NA"
"124","507",0.245627704784287,0.00946130946405625,0.272534306569343,0.1773375,0.246085350318471,0.0951968065693431,1843.9936294299,781.732412125418,3854.55350310559,716.5101625,1626.49162745098,3138.04334060559,269,"BART","NA"
"125","508",0.264762227979186,0.00842017935363528,0.2873,0.237665573770492,0.265898958333333,0.0496344262295082,1242.03397216242,287.278760698451,3070.26433714286,1079.86581132075,1152.771296875,1990.3985258221,269,"BART","NA"
"126","501",0.0983769536064126,0.0339741112531225,0.178015451027951,0.0380956805139721,0.0960293783295282,0.139919770513979,1084.62233920619,66.1856476289581,1243.30620616776,926.392909547641,1088.70201536458,316.913296620122,347.5,"TALL","O"
"127","502",0.0707165086721813,0.0222093711673197,0.124388958333333,0.0123753720238095,0.074120436698718,0.112013586309524,870.435251629318,75.2695043496464,1027.9497805383,694.239622023809,878.618392480159,333.710158514493,347.5,"TALL","M"
"128","503",0.0880291634106717,0.0284016811788541,0.16115369047619,0.0181783482142857,0.089653438688529,0.142975342261905,1033.40096820273,42.943437466749,1120.08097219317,924.589017080745,1039.94161517023,195.491955112421,347.5,"TALL","NA"
"129","504",0.0939242366740018,0.0210365469943778,0.159850921658986,0.0557791666666667,0.0915711247514894,0.10407175499232,1077.85902760377,92.1416508594354,1321.92226066761,883.726821134868,1093.46971532312,438.195439532743,347.5,"TALL","NA"
"130","505",0.0850554155669375,0.0181151829483476,0.14111640625,0.0528549224213287,0.0842115972222222,0.0882614838286713,1141.99893768787,62.4880729594183,1625.15100979277,1023.50802568922,1145.23920208075,601.642984103544,347.5,"TALL","NA"
"131","506",0.0832592679521812,0.0156168949983539,0.15241703125,0.0496234375,0.0822911284722222,0.10279359375,1124.92705225231,40.5149268802893,1199.02913278708,1005.22107837924,1129.41614809028,193.808054407834,347.5,"TALL","NA"
"132","507",0.176708259312818,0.0422157462107303,0.351328282828283,0.0811254044769504,0.168279574519299,0.270202878351332,1157.92738432805,31.5521934148414,1247.3467110119,1078.88977517361,1157.91673645594,168.456935838294,347.5,"TALL","NA"
"133","508",0.209325838185322,0.0305273273957907,0.33593125,0.142697960992908,0.202370231235225,0.193233289007092,1195.2277978841,33.0574957739679,1253.7998751935,1122.9411740359,1202.03830795634,130.858701157594,347.5,"TALL","NA"
"134","501",0.0569525856608778,0.0262089272734497,0.12934375,0.0259565104166667,0.0528762495641562,0.103387239583333,1875.43018238006,397.063696519986,2669.95275625,1032.75354415969,1906.5863400802,1637.19921209031,346.5,"SRER","O"
"135","502",0.0687501070070653,0.0275902070075789,0.14390625,0.0353513020833333,0.0598140625,0.108554947916667,1563.13377470704,176.560891515259,1875.89361979167,1228.89010520833,1564.23302395833,647.003514583333,346.5,"SRER","M"
