plotID,horizon,sandTotal,siltTotal,clayTotal,bulkDensThirdBar,bulkDensOvenDry,waterRetentionThirdBar,caco3Conc,gypsumConc,phCacl2,phH2o,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,so4Satx,alKcl,feKcl,mnKcl,alSatCecd33,carbonTot,nitrogenTot,ctonRatio,estimatedOC,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate
SRER_007,M,79.1,15.1,5.8,NaN,NaN,NaN,NaN,NaN,6.199999999999999,6.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2,0.65,5,3.5,0.02,0.065,153.65,53,0.01
SRER_008,M,67.03333333333333,14.666666666666668,18.299999999999997,NaN,NaN,NaN,NaN,NaN,6.3999999999999995,7.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3,0.7666666666666667,9.333333333333334,7,0.05,0.04,181.93333333333334,3.033333333333333,0.013333333333333334
SRER_013,M,80.1,12.85,7.050000000000001,NaN,NaN,NaN,0,NaN,6.85,7.449999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8000000000000003,0.65,6,4,0.02,0.03,214,53.900000000000006,0.005
SRER_014,M,80.5,13.600000000000001,5.9,NaN,NaN,NaN,NaN,NaN,5.7,6.550000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25,0.5,6.5,3,0.02,0.04,160.05,49.3,0
SRER_016,M,78.26666666666667,14.266666666666666,7.466666666666667,NaN,NaN,NaN,26.666666666666668,NaN,7.4,7.933333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,0.5,10.333333333333334,4.666666666666667,0.043333333333333335,0.043333333333333335,161.63333333333333,63.2,0.01
SRER_018,M,68.4,24.25,7.35,NaN,NaN,NaN,0,NaN,7.1,7.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6999999999999997,0.45,8,3.5,0.02,0.025,232.35,118,0.005
SRER_023,M,86.19999999999999,8,5.800000000000001,NaN,NaN,NaN,NaN,NaN,5.1,5.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,NaN,11.6,6,1.9,0.4,5,2,0.015,0.02,117.05000000000001,6.05,0
SRER_024,M,77.43333333333334,12.666666666666666,9.9,NaN,NaN,NaN,NaN,NaN,5.966666666666667,6.833333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0.5666666666666667,7,3.6666666666666665,0.03333333333333333,0.04666666666666667,231.36666666666667,34.03333333333333,0.006666666666666667
SRER_026,M,87.15,7.15,5.7,NaN,NaN,NaN,NaN,NaN,5.65,6.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,10.7,NaN,4.85,0.45,11,4.5,0.015,0.08499999999999999,166.85000000000002,53.3,0
SRER_043,M,72.3,20.6,7.1000000000000005,NaN,NaN,NaN,160,NaN,7.8,8.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.25,0.45,6,3,0.04,0.015,138.6,166.8,0.01
STEI_005,M,74.60000000000001,20.2,5.2,NaN,NaN,NaN,NaN,0,5.166666666666667,5.5,NaN,0,17.3,0.9,0,2.68,0,59,0.3,1.2,5.6,0,0,22.3,0,5.2,0.5,NaN,NaN,NaN,NaN,16.133333333333333,1.2333333333333334,13,16.333333333333332,0.36333333333333334,0.36,162.23333333333335,429.90000000000003,0.08666666666666667
STEI_006,M,75.625,18.55,5.825,NaN,NaN,NaN,NaN,0,4.275,4.625,NaN,0,3.2,0.44999999999999996,0,1.25,0,66.85,0,0.55,1.7,0,0,7.35,0,4.3,1.0999999999999999,1.775,NaN,0.7,54.75,25.975,1.95,13,26,0.2575,0.3,53.325,220.325,0.0575
STEI_008,M,61.6,26,12.4,NaN,NaN,NaN,NaN,0,4.2,4.8,NaN,0,1.6,0.2,0,1.24,0,89.9,1.4,0.5,0.5,0,0,0.1,0,5.1,4.9,1.325,NaN,1.6,39.5,21.625,1.45,15.5,21.5,0.16749999999999998,0.29,14.5,147.25,0.03
STEI_010,M,62.63333333333333,30.866666666666667,6.5,1.14,1.2033333333333334,24.933333333333334,NaN,0,4.3999999999999995,4.7,NaN,0,7.9,0.4,0,1.7,0,75.7,0,0.7,3,0,0,12.9,0,4.1,0.4,2.4,NaN,3.3,78,18.5,1.7333333333333334,11,18.666666666666668,0.2833333333333333,0.4766666666666667,276.73333333333335,349.3,0.04666666666666667
STEI_011,M,56.833333333333336,34.13333333333333,9.033333333333333,NaN,NaN,NaN,NaN,0,4.7,5.1,NaN,0,13,1.1,0,2.09,0,59.7,0,0.3,4,0,0,16.1,0,4.6,0.2,1.4333333333333333,NaN,2.3333333333333335,38.666666666666664,19.2,1.6,12.333333333333334,19.333333333333332,0.32,0.54,276.03333333333336,415.1,0.06
STEI_012,M,62.875,28.825,8.3,NaN,NaN,NaN,NaN,0,4.275,4.625,NaN,0,8.8,0.4,0,2.05,0,57.8,0,0.5,4.7,0,0,15.6,0,4.2,0.5,1.725,NaN,3.5,46,16.925,1.6500000000000001,10.5,17,0.1975,0.5175,278.475,373.20000000000005,0.0275
STEI_015,M,59.3,35.575,5.125,NaN,NaN,NaN,NaN,0,4.475,4.8,NaN,0,8.4,0.5,0,1.7,0,63.7,0.1,0.44999999999999996,3.4499999999999997,0,0,11.9,0,4.550000000000001,0.8999999999999999,1.325,NaN,2.4,29.25,21.475,1.65,14.25,21.5,0.185,0.2875,158.125,231.075,0.035
STEI_017,M,56.3,32.266666666666666,11.433333333333334,NaN,NaN,NaN,NaN,0,4.633333333333334,4.9,NaN,0,12.15,0.65,0,2.335,0,70.65,0,0.7,4.3,0,0.1,17.9,0,4.4,1,0.6333333333333333,NaN,8.166666666666666,9.666666666666666,37.46666666666667,2.9333333333333336,12.333333333333334,37.666666666666664,0.2633333333333333,0.56,421.73333333333335,527.5,0.043333333333333335
STEI_019,M,73.5,22.1,4.4,NaN,NaN,NaN,NaN,0,5.025,5.4,NaN,0,9.766666666666666,0.5333333333333333,0,1.4866666666666666,0,56.46666666666666,0.13333333333333333,0.16666666666666666,3.166666666666667,0,0.03333333333333333,11.533333333333333,0,5.333333333333333,0.23333333333333334,0.15000000000000002,NaN,5.15,2,21.8,1.825,13.5,21.75,0.28500000000000003,0.3175,204.55,209.625,0.08
STEI_022,M,72.3,22.7,5,NaN,NaN,NaN,NaN,NaN,5.2,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,0.7,23,16,0.04,0.06,16.2,112.1,0.01
STEI_022,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.4,5.8,NaN,0,2.95,0.5,0,0.46,0.15000000000000002,401.75,2.5999999999999996,0.15,0.9,0,0,0.05,0,5.5,0.6,NaN,NaN,NaN,NaN,458.6,25.65,18,458.5,0.07,0.99,955.05,498.95000000000005,0.025
STEI_024,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.6,4.35,NaN,0,0.55,0.35,0,0.31,0.1,915.6,0,0.1,0.25,0,0,0,0,4.05,0.45,1.15,NaN,64.9,4.5,521.2,22.6,24,521,0.09000000000000001,0.255,50.25,245,0.015
STEI_026,M,70.36666666666667,24.133333333333333,5.5,1.18,1.2633333333333334,24.46666666666667,NaN,0,5,5.333333333333334,NaN,0,20.9,0.6,0,2.55,0,73.2,0.6,0,2.4,0,0.4,20.2,0,5.2,0.7,0.3,NaN,0.3,8,18.933333333333334,1.7000000000000002,10.666666666666666,19,0.12333333333333334,0.32666666666666666,1199.4666666666667,481.26666666666665,0.02
STEI_053,M,44.400000000000006,46.05,9.55,NaN,NaN,NaN,NaN,0,4.2,4.5,NaN,0,9.2,0.9,0,2.16,0,74.3,0,0.9,5.3,0,0,17.8,0,4.2,0.8,1.65,NaN,14.149999999999999,42,29.7,2.1,13.5,30,0.11,0.45499999999999996,788.45,238.95,0.02
STEI_059,M,50.699999999999996,40.56666666666666,8.733333333333333,NaN,NaN,NaN,NaN,0,4.5,4.966666666666667,NaN,0,11.3,1,0,2.22,0,61.1,0,0.9,5.6,0,0,18.2,0,4.2,0,2,NaN,2,69.66666666666667,17.6,1.2,13.666666666666666,17.666666666666668,0.19333333333333333,0.44666666666666666,140.2,204.46666666666667,0.026666666666666665
STER_005,M,29.85,39.900000000000006,30.25,1.27,1.47,27.75,0,NaN,6.25,6.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.55,1.2999999999999998,6,9,0.075,0,232.35,141.25,0.045
STER_006,M,43.8,35.5,20.700000000000003,1.3050000000000002,1.46,21.35,10,NaN,6.35,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2,1.2,8,9.5,0.05,0,237.6,243.85000000000002,0.03
STER_010,M,27.933333333333334,42.96666666666667,29.1,NaN,NaN,NaN,0,NaN,6.433333333333334,6.966666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.866666666666667,1.5333333333333332,8,12.666666666666666,0.07666666666666667,0.0033333333333333335,405.23333333333335,178.3,0.04
STER_018,M,41.9,33.666666666666664,24.433333333333334,1.3800000000000001,1.4933333333333334,23.266666666666666,0,NaN,6.233333333333333,6.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.933333333333334,1.2,6.666666666666667,7.666666666666667,0.056666666666666664,0,183.9,116.13333333333333,0.03
STER_027,M,40.166666666666664,36.3,23.53333333333333,1.3133333333333332,1.4766666666666668,26.933333333333334,65,NaN,6.866666666666666,7.233333333333333,NaN,0,3.8,1.6,0,0.91,0,50.9,1.9,1.9,1.7,0,0,2.7,0,6.5,0.9,NaN,NaN,NaN,NaN,12.866666666666667,1.0666666666666667,7,7.666666666666667,0.07666666666666667,0.0033333333333333335,133.06666666666666,162,0.043333333333333335
STER_028,M,38.2,36.349999999999994,25.45,1.34,1.4700000000000002,21.35,0,NaN,5.85,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.05,1,7,7.5,0.065,0.005,223.55,103,0.034999999999999996
STER_029,M,38.7,38.849999999999994,22.45,1.295,1.4,22.799999999999997,0,NaN,6.25,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2,1.4,7.5,10,0.055,0,317.5,153.45,0.035
STER_032,M,32.733333333333334,39.86666666666667,27.4,1.3633333333333333,1.5566666666666666,26.03333333333333,0,NaN,6.066666666666666,6.633333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.066666666666666,1.1333333333333333,6.666666666666667,8,0.056666666666666664,0.0033333333333333335,237.33333333333334,130.46666666666667,0.03333333333333333
STER_033,M,57.46666666666667,23.666666666666664,18.866666666666667,1.3966666666666667,1.52,20.2,0,NaN,6.3,6.766666666666667,NaN,0,3.3,0.5,0,0.82,0,41.5,3,2,1.3,0,0,2.1,0,6.6,0.4,NaN,NaN,NaN,NaN,6.633333333333333,1,6.333333333333333,6.666666666666667,0.043333333333333335,0.013333333333333334,169.13333333333333,117.33333333333333,0.02666666666666667
STER_034,M,68.44999999999999,15.75,15.8,1.3900000000000001,1.46,16.4,50,NaN,7.3,7.7,NaN,0,4.2,0.3,0,0.67,0,48.3,3.4,1.3,0.7,0,0,0.6,0,7.2,0.6,NaN,NaN,NaN,NaN,12.05,0.8500000000000001,6,5.5,0.045,0,108.80000000000001,138.39999999999998,0.025
STER_035,M,61.8,19.950000000000003,18.25,1.405,1.48,17.75,30,NaN,7.55,7.95,NaN,0,3.6,0.2,0,0.5,0,51.2,3.7,0.7,0.5,0,0,0.3,0,7.8,0.2,NaN,NaN,NaN,NaN,9.2,0.85,6,5.5,0.045,0,88.7,146.85000000000002,0.03
TALL_002,M,49.349999999999994,19.5,31.15,NaN,NaN,NaN,NaN,NaN,4.25,4.75,NaN,0,13.2,0.4,0,2.16,0,37,0,0.4,4,0,0.1,19.1,0,4.7,0.2,3.75,NaN,22.25,36.5,11.05,0.7,15.5,11,0.095,0.165,198.70000000000002,129.4,0.005
TALL_004,M,87.25,9.350000000000001,3.4,NaN,NaN,NaN,NaN,0,4.5,4.7,NaN,0,15.4,0.6,0,2.39,0,47.4,0,0.9,4,0,0.1,20.4,0,4.7,0.7,0.45,NaN,7.25,46,16.7,0.7000000000000001,48.5,17,0.06,0.055,161.25,122.95,0
TALL_005,M,46.675,34.3,19.025,NaN,NaN,NaN,NaN,0,4.725,5.125,NaN,0,11.65,0.4,0,1.8000000000000003,0,74.9,0.3,0.4,3.85,0,0.15000000000000002,15.3,0,5.15,0.35,0.6,NaN,12.674999999999999,15.666666666666666,21.675,1.125,17.25,21.75,0.095,0.0775,353.65,132.275,0.005
TALL_006,M,82.6,13.8,3.6,NaN,NaN,NaN,NaN,0,4.6,4.95,NaN,0,18.1,0.5,0,2.41,0,45.1,0,0.5,2.2,0,0.1,21,0,4.9,0.4,0.30000000000000004,NaN,19.15,4,14.7,0.8,16,15,0.06,0.045,466.45000000000005,106.75,0.005
TALL_007,M,65.53333333333333,24.133333333333333,10.333333333333332,NaN,NaN,NaN,NaN,0,4.333333333333333,4.8,NaN,0,16.9,1,0,3.33,0,85.4,0,2.4,6.9,0,0.1,26.7,0.5,4.8,2.6,0.8666666666666667,NaN,33.13333333333333,53.333333333333336,27.633333333333333,1.3,15.666666666666666,27.666666666666668,0.05,0.06333333333333334,395.96666666666664,139.96666666666667,0.0033333333333333335
TALL_009,M,67.3,19.7,13,NaN,NaN,NaN,NaN,NaN,4.199999999999999,4.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4,NaN,12.700000000000001,NaN,5.85,0.5,11,5.5,0.05500000000000001,0.05,185.9,135.1,0
TALL_010,M,68.65,22.75,8.600000000000001,NaN,NaN,NaN,NaN,0,4.75,4.949999999999999,NaN,0,32.6,0.8,0,4.7,0,90.7,0.4,1.2,9.2,0,0.6,43.9,0,5.4,0.5,0.8,NaN,23.549999999999997,94,38.05,2.1,28.5,38,0.16,0.1,1012.6999999999999,195.7,0.015
TALL_011,M,65.8,23.75,10.45,NaN,NaN,NaN,NaN,NaN,4.449999999999999,5.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8500000000000001,NaN,111.8,62,9.3,0.7,11.5,9.5,0.08,0.195,868.25,132.8,0.01
TALL_012,M,66.6,27.549999999999997,5.85,1.4,1.44,10.8,NaN,0,4.65,5.05,NaN,0,22,0.7,0,2.82,0,46.4,0,0.5,2.4,0,0.1,24.8,0,5,0.6,0.3,NaN,6.3500000000000005,75,19.400000000000002,0.95,15.5,19.5,0.045,0.035,99.5,120.7,0.005
TALL_013,M,69.6,16.4,14,NaN,NaN,NaN,NaN,NaN,4,4.4,NaN,0,3.4,0.4,0,1.08,0,43.2,0,0.3,2.9,0.1,0,8.7,0,4.4,0.1,3.8,NaN,41.2,79,23.7,1,23,24,0.13,0.12,276.6,188.4,0
TALL_015,M,67.35,24.45,8.2,NaN,NaN,NaN,NaN,0,4.300000000000001,4.6,NaN,0,5.7,0.6,0,2.03,0.1,46.8,0,0.8,4,0,0.1,16.6,0,4.4,0.2,1.5,NaN,26.1,85,18,0.85,18.5,18,0.11499999999999999,0.095,598.7,158.2,0.005
TALL_016,M,69.4,18.7,11.9,NaN,NaN,NaN,NaN,NaN,3.9499999999999997,4.1,NaN,0,2.2,0.5,0,1,0.1,56.1,0,0.6,1.9,0.3,0,7.3,0,4.1,0.3,2,NaN,10.45,81,15.75,0.8,20.5,15.5,0.08,0.07500000000000001,27.05,142.95,0
TALL_017,M,82.55000000000001,11,6.45,NaN,NaN,NaN,NaN,NaN,4.4,4.8,NaN,0,10.6,0.5,0,1.97,0.1,41.6,0,0.6,2.2,0,0,16.2,0,4.5,0.3,0.9,NaN,12.649999999999999,67,13.399999999999999,0.7,17.5,13.5,0.07500000000000001,0.065,174.3,120.30000000000001,0
TALL_018,M,59.06666666666666,22.966666666666665,17.966666666666665,1.54,1.7,20.6,NaN,0,3.9666666666666663,4.5,NaN,0,0.5,0.7,0,2.2,0.1,77.3,0,1.3,1.2,0,0,13,0,4.2,2.7,3.3,NaN,15.766666666666667,80,32.93333333333333,1.4666666666666668,16.333333333333332,33.333333333333336,0.08666666666666667,0.05666666666666667,30.366666666666667,141.63333333333333,0.0033333333333333335
TALL_020,M,70.13333333333333,13.7,16.166666666666664,NaN,NaN,NaN,NaN,0,4.1,4.5,NaN,0,10.3,0.5,0,1.91,0.1,51.4,0,1,3.9,0,0,16,0,4.2,0.5,2.333333333333333,NaN,16.7,67.33333333333333,16.266666666666666,0.7333333333333333,17.666666666666668,16.333333333333332,0.060000000000000005,0.04666666666666667,28.733333333333334,124.96666666666667,0
TALL_021,M,88.16666666666667,7.7,4.133333333333333,NaN,NaN,NaN,NaN,0,4.2,4.433333333333334,NaN,0,3.3,0.5,0,1.24,0,70.5,0,0.5,2,0,0.1,9.4,0,4.4,0.4,1.5333333333333332,NaN,75.10000000000001,72,34.166666666666664,1.1666666666666665,23,34.333333333333336,0.07,0.05333333333333333,164.8,61.56666666666667,0.006666666666666667
TALL_023,M,67.65,23.4,8.95,NaN,NaN,NaN,NaN,0,4.4,5,NaN,0,6.6,0.8,0,2.68,0,63.8,0,1,3,0,0,19.6,0,4.6,2.1,1,NaN,54.9,24,24.5,1.45,14,24.5,0.07,0.135,340.45,82.5,0.01
TALL_024,M,81.7,12.6,5.7,NaN,NaN,NaN,NaN,0,4.766666666666667,5.066666666666666,NaN,0,19.9,0.7,0,3.28,0,43.7,0.4,0.7,9,0,1,28.5,0,5.7,0.4,0.9666666666666668,NaN,19.166666666666668,43.5,20.333333333333336,1.1333333333333333,19.333333333333332,20.333333333333332,0.12,0.06333333333333334,512.8,61.43333333333333,0.02
TALL_025,M,85.13333333333333,13.166666666666668,1.7000000000000002,NaN,NaN,NaN,NaN,0,4.4,4.633333333333334,NaN,0,13.7,0.8,0,2.45,0,15.7,0,1.1,4.3,0,0,20.9,0,4.4,0.8,0.5666666666666667,NaN,11.166666666666666,14,10.3,0.6,15.333333333333334,10,0.04,0.043333333333333335,143.8,58.9,0
TALL_026,M,85.05000000000001,12.100000000000001,2.85,NaN,NaN,NaN,NaN,0,4.55,4.85,NaN,0,12.6,0.5,0,2.18,0,15.8,0,0.4,4.1,0,0.1,19,0,4.5,0.5,0.6000000000000001,NaN,11.2,41.5,12.7,0.65,18,13,0.055,0.045,155.45,64.4,0.005
TALL_027,M,67.75,26.1,6.15,NaN,NaN,NaN,NaN,NaN,4.75,5.449999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.55,NaN,27.1,79.5,17.4,1,17,17.5,0.1,0.205,165.9,69.35,0.01
TALL_029,M,78.5,18.7,2.8,NaN,NaN,NaN,NaN,NaN,4.6,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,NaN,11.149999999999999,55.5,8.15,0.44999999999999996,16.5,8.5,0.05,0.04,124.2,23.45,0.01
TALL_030,M,77.6,15.3,7.1,1.09,1.14,22.5,NaN,NaN,4.3,4.3,NaN,0,0.7,0.4,0,0.65,0,29.3,0,0.3,1.1,0.3,0,5.1,0,3.9,0.1,3,NaN,2.9,86,28.8,1.6,18,29,0.22,0.31,7.1,65,0.01
TALL_030,O,67,21.7,11.3,NaN,NaN,NaN,NaN,0,4.2,4.3,NaN,0,3.4,1.6,0,3.8,0,86,0,2.7,4.9,0,0,29.5,0,4.1,1.6,3.8,NaN,191,46,102,5.7,18,102,0.27,1.11,323.1,220.2,0.02
TALL_031,M,80.65,12.85,6.5,NaN,NaN,NaN,NaN,0,4.449999999999999,4.7,NaN,0,9.1,0.5,0,1.89,0,27.9,0,1,2.5,0,0,15.4,0,4.2,0.6,1.2999999999999998,NaN,21,51,26.099999999999998,1,23.5,26,0.07500000000000001,0.065,84.8,9.05,0.01
TALL_032,M,85.8,11.033333333333333,3.1666666666666665,NaN,NaN,NaN,NaN,NaN,4.733333333333333,5.2,NaN,0,10.7,1.2,0,1.8,0,14.9,0,0.4,2.2,0.5,0,14.6,0,4.4,0.3,0.5,NaN,10.1,44.666666666666664,9.166666666666666,0.5666666666666667,12.666666666666666,9,0.05,0.03666666666666667,183.16666666666666,0,0.006666666666666667
TALL_044,M,79.06666666666666,16.433333333333334,4.5,NaN,NaN,NaN,NaN,NaN,4.466666666666667,4.9,NaN,0,2.6,0.7,0,1.53,0,24.4,0,0.9,1.5,0,0,9.4,0,4.4,1.9,1.1333333333333333,NaN,13.600000000000001,68.33333333333333,19.833333333333332,0.7666666666666667,26.333333333333332,19.666666666666668,0.08333333333333333,0.05333333333333333,38.66666666666667,0,0.01
TOOL_002,M,43.6,35.6,20.8,NaN,NaN,NaN,NaN,NaN,4.4,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,NaN,13.2,NaN,25.4,1.6,16,25,0.12,0.63,31.3,41.4,0.01
TOOL_002,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.65,5.199999999999999,NaN,0,1.05,0.30000000000000004,0,0.29000000000000004,0.2,873.7,0.95,0.5,0.35,0.4,0,0,0.65,5.050000000000001,0.25,0.2,NaN,342.3,NaN,438.85,15.600000000000001,33.5,439,0.22,1.92,2586.7,251.8,0.03
TOOL_003,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.5,6.1,NaN,0,0.85,0.1,0,0.11,0,861.25,0.35,0,0.15000000000000002,0.2,0,0,0,5.800000000000001,0.15000000000000002,0.3,NaN,230.2,NaN,383.90000000000003,24.766666666666666,15.666666666666666,384,0.14,1.9266666666666667,10629.466666666667,54.96666666666667,0.013333333333333334
TOOL_008,M,40.96666666666667,36.1,22.933333333333334,NaN,NaN,NaN,NaN,NaN,4.366666666666666,5.233333333333333,NaN,0,0.7,0.2,0,0.15,0,250.7,0.2,0.1,0.4,0.2,0,0,0,4.9,0.2,1.3,NaN,126.06666666666666,NaN,72.63333333333334,4.066666666666666,16,72.66666666666667,0.15666666666666668,0.9966666666666667,551,218.83333333333334,0.02
TOOL_008,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4.5,NaN,0,0.6,0.2,0,0.19,0.1,1537.8,0.2,0.8,0.3,0.2,0,0,1,4.5,0.1,0.4,NaN,403.7,NaN,462.7,11,42,463,0.1,0.23,271.1,46.1,0.01
TOOL_009,M,46.7,32.7,20.6,NaN,NaN,NaN,NaN,NaN,3.9,4.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,NaN,5.7,NaN,35.9,2,18,36,0.12,0.38,10.1,41.3,0.01
TOOL_009,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.2,4.9,NaN,0,0.4,0.2,0,0.24,0.1,471,0.4,0.3,0.2,0.4,0,0,0,4.9,0.2,3.8,NaN,116.7,NaN,436.1,25.1,17,436,0.37,3.24,136.5,914.2,0.02
TOOL_011,M,8.6,61.5,29.9,NaN,NaN,NaN,NaN,NaN,6.3,6.8,NaN,0,3.6,0.3,0,0.51,0,531.6,3.5,0.4,0.7,0.3,0,0,0,6.7,0.4,NaN,NaN,NaN,NaN,192.1,10.2,19,192,0.16,11.73,3221.7,0,0.26
TOOL_011,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.9,6.3,NaN,0,1.1,0.1,0,0.23,0,914,0.9,0.1,0.2,0.2,0,0,0,6.3,0.6,NaN,NaN,NaN,NaN,407.2,21.5,19,407,0.38,0.39,40.9,36.6,0.01
TOOL_013,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.4,5.25,NaN,0,0.25,0.30000000000000004,0,0.215,0,1725.1,0.5,0.39999999999999997,0.15000000000000002,0.4,0,0,0,5.15,0.2,1.65,NaN,1893.25,NaN,379.5,12.95,32,379.5,0.375,4.78,2725.3,213.14999999999998,0.05
TOOL_017,M,52.45,33,14.55,NaN,NaN,NaN,NaN,NaN,3.7666666666666666,4.533333333333333,NaN,0,0.5,0.2,0,0.2,0.1,352.8,0,0.5,0.4,0.2,0,0,0,4.3,0.4,4.466666666666667,NaN,28.066666666666666,NaN,112.26666666666667,5.8999999999999995,18.666666666666668,112,0.20666666666666667,0.47333333333333333,174.66666666666666,421.6666666666667,0.01
TOOL_017,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.8,4.3,NaN,0,0.8,0.4,0,0.42,0.4,1168.5,0,1.6,0.5,0.2,0,0,2,4.3,0.1,0.8,NaN,897.1,NaN,488.9,15.8,31,489,0.12,0.15,729.2,322.2,0.01
TOOL_018,M,55.8,23.4,20.8,NaN,NaN,NaN,NaN,NaN,5.6,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.8,0.9,12,11,0.08,0.28,160.7,154.6,0.01
TOOL_018,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8,4.6,NaN,0,0.7,0.2,0,0.17,0.1,355.8,0,0.4,0.3,0.2,0,0,0,4.3,0.2,2,NaN,76,NaN,263.3,9.6,27,263,0.12,0.44,82.3,311.5,0.01
TOOL_019,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.95,5.45,NaN,0,1.15,0.15000000000000002,0,0.2,0.05,958.7,0.6000000000000001,0.45,0.25,0.25,0,0,0.3,5.5,0.15000000000000002,0.05,NaN,153.6,NaN,470.45,19.35,26.5,470.5,0.205,2.315,994.75,159.8,0.025
