"","plotID","horizon","year","collectDate","mean_pH_CaCl","mean_pH_water","sd_pH_CaCl","sd_pH_water"
"1858","HARV_037","O",2018,2018-10-10,2.8,3.71,0.313209195267316,0.275136329843952
"1859","HARV_037","O",2019,2019-04-22,2.79666666666667,3.52333333333333,0.245831920899897,0.102632028788938
"1860","HARV_037","O",2019,2019-07-15,2.68333333333333,3.47,0.290057465570761,0.325115364140177
"1861","HARV_037","O",2019,2019-10-07,2.84666666666667,3.65666666666667,0.231156512634478,0.359072880253206
"1862","HARV_037","O",2020,2020-07-13,2.96333333333333,3.58333333333333,0.215019378971602,0.172143351115671
"1863","HARV_037","O",2020,2020-10-14,2.84333333333333,3.62,0.339754813554324,0.230651251893416
"1864","HEAL_001","O",2016,2016-08-04,3.86,5.05666666666667,0.216333076527839,0.561278302924078
"1865","HEAL_001","O",2017,2017-07-25,3.82,4.59666666666667,0.121243556529821,0.102632028788938
"1866","HEAL_001","O",2018,2018-07-17,3.71,4.65,0.0499999999999998,0.0435889894354068
"1867","HEAL_001","O",2019,2019-07-09,4.07,5.25,0.175214154679352,0.485695377783236
"1868","HEAL_001","O",2020,2020-07-28,4.99333333333333,4.94333333333333,0.422176898152106,0.128970280814354
"1869","HEAL_004","O",2016,2016-08-02,5.3,5.8,NA,NA
"1870","HEAL_004","O",2016,2016-09-06,5.215,5.535,1.15258405333407,0.304055915910215
"1871","HEAL_004","O",2017,2017-07-26,5.48333333333333,5.63,0.15502687938978,0.590254182534948
"1872","HEAL_004","O",2018,2018-07-16,4.83,5.59333333333333,0.810740402348372,0.646322932699539
"1873","HEAL_004","O",2019,2019-07-09,4.66333333333333,5.39666666666667,0.816169916949487,0.804135146187091
"1874","HEAL_004","O",2020,2020-07-29,4.57333333333333,4.65,1.34128048272288,1.62332991101624
"1875","HEAL_005","O",2016,2016-08-04,3.95333333333333,5.83,0.225018517756502,0.141067359796659
"1876","HEAL_005","O",2017,2017-07-26,4.30666666666667,5.14666666666667,0.935645944432686,0.820386087969154
"1877","HEAL_005","O",2018,2018-07-16,4.57,5.4,NA,NA
"1878","HEAL_005","O",2018,2018-07-18,4.12,5.095,0.339411254969543,0.205060966544099
"1879","HEAL_005","O",2019,2019-07-09,4.86333333333333,5.55666666666667,0.616954887599842,0.250066657780147
"1880","HEAL_005","O",2020,2020-07-27,4.23,4.46333333333333,0.710211236182588,0.19731531449265
"1881","HEAL_010","M",2016,2016-08-02,6.05,7.17,NA,NA
"1882","HEAL_010","O",2016,2016-08-02,5.6,6.125,0.395979797464466,0.176776695296637
"1883","HEAL_010","O",2017,2017-07-24,5.82,6.2,0.675351760196122,0.482182538049648
"1884","HEAL_010","O",2018,2018-07-17,5.35666666666667,5.93666666666667,0.740427804268136,0.591382560897203
"1885","HEAL_010","O",2019,2019-07-10,5.45333333333333,5.85333333333333,1.14692342086703,1.10010605549344
"1886","HEAL_010","O",2020,2020-07-29,5.92333333333333,5.67666666666667,0.349332697200439,0.855823190462454
"1887","HEAL_011","O",2016,2016-08-03,4.45333333333333,6.15333333333333,0.739278927965172,0.325934553757857
"1888","HEAL_011","O",2017,2017-07-26,4.95666666666667,5.8,0.331712727119918,0.585064099052403
"1889","HEAL_011","O",2018,2018-07-17,4.45,5.30333333333333,1.03155222844023,0.752484772824895
"1890","HEAL_011","O",2019,2019-07-08,4.36333333333333,5.14,0.347898452617043,0.127671453348037
"1891","HEAL_011","O",2020,2020-07-29,4.86333333333333,5.8,0.196299091524473,0.15
"1892","HEAL_025","O",2016,2016-08-03,4.59,5.56,0.858079250419214,0.294618397253125
"1893","HEAL_025","O",2017,2017-07-26,4.60666666666667,5.28666666666667,0.0896288643983252,0.115902257671425
"1894","HEAL_025","O",2018,2018-07-17,4.83333333333333,5.65333333333333,0.31005375877956,0.249866631092136
"1895","HEAL_025","O",2019,2019-07-09,4.71,5.34666666666667,0.346410161513776,0.173877351409933
"1896","HEAL_025","O",2020,2020-07-29,5.02333333333333,5.77333333333333,1.16362937971389,0.63673647086792
"1897","HEAL_045","O",2015,2015-08-26,3.44333333333333,5.19666666666667,0.0577350269189624,0.232450711621482
"1898","HEAL_045","O",2016,2016-07-27,3.46,4.74666666666667,0.02,0.115470053837925
"1899","HEAL_045","O",2017,2017-07-25,3.59666666666667,4.56,0.0602771377334171,0.0360555127546396
"1900","HEAL_045","O",2018,2018-07-18,3.44666666666667,4.63666666666667,0.0737111479583198,0.410162569395762
"1901","HEAL_045","O",2019,2019-07-10,3.52333333333333,4.89666666666667,0.150443787951957,0.203059925473574
"1902","HEAL_045","O",2020,2020-07-28,4.06666666666667,4.94666666666667,0.177857620959388,0.315013227235513
"1903","HEAL_046","M",2015,2015-08-27,4.765,6.31,0.869741340859453,0.169705627484771
"1904","HEAL_046","O",2015,2015-08-27,3.29333333333333,4.66,0.191398362932741,0.517976833458795
"1905","HEAL_046","O",2016,2016-07-26,4,5.35,0.757165767847438,0.995941765365827
"1906","HEAL_046","O",2017,2017-07-25,3.43666666666667,4.23333333333333,0.302379452564709,0.310859024854247
"1907","HEAL_046","O",2018,2018-07-18,3.60666666666667,4.59333333333333,0.366787858759438,0.350190424388408
"1908","HEAL_046","O",2019,2019-07-10,4.40333333333333,5.33666666666667,0.466082968293558,0.383709959908957
"1909","HEAL_046","O",2020,2020-07-28,4.58333333333333,5.72333333333333,0.932165936587115,0.894725283723073
"1910","HEAL_047","M",2015,2015-08-26,4.31,NA,NA,NA
"1911","HEAL_047","O",2015,2015-08-26,3.97666666666667,5.59,0.366378674779706,0.177763888346312
"1912","HEAL_047","O",2016,2016-07-26,3.94333333333333,5.55,0.263122278291545,0.619435226637943
"1913","HEAL_047","O",2017,2017-07-25,3.64666666666667,4.48333333333333,0.374210279566628,0.58045958802774
"1914","HEAL_047","O",2018,2018-07-18,3.67333333333333,4.91333333333333,0.217791949652262,0.105987420637231
"1915","HEAL_047","O",2019,2019-07-10,3.84,4.74666666666667,0.293087017795057,0.253245598842968
"1916","HEAL_047","O",2020,2020-07-28,4.30333333333333,5.03333333333333,0.697877735232564,1.0200163397384
"1917","HEAL_048","O",2015,2015-08-25,3.51333333333333,5.10333333333333,0.0208166599946611,0.203059925473574
"1918","HEAL_048","O",2016,2016-07-26,3.77333333333333,5.48333333333333,0.172143351115672,0.683837212597657
"1919","HEAL_048","O",2017,2017-07-25,3.50333333333333,4.42,0.0723417813807023,0.216564078277077
"1920","HEAL_048","O",2018,2018-07-18,3.46,4.45666666666667,0.0781024967590664,0.125830573921179
"1921","HEAL_048","O",2019,2019-07-10,3.54333333333333,4.80333333333333,0.140118997046558,0.115036226178249
"1922","HEAL_048","O",2020,2020-07-28,3.84333333333333,5.18666666666667,0.19731531449265,1.14613844422623
"1923","JERC_001","M",2014,2014-08-05,4.81,5.66,0.243310501211928,0.113578166916005
"1924","JERC_001","M",2016,2016-04-26,5.00333333333333,5.91,0.442417600614321,0.103923048454133
"1925","JERC_001","M",2016,2016-07-26,5.20666666666667,6.35333333333333,0.422532050066422,0.299054064231425
"1926","JERC_001","M",2016,2016-10-12,4.86,6.00666666666667,0.160934769394311,0.0808290376865476
"1927","JERC_001","M",2017,2017-04-11,4.86666666666667,6.11666666666667,0.0611010092660779,0.125033328890074
"1928","JERC_001","M",2017,2017-07-25,4.67666666666667,5.73,0.273922130054023,0.255147016443461
"1929","JERC_001","M",2017,2017-11-07,4.96,6.09666666666667,0.00999999999999979,0.100664459136943
"1930","JERC_001","M",2018,2018-04-03,4.87666666666667,5.90666666666667,0.275378527364305,0.105039675043925
"1931","JERC_001","M",2018,2018-07-23,4.70666666666667,6.07,0.193993127026019,0.204205778566622
"1932","JERC_001","M",2018,2018-11-05,4.82666666666667,5.89666666666667,0.195533458347499,0.173877351409933
"1933","JERC_001","M",2019,2019-03-19,4.85333333333333,6.05666666666667,0.29365512652316,0.229419557434264
"1934","JERC_001","M",2019,2019-07-29,4.81333333333333,5.93,0.230072452356499,0.244335834457412
"1935","JERC_001","M",2019,2019-11-04,4.81,6,0.0871779788708136,0.0953939201416943
"1936","JERC_001","M",2020,2020-11-03,5.2,6.09,0.202237484161567,0.270554985169374
"1937","JERC_002","M",2014,2014-08-05,4.86,5.46,0.10816653826392,0.27495454169735
"1938","JERC_002","M",2016,2016-04-26,4.68666666666667,5.77,0.0568624070307734,0.181934053986603
"1939","JERC_002","M",2016,2016-07-26,5.04,6.28,0.0793725393319375,0.12
"1940","JERC_002","M",2016,2016-10-11,4.90666666666667,5.92666666666667,0.300721354967241,0.282193786843958
"1941","JERC_002","M",2017,2017-04-11,4.59666666666667,5.70666666666667,0.225018517756502,0.120138808606267
"1942","JERC_002","M",2017,2017-07-25,4.80666666666667,5.78,0.119303534454489,0.134536240470737
"1943","JERC_002","M",2017,2017-11-07,5,5.94,0.166433169770933,0.160934769394311
"1944","JERC_002","M",2018,2018-04-03,4.78,5.76,0.147986485869487,0.183575597506858
"1945","JERC_002","M",2018,2018-07-24,4.95333333333333,6.02333333333333,0.690096611593865,0.542432791535812
"1946","JERC_002","M",2018,2018-11-06,4.73333333333333,5.81,0.172143351115671,0.124899959967968
"1947","JERC_002","M",2019,2019-03-19,4.94,6.11,0.10816653826392,0.0699999999999998
"1948","JERC_002","M",2019,2019-07-30,5.29666666666667,6.31,0.633113997107419,0.360416425818802
"1949","JERC_002","M",2019,2019-11-04,5.46,6.53,NA,NA
"1950","JERC_002","M",2019,2019-11-05,5.195,6.315,0.445477272147525,0.403050865276332
"1951","JERC_002","M",2020,2020-11-02,5.01666666666667,5.87,0.183393929379719,0.206639783197718
"1952","JERC_003","M",2014,2014-08-05,4.92,5.54,0.689420046125727,0.260576284415908
"1953","JERC_003","M",2016,2016-04-26,5.1,6.02333333333333,0.308058436014987,0.250066657780147
"1954","JERC_003","M",2016,2016-07-26,5.03666666666667,6.28,0.44286943147313,0.181934053986603
"1955","JERC_003","M",2016,2016-10-12,4.47333333333333,5.54333333333333,0.346458270695524,0.267270150472014
"1956","JERC_003","M",2017,2017-04-11,4.75666666666667,5.77,0.345301800362138,0.270554985169374
"1957","JERC_003","M",2017,2017-07-26,4.83,5.725,0.0282842712474619,0.0353553390593273
"1958","JERC_003","M",2017,2017-11-07,4.32333333333333,5.54,0.535288084430555,0.2343074902772
"1959","JERC_003","M",2018,2018-04-03,5.44333333333333,6.22333333333333,0.374477413649119,0.237135685491099
"1960","JERC_003","M",2018,2018-07-23,4.69666666666667,5.79333333333333,0.0981495457622363,0.0493288286231624
"1961","JERC_003","M",2018,2018-11-05,5.09,5.98666666666667,0.540647759636531,0.407226390762354
"1962","JERC_003","M",2019,2019-03-19,4.84,6.03666666666667,0.58025856305616,0.251064400768674
"1963","JERC_003","M",2019,2019-07-29,4.9,5.96,0.834386001800126,0.537401153701776
"1964","JERC_003","M",2019,2019-07-30,5.41,6.26,NA,NA
"1965","JERC_003","M",2019,2019-11-04,5.11333333333333,6.01666666666667,0.261023626006025,0.14742229591664
"1966","JERC_003","M",2020,2020-11-03,5.1,5.91666666666667,0.35,0.313900196453161
"1967","JERC_004","M",2016,2016-04-26,4.72,6,0.0916515138991167,0.0800000000000001
"1968","JERC_004","M",2016,2016-07-26,5.09666666666667,6.27333333333333,0.395263625107767,0.332014055927356
"1969","JERC_004","M",2016,2016-10-11,5.2,6.25333333333333,0.14,0.17156145643277
"1970","JERC_004","M",2017,2017-04-11,4.65,5.83,0.115325625946708,0.0953939201416943
"1971","JERC_004","M",2017,2017-07-24,4.88333333333333,6.03,0.0472581562625261,0.17058722109232
"1972","JERC_004","M",2017,2017-11-06,4.47,5.99,NA,NA
"1973","JERC_004","M",2017,2017-11-07,4.86,6.005,0.15556349186104,0.304055915910215
"1974","JERC_004","M",2018,2018-04-03,4.84333333333333,5.93333333333333,0.467582434799826,0.364737348421207
"1975","JERC_004","M",2018,2018-07-24,4.74,6.06,0.0360555127546396,0.0519615242270662
"1976","JERC_004","M",2018,2018-11-05,4.62666666666667,5.88666666666667,0.156311654502578,0.120554275466834
"1977","JERC_004","M",2019,2019-03-19,4.82666666666667,6,0.246846781087648,0.315119025131775
"1978","JERC_004","M",2019,2019-07-30,4.58333333333333,5.79666666666667,0.359072880253206,0.296872587709498
"1979","JERC_004","M",2019,2019-11-04,4.52666666666667,5.83333333333333,0.0208166599946614,0.0152752523165191
"1980","JERC_004","M",2020,2020-11-03,4.85333333333333,5.76,0.153079500042734,0.0556776436283004
"1981","JERC_005","M",2014,2014-08-05,5.08333333333333,5.6,0.274651294068194,0.124899959967968
"1982","JERC_005","M",2016,2016-04-26,4.76333333333333,5.94,0.120138808606267,0.115325625946708
"1983","JERC_005","M",2016,2016-07-26,4.88,6.1,0.0556776436282999,0.112694276695847
"1984","JERC_005","M",2016,2016-10-12,5.42,6.43,0.786193360440038,0.475709995690652
"1985","JERC_005","M",2017,2017-04-11,4.48666666666667,5.58666666666667,0.405257120027932,0.41198705481281
"1986","JERC_005","M",2017,2017-07-25,4.97666666666667,6.03,0.327159492195066,0.238117617995813
"1987","JERC_005","M",2017,2017-11-07,4.94,5.87333333333333,0.723809367167902,0.716193642343559
"1988","JERC_005","M",2018,2018-04-03,5.15333333333333,6.22333333333333,0.430155010819743,0.280059517483933
"1989","JERC_005","M",2018,2018-07-24,4.58,5.74,NA,NA
"1990","JERC_005","M",2018,2018-11-06,5.04,6.14333333333333,0.360555127546399,0.33501243758006
"1991","JERC_005","M",2019,2019-03-19,4.71,5.94,0.251197133741609,0.160934769394311
"1992","JERC_005","M",2019,2019-07-29,5.27,6.23333333333333,0.412431812546025,0.302709982216202
"1993","JERC_005","M",2019,2019-11-05,4.82666666666667,5.99,0.54077105445219,0.427200187265876
"1994","JERC_005","M",2020,2020-11-03,5.02666666666667,5.88333333333333,0.224796204001165,0.22722969289539
"1995","JERC_006","M",2014,2014-08-05,4.66333333333333,5.54,0.176162803489651,0.13076696830622
"1996","JERC_006","M",2016,2016-04-26,4.87333333333333,5.91333333333333,0.284487843911358,0.19731531449265
"1997","JERC_006","M",2016,2016-07-26,4.97333333333333,6.09,0.464901423242964,0.03605551275464
"1998","JERC_006","M",2016,2016-10-12,4.72,5.80333333333333,0.520864665724217,0.437530951286116
"1999","JERC_006","M",2017,2017-04-11,4.73,5.83666666666667,0.360138862107382,0.378593889720018
"2000","JERC_006","M",2017,2017-07-24,4.85,5.885,0.381837661840736,0.37476659402887
"2001","JERC_006","M",2017,2017-11-07,4.89333333333333,6.01666666666667,0.601775151807827,0.606822324353128
"2002","JERC_006","M",2018,2018-04-03,4.53,5.55333333333333,0.257099202643649,0.309892454463372
"2003","JERC_006","M",2018,2018-07-24,4.70333333333333,5.83333333333333,0.23094010767585,0.166232768530556
"2004","JERC_006","M",2018,2018-11-06,4.86333333333333,5.99333333333333,0.115902257671425,0.115902257671425
"2005","JERC_006","M",2019,2019-03-19,4.83333333333333,6.14333333333333,0.0611010092660779,0.0577350269189624
"2006","JERC_006","M",2019,2019-07-29,4.60333333333333,5.85666666666667,0.234378611083293,0.110151410945722
"2007","JERC_006","M",2019,2019-11-04,4.59333333333333,5.74666666666667,0.221885856541901,0.185022521151706
"2008","JERC_006","M",2020,2020-11-03,4.76333333333333,5.59,0.090737717258775,0.0800000000000001
"2009","JERC_008","M",2014,2014-08-05,5.70666666666667,5.96666666666667,0.928242066130022,0.270246800782791
"2010","JERC_047","M",2014,2014-08-05,4.925,5.745,0.0919238815542511,0.00707106781186532
"2011","JERC_047","M",2016,2016-04-26,5.43,6.45,0.95168272023821,0.789366834874636
"2012","JERC_047","M",2016,2016-07-27,5.03666666666667,6.23,0.0550757054728609,0.151327459504216
"2013","JERC_047","M",2016,2016-10-11,4.80666666666667,5.96333333333333,0.254230866208911,0.0550757054728609
"2014","JERC_047","M",2017,2017-04-11,5.20333333333333,6.30666666666667,0.156950098226581,0.141539158303747
"2015","JERC_047","M",2017,2017-07-25,5.27333333333333,6.17,0.245424801789333,0.19157244060668
"2016","JERC_047","M",2017,2017-11-07,4.94,6.14666666666667,0.38742741255621,0.0611010092660779
"2017","JERC_047","M",2018,2018-04-03,4.95666666666667,5.99,0.313900196453161,0.308058436014987
"2018","JERC_047","M",2018,2018-07-24,5.59,6.43,NA,NA
"2019","JERC_047","M",2018,2018-11-05,5.41666666666667,6.36666666666667,0.360739980225831,0.253245598842968
"2020","JERC_047","M",2019,2019-03-18,5.62,6.53666666666667,0.84717176534632,0.500133315560295
"2021","JERC_047","M",2019,2019-07-30,4.61,5.91333333333333,0.0916515138991167,0.0763762615825974
"2022","JERC_047","M",2019,2019-11-05,4.77,5.79,0.182482875908947,0.240208242989287
"2023","JERC_047","M",2020,2020-11-02,5.95,6.74,0.450333209967908,0.19672315572906
"2024","JERC_047","O",2019,2019-03-18,6.81,7.36,NA,NA
"2025","JERC_048","M",2014,2014-08-05,4.855,5.72,0.00707106781186595,0.0141421356237313
"2026","JERC_048","M",2016,2016-04-26,4.92666666666667,5.92,0.453578365151308,0.281602556806575
"2027","JERC_048","M",2016,2016-07-27,5.13666666666667,6.42666666666667,0.188767935130237,0.325934553757857
"2028","JERC_048","M",2016,2016-10-11,4.81,5.90666666666667,0.255342906696074,0.138684293751431
"2029","JERC_048","M",2017,2017-04-10,4.72666666666667,5.87,0.36909799963334,0.295127091267474
"2030","JERC_048","M",2017,2017-07-25,5.04,5.81,NA,NA
"2031","JERC_048","M",2017,2017-07-26,4.79,5.875,0.0989949493661171,0.0636396103067892
"2032","JERC_048","M",2017,2017-11-07,4.44333333333333,5.56,0.416213086451319,0.615386057690618
"2033","JERC_048","M",2018,2018-04-03,4.95333333333333,5.97,0.217332310836041,0.14525839046334
"2034","JERC_048","M",2018,2018-07-24,5.03666666666667,6.16333333333333,0.0115470053837923,0.086216781042517
"2035","JERC_048","M",2018,2018-11-06,5.16333333333333,6.18,0.140475383371369,0.0781024967590664
"2036","JERC_048","M",2019,2019-03-18,4.82,6.14,0.0866025403784441,0.255342906696074
"2037","JERC_048","M",2019,2019-07-30,5.03,6.08666666666667,0.533572862878164,0.306648550189518
"2038","JERC_048","M",2019,2019-11-04,4.85666666666667,5.93666666666667,0.265392790658174,0.190087699058443
"2039","JERC_048","M",2020,2020-11-02,5.16666666666667,5.99333333333333,0.224796204001165,0.236924741918892
"2040","JERC_049","M",2014,2014-08-05,4.295,5.44,0.388908729652602,0.424264068711929
"2041","JERC_049","M",2016,2016-04-26,4.67,5.72,0.294618397253125,0.062449979983984
"2042","JERC_049","M",2016,2016-07-27,5.01,6.08666666666667,0.379868398264452,0.333216646242851
"2043","JERC_049","M",2016,2016-10-11,4.87,6.05333333333333,0.147309198626562,0.0665832811847939
"2044","JERC_049","M",2017,2017-04-10,4.77,5.95333333333333,0.334215499341368,0.338427737239922
"2045","JERC_049","M",2017,2017-07-25,4.92,5.85,0.157162336455017,0.210713075057055
"2046","JERC_049","M",2017,2017-11-07,4.68333333333333,5.77333333333333,0.315013227235513,0.15502687938978
"2047","JERC_049","M",2018,2018-04-03,4.55333333333333,5.62666666666667,0.361708906903511,0.369368831025756
"2048","JERC_049","M",2018,2018-07-24,4.89,6.06,0.0299999999999998,0.0458257569495584
"2049","JERC_049","M",2018,2018-11-06,4.84666666666667,5.92333333333333,0.176162803489651,0.143643076176102
"2050","JERC_049","M",2019,2019-03-18,4.51,5.59,0.19157244060668,0.183575597506858
"2051","JERC_049","M",2019,2019-07-30,4.83,5.99333333333333,0.190787840283389,0.0929157324317759
"2052","JERC_049","M",2019,2019-11-04,4.98666666666667,6.03,0.336501609703926,0.287923600977759
"2053","JERC_049","M",2020,2020-11-02,5.24333333333333,5.88333333333333,0.408084958474744,0.358375966456086
"2054","JERC_050","M",2016,2016-04-26,4.76333333333333,5.72,0.508363387089721,0.442379927211893
"2055","JERC_050","M",2016,2016-07-27,5.46666666666667,6.39,0.145716619962629,0.153948043183406
"2056","JERC_050","M",2016,2016-10-11,5.12666666666667,6.16,0.15373136743467,0.104403065089106
"2057","JERC_050","M",2017,2017-04-11,5.31666666666667,6.37666666666667,0.656074182797444,0.486860691916418
"2058","JERC_050","M",2017,2017-07-25,4.87333333333333,5.84,0.310859024854247,0.219317121994613
"2059","JERC_050","M",2017,2017-11-07,4.90333333333333,6,0.289194283023253,0.157162336455017
"2060","JERC_050","M",2018,2018-04-03,5.06666666666667,5.81666666666667,0.371662929727103,0.463177431804847
"2061","JERC_050","M",2018,2018-07-24,5.18333333333333,6.13666666666667,0.899184816004659,0.592818128377779
"2062","JERC_050","M",2018,2018-11-06,5.07,6.08666666666667,0.329089653438087,0.249064917909635
"2063","JERC_050","M",2019,2019-03-18,5.37333333333333,6.28666666666667,0.480867272054705,0.31785741037977
"2064","JERC_050","M",2019,2019-07-30,5.61666666666667,6.54333333333333,1.19675951357544,0.737043644117045
"2065","JERC_050","M",2019,2019-11-05,5.52666666666667,6.63,0.936180182087473,0.525642464038057
"2066","JERC_050","M",2020,2020-11-02,5.52333333333333,6.24333333333333,0.345012077083301,0.205020324195757
"2067","JORN_001","M",2015,2015-06-26,6.71,7.35,0.800749648766704,0.595734840344259
"2068","JORN_001","M",2015,2015-07-28,NA,7.48666666666667,NA,0.119303534454489
"2069","JORN_001","M",2016,2016-06-21,7.08333333333333,6.98666666666667,0.410649891432268,0.251462389500564
"2070","JORN_001","M",2016,2016-07-19,7.33,7.05,0.195192212959432,0.211660104885167
"2071","JORN_001","M",2016,2016-10-18,7.64666666666667,7.71333333333333,0.0960902353693307,0.153079500042734
"2072","JORN_001","M",2017,2017-06-27,6.96666666666667,7.92,0.292631736715848,0.498698305591668
"2073","JORN_001","M",2017,2017-08-08,7.25333333333333,8.08666666666667,0.575007246331151,0.531538647074071
"2074","JORN_001","M",2017,2017-10-24,6.61333333333333,7.48,0.23629078131263,0.389358446678636
"2075","JORN_001","M",2018,2018-06-26,6.86333333333333,7.58,0.240277617212535,0.557494394590654
"2076","JORN_001","M",2018,2018-08-07,6.93,7.36333333333333,0.235159520326097,0.445234020862437
"2077","JORN_001","M",2018,2018-10-23,7.29,8.26,0.19157244060668,0.246373699895098
"2078","JORN_001","M",2019,2019-06-18,7.14333333333333,8.42333333333333,0.21594752448994,0.477528358669234
"2079","JORN_001","M",2019,2019-08-20,6.41333333333333,7.15666666666667,0.15373136743467,0.30171730698343
"2080","JORN_001","M",2019,2019-10-22,6.65666666666667,7.28666666666667,0.200333056017556,0.489931968066316
"2081","JORN_002","M",2015,2015-06-27,6.99333333333333,7.53,0.141891977691952,0.247588368062799
"2082","JORN_002","M",2015,2015-07-28,NA,7.53333333333333,NA,0.303534731675526
"2083","JORN_002","M",2016,2016-06-21,6.95,6.78666666666667,0.629603049547888,0.587905888160115
"2084","JORN_002","M",2016,2016-07-19,7.07333333333333,6.85333333333333,0.3450120770833,0.237135685491099
"2085","JORN_002","M",2016,2016-10-18,7.59666666666667,7.94333333333333,0.0513160143944687,0.0642910050732863
"2086","JORN_002","M",2017,2017-06-27,6.81333333333333,7.72333333333333,0.743258591160125,0.673523075575984
"2087","JORN_002","M",2017,2017-08-08,6.99333333333333,7.97333333333333,0.176162803489651,0.525483903971695
"2088","JORN_002","M",2017,2017-10-24,6.52666666666667,7.3,0.0251661147842358,0.127671453348037
"2089","JORN_002","M",2018,2018-06-26,6.84,7.49666666666667,0.516430053347014,0.805067284972712
"2090","JORN_002","M",2018,2018-08-07,7.2,8.27,0.568242905807015,0.81504601097116
"2091","JORN_002","M",2018,2018-10-23,7.47333333333333,8.58,0.263881286440197,0.312409987036266
"2092","JORN_002","M",2019,2019-06-18,7.02333333333333,8.26333333333333,0.310859024854247,0.481283007526064
"2093","JORN_002","M",2019,2019-08-20,7.23333333333333,8.33666666666667,0.397156560229506,0.342685472895093
"2094","JORN_002","M",2019,2019-10-22,6.48333333333333,7.27333333333333,0.312623309005156,0.430619708482245
"2095","JORN_003","M",2015,2015-06-26,7.46666666666667,7.94,0.168027775481714,0.0699999999999998
"2096","JORN_003","M",2015,2015-07-28,NA,8.39333333333333,NA,0.705005910140712
"2097","JORN_003","M",2016,2016-06-21,7.55,7.28333333333333,0.527351874937408,0.355293306063221
"2098","JORN_003","M",2016,2016-07-19,7.84,7.69333333333333,0.468721665810319,0.492172056636024
"2099","JORN_003","M",2016,2016-10-18,7.94333333333333,8.11666666666667,0.0568624070307734,0.0305505046330393
"2100","JORN_003","M",2017,2017-06-27,7.66333333333333,8.67333333333333,0.175023807904334,0.175023807904334
"2101","JORN_003","M",2017,2017-08-08,7.5,8.71333333333333,0.147986485869487,0.0923760430703402
"2102","JORN_003","M",2017,2017-10-24,7.08333333333333,8.22333333333333,0.10785793124909,0.0723417813807018
"2103","JORN_003","M",2018,2018-06-26,7.54,8.56666666666667,0.14,0.439810565281614
"2104","JORN_003","M",2018,2018-08-07,7.74333333333333,9.01333333333333,0.134288247189891,0.253837218179946
"2105","JORN_003","M",2018,2018-10-23,7.63666666666667,8.73333333333333,0.0737111479583197,0.0230940107675845
"2106","JORN_003","M",2019,2019-06-18,7.54,8.89,0.0888819441731558,0.101488915650922
"2107","JORN_003","M",2019,2019-08-20,7.57,8.71333333333333,0.23259406699226,0.375544049790878
"2108","JORN_003","M",2019,2019-10-22,7.57333333333333,8.73666666666667,0.0802080627701065,0.0723417813807029
"2109","JORN_004","M",2015,2015-06-27,7.42666666666667,7.85333333333333,0.0493288286231624,0.221434715736565
"2110","JORN_004","M",2015,2015-07-28,NA,8.24666666666667,NA,0.318171861316071
"2111","JORN_004","M",2016,2016-06-21,7.4,7.26333333333333,0.180831413200251,0.271354626519124
"2112","JORN_004","M",2016,2016-07-19,7.66666666666667,7.56,0.493389636426763,0.488159809898357
"2113","JORN_004","M",2016,2016-10-18,7.94,8.16666666666667,0.208086520466848,0.172433562085034
"2114","JORN_004","M",2017,2017-06-27,7.24666666666667,8.44,0.302709982216202,0.199749843554381
"2115","JORN_004","M",2017,2017-08-08,7.38,8.59333333333333,0.0264575131106462,0.118462370959446
"2116","JORN_004","M",2017,2017-10-24,6.86333333333333,7.88666666666667,0.487476495159852,0.52880368127816
"2117","JORN_004","M",2018,2018-06-26,7.45666666666667,8.59666666666667,0.066583281184794,0.189296944860009
"2118","JORN_004","M",2018,2018-08-07,6.97666666666667,8.11333333333333,0.789071183945614,0.965211548487342
"2119","JORN_004","M",2018,2018-10-22,7.15,8.24,0.471487009365051,0.616116872029974
"2120","JORN_004","M",2019,2019-06-18,7.40333333333333,8.61,0.205264057577875,0.313209195267317
"2121","JORN_004","M",2019,2019-08-20,7.31666666666667,8.39666666666667,0.570467644422831,0.397156560229506
"2122","JORN_004","M",2019,2019-10-22,7.22,8.31,0.141067359796659,0.269072480941474
"2123","JORN_005","M",2015,2015-06-26,7.44666666666667,7.91,0.106926766215637,0.0529150262212917
"2124","JORN_005","M",2015,2015-07-28,NA,7.56,NA,0.15556349186104
"2125","JORN_005","M",2016,2016-06-21,7.44666666666667,7.21,0.296704117486315,0.355105618091294
"2126","JORN_005","M",2016,2016-07-19,7.98,7.91333333333333,0.310966236109325,0.325012820259961
"2127","JORN_005","M",2016,2016-10-19,7.85666666666667,8.07,0.0251661147842358,0.00999999999999979
"2128","JORN_005","M",2017,2017-06-27,7.39,8.47,0.122882057274445,0.0556776436282998
"2129","JORN_005","M",2017,2017-08-08,7.29333333333333,8.52666666666667,0.145716619962629,0.185562208796224
"2130","JORN_005","M",2017,2017-10-24,6.82333333333333,7.92333333333333,0.481698384192155,0.506491197685936
"2131","JORN_005","M",2018,2018-06-26,7.25333333333333,8.20333333333333,0.4618802153517,0.827123529669743
"2132","JORN_005","M",2018,2018-08-07,7.18,8.38,0.468081189538738,0.667308024828115
"2133","JORN_005","M",2018,2018-10-23,7.57,8.6,0.0953939201416948,0.150996688705415
