"","siteID","plotID","root_d15N_m","root_d13C_m","root_NPerc","root_CPerc","root_CN","root_live_mass","root_dead_mass","root_liveC","root_liveN","root_d15N_m_Coarse","root_d15N_m_Fine","root_d13C_m_Coarse","root_d13C_m_Fine","root_NPerc_Coarse","root_NPerc_Fine","root_CPerc_Coarse","root_CPerc_Fine","root_CN_Coarse","root_CN_Fine","root_live_mass_Coarse","root_live_mass_Fine","root_dead_mass_Coarse","root_dead_mass_Fine","root_liveN_Coarse","root_liveN_Fine","root_liveC_Coarse","root_liveC_Fine"
"14","BART","BART_051",-0.925442051820728,-28.1020264355742,0.524518557422969,49.6174194677871,110.732681197479,6.34666666666667,1.24333333333333,3.14684416666667,0.0331291666666667,-0.8,-1.07133390135378,-27.8,-28.4532897850989,0.333333333333333,0.746871154028212,48.9666666666667,50.3742592066648,142.033333333333,74.3293382561772,3.4125,2.93416666666667,0.575833333333333,0.6675,0.010825,0.0223041666666667,1.6698875,1.47695666666667
"15","BART","BART_070",-0.980062823355506,-27.7541481892092,0.606254619364375,48.5417036215817,94.3232723577236,4.51,0.686666666666667,2.190565,0.0266375,-1.16666666666667,-0.777944572748268,-27.3666666666667,-28.1738452655889,0.366666666666667,0.865762124711316,48.1666666666667,48.94792147806,127.366666666667,58.5326212471132,2.345,2.165,0.314166666666667,0.3725,0.00801,0.0186275,1.13245,1.058115
"16","BART","BART_071",0.28906689904813,-28.1624782142378,0.588530634133262,46.8769204987264,113.563363051347,6.21583333333333,1.38083333333333,2.92797,0.0364991666666667,0.4,0.182536136662286,-27.75,-28.5585873850197,0.3,0.865611038107753,45.55,48.1511826544021,165.55,63.6397963206308,3.045,3.17083333333333,0.6725,0.708333333333333,0.00912,0.0273791666666667,1.38645,1.54152
"17","BART","BART_072",-0.220929443690638,-27.7234509271823,0.875599276345545,49.2822704658526,68.6934644957033,3.685,1.12416666666667,1.8216425,0.0326075,-1.3,0.333008213552361,-27.4,-27.8894934976044,0.45,1.09407939767283,49.3,49.2731690622861,105.95,49.5679329226557,1.25,2.435,0.74,0.384166666666667,0.005905,0.0267025,0.62185,1.1997925
"18","BART","BART_073",0.0713521015067407,-28.1123909595559,0.520539254559873,48.681919111816,109.820083267248,6.305,0.945,3.0711775,0.0326325,-0.4,0.745231213872832,-27.9,-28.4160404624277,0.3,0.835838150289017,48.25,49.2994219653179,140.85,65.4574662813102,3.71,2.595,0.4675,0.4775,0.01113,0.0215025,1.790545,1.2806325
"19","BART","BART_074",0.191219325153374,-27.9319210122699,0.598111579754601,48.267523006135,100.70580904908,6.52,0.44625,3.15415,0.03875125,0.4,-0.105571030640669,-27.45,-28.616991643454,0.325,0.986350974930362,47.7,49.0742804085422,133.25,54.4428969359331,3.8275,2.6925,0.25,0.19625,0.01199375,0.0267575,1.83463,1.31952
"20","BART","BART_075",-0.900577253746008,-28.0881325227217,0.661569638909359,48.178524932449,99.7014247113731,4.52333333333333,1.36,2.17695333333333,0.0299375,-1.13333333333333,-0.695109261186264,-27.8333333333333,-28.3130593132154,0.3,0.980749219562955,48.1333333333333,48.218418314256,150.433333333333,54.917273673257,2.12083333333333,2.4025,0.975,0.385,0.0063625,0.023575,1.02094833333333,1.156005
"21","DEJU","DEJU_045",-0.311394403944606,-27.5764587176956,0.889588985994974,47.0712244099136,55.3043929805868,4.8930125,1.7227,1.639008895,0.0288793325,-0.2,-0.539972307462084,-27.2,-27.6582014825617,0.7,0.943125055554052,51.05,46.4703672465552,72.6,50.6899923530612,2.0498875,2.843125,0.68335,1.03935,0.0090356,0.0198437325,0.6589534,0.980055495
"22","DEJU","DEJU_046",-1.09392348118616,-28.1365653051618,0.829276957421472,48.391668963898,60.6927640250826,7.31050833333333,1.16774166666667,2.105485235,0.0375096175,NA,-1.09392348118616,NA,-28.1365653051618,NA,0.829276957421472,NA,48.391668963898,NA,60.6927640250826,2.17985,5.13065833333333,0.7531,0.414641666666667,0,0.0375096175,0,2.105485235
"23","DEJU","DEJU_047",-0.0206064115204423,-28.911432851664,0.916986936735711,48.3004423986836,54.5748487043936,7.59425833333333,4.07825,1.6383125125,0.0311009633333333,NA,-0.0206064115204423,NA,-28.911432851664,NA,0.916986936735711,NA,48.3004423986836,NA,54.5748487043936,3.5574,4.03685833333333,1.38935,2.6889,0,0.0311009633333333,0,1.6383125125
"24","DEJU","DEJU_048",-3.34920177521387,-28.5363666570149,0.78271216782483,51.2053723075554,66.3102562611436,5.684275,1.112325,1.03542314,0.015961135,NA,-3.34920177521387,NA,-28.5363666570149,NA,0.78271216782483,NA,51.2053723075554,NA,66.3102562611436,2.5942,3.090075,0.290125,0.8222,0,0.015961135,0,1.03542314
"25","DEJU","DEJU_049",-0.461172250049415,-29.0176499756437,0.819499176789941,49.69525228091,62.1738302881788,4.40015,2.978875,1.900787395,0.03149514,-0.1,-0.513320897227765,-27.8,-29.128469035647,0.69,0.835617349171594,50.59,49.5405250464136,72.9,60.7539471936758,1.0349,3.36525,1.9177,1.061175,0.003233685,0.028261455,0.237090035,1.66369736
"26","DEJU","DEJU_050",0.1174754274649,-26.8307511407122,0.958354319802195,43.4414901645582,45.9709409810494,5.21019166666667,1.1778,0.569960370833333,0.012530275,NA,0.1174754274649,NA,-26.8307511407122,NA,0.958354319802195,NA,43.4414901645582,NA,45.9709409810494,2.586825,2.62336666666667,0.42035,0.75745,0,0.012530275,0,0.569960370833333
"27","DEJU","DEJU_051",-1.09396269885695,-28.6823780898375,0.815878215580812,50.3004705307105,66.4996437150104,8.05654166666667,2.11921666666667,1.92362621333333,0.0308108166666667,NA,-1.09396269885695,NA,-28.6823780898375,NA,0.815878215580812,NA,50.3004705307105,NA,66.4996437150104,4.29005,3.76649166666667,0.62725,1.49196666666667,0,0.0308108166666667,0,1.92362621333333
"28","DEJU","DEJU_052",-0.219064167196907,-27.8592590974033,0.754004803624744,49.5375913178154,67.9591480966132,2.38361666666667,1.79410833333333,0.834943373333333,0.0134348008333333,-0.1,-0.38404714046223,-28,-27.664239444412,0.68,0.856550622617747,50.93,47.6081802296972,75.3,57.7871912280263,1.384475,0.999141666666667,1.129025,0.665083333333333,0.00483106,0.00860374083333333,0.361832185,0.473111188333333
