KEGG,kegg_sum
K09004,5.5901
K09005,6.521100000000001
K09013,8.0976
K09022,11.2157
K09118,3.8885
K09121,2.9187
K09165,20.1369
K09386,6.1797
K09689,5.3481
K09710,4.0816
K09748,7.1545
K09763,5.9514
K09767,10.2578
K09769,13.4749
K09774,7.2613
K09780,2.8936
K09791,6.4396
K09793,9.696299999999999
K09796,2.7592
K09798,2.7933
K09882,27.1774
K09883,37.7668
K09888,6.5958
K09903,8.8772
K09919,18.1592
K09927,5.9357
K09930,1.3506
K09931,4.621
K09933,2.1312
K09951,5.2069
K09958,19.3225
K09981,4.0511
K09983,19.046
K09985,2.9145
K09989,19.5324
K09990,2.7012
K10026,2.6204
K10670,5.6014
K10773,5.0517
K10804,6.0853
K10822,13.0449
K10917,3.6547
K10944,5.7865
K10945,3.167
K10946,15.595
K10947,15.9178
K10979,46.4005
K11163,4.7086
K11209,6.7615
K11212,7.8642
K11477,48.1917
K11529,2.7486
K11530,9.3063
K11689,7.9566
K11690,32.374
K11749,3.1175
K11752,5.6362
K12262,9.3842
K12373,3.3218
K12984,11.030100000000001
K13039,6.75
K13052,2.4388
K13075,40.086999999999996
K13195,9.4707
K13488,2.8512
K13570,3.3195
K13589,17.3654
K13592,4.338
K13796,24.2932
K13985,9.0424
K13993,22.1329
K14063,2.8632
K14136,2.2463
K14941,2.7061
K15012,10.3529
K15635,3.6187
K15761,3.1366
K15897,2.4496
K15973,14.1858
K15977,10.6979
K16079,11.8706
K16137,21.0301
K16203,10.1724
K17103,3.4447
K17226,10.8392
K17247,4.293
K17725,23.038
K17763,29.3188
K17892,8.3817
K18013,13.318499999999998
K18189,5.698
K18199,50.0647
K18235,3.2433
K18672,2.936
K18682,22.1298
K18700,4.7543
K18778,13.680299999999999
K18843,2.6392
K18851,5.0597
K18955,2.8821
K18979,5.526
K18997,4.9633
K19055,3.9295
K19267,6.8936
K19294,3.6853
K19411,4.2391
K19687,4.0699
K19710,1.3536
K19784,20.8913
K20074,3.5137
K20467,4.4505
K20523,2.1078
K21008,6.4016
K21140,5.4104
K21395,22.0709
K21420,10.9964
K21470,16.8444
K21481,3.7809
K21572,7.5738
K21695,3.1164
K21929,11.1807
K22044,3.6797
K22210,4.5448
K22250,4.6295
K22278,5.0863
K22297,2.8465
K22310,9.104800000000001
K22468,24.5797
K22522,12.1504
K22622,8.8415
K22736,6.8771
K22737,4.1153
K23264,1.9742
